generation,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,score11,score12,score13,score14,score15,score16,score17,score18,score19,score20,score21,score22,score23,score24,score25,score26,score27,score28,score29,score30,score31,score32,score33,score34,score35,score36,score37,score38,score39,score40,score41,score42,score43,score44,score45,score46,score47,score48,score49,score50,score51,score52,score53,score54,score55,score56,score57,score58,score59,score60
31,43,47,32,8,8,45,31,94,36,38,23,87,6,77,71,70,39,32,7,41,74,35,40,70,94,49,70,83,41,28,19,31,38,70,45,81,7,82,82,55,33,33,46,54,95,77,37,57,68,78,43,34,75,47,34,50,91,26,31,49
32,49,47,28,8,8,57,31,95,36,38,23,87,6,77,80,77,39,32,7,45,74,39,44,70,94,49,81,83,43,31,22,55,61,70,45,91,7,82,82,55,33,40,68,54,95,77,37,57,68,78,50,34,75,47,34,67,91,27,47,49
33,49,63,28,8,8,66,31,95,36,41,23,87,6,77,80,77,39,43,7,42,74,39,44,70,94,54,81,100,39,31,22,55,61,70,45,91,7,82,82,59,33,39,68,54,95,73,37,57,68,78,50,34,75,47,34,67,90,27,41,49
34,49,60,28,8,8,66,31,105,36,41,28,87,6,77,80,76,39,48,7,42,74,41,44,70,99,59,81,100,52,33,22,55,61,70,45,91,7,82,85,60,33,39,68,54,95,73,37,57,68,78,50,34,77,47,34,67,90,30,41,49
35,49,60,28,9,8,66,31,105,36,41,28,86,6,86,80,76,39,48,7,54,74,47,57,61,99,59,81,100,52,33,22,61,56,70,45,91,7,82,85,69,33,44,73,54,95,80,41,57,70,78,50,34,77,47,40,75,90,30,55,49
36,49,60,28,9,8,66,41,105,32,41,30,86,6,88,80,76,39,54,9,54,74,47,57,64,99,59,81,100,52,46,22,61,56,70,45,91,7,82,85,69,36,50,73,56,95,80,41,57,70,85,50,43,77,47,40,75,90,30,55,51
37,49,60,35,9,8,70,41,105,38,46,34,86,7,88,82,76,42,88,10,54,74,47,57,64,99,59,81,100,52,46,22,61,56,70,45,91,7,82,85,73,43,50,73,56,95,80,43,57,70,85,50,43,77,47,40,84,90,30,55,66
38,66,60,35,12,8,79,41,105,56,45,33,90,7,88,82,76,42,88,14,54,74,47,57,64,99,62,81,100,65,57,28,73,56,73,45,91,7,82,85,73,43,50,73,53,95,80,40,57,70,85,63,50,77,47,47,88,90,30,55,77
39,66,60,35,18,8,79,41,105,56,45,35,108,7,88,82,79,50,88,16,54,74,47,57,64,99,68,83,100,65,57,28,73,73,81,45,91,7,82,85,73,43,50,73,65,93,80,40,57,70,85,63,50,88,47,47,88,90,41,55,75
40,63,60,47,15,9,79,41,112,53,45,41,108,7,88,90,90,53,88,16,54,83,47,57,64,99,74,83,100,65,57,28,73,73,81,45,91,7,82,85,73,47,50,73,65,100,80,41,57,70,85,75,62,93,47,47,88,90,44,55,75
41,67,60,72,20,11,79,41,106,60,45,40,114,7,88,90,90,71,88,17,54,83,47,57,64,99,74,87,100,65,57,28,73,73,81,45,91,7,82,85,72,54,50,73,65,100,80,41,57,76,85,75,62,93,47,54,88,90,44,57,75
42,67,60,69,27,21,89,41,106,71,50,40,114,7,88,90,90,71,88,17,60,91,52,56,64,99,75,83,100,65,57,28,73,75,81,45,91,7,82,85,76,54,50,73,65,100,80,41,57,76,85,84,62,93,47,54,88,90,70,66,75
43,73,64,69,47,18,80,41,112,71,53,47,114,7,88,90,90,71,88,17,60,91,52,63,75,99,75,83,100,65,57,28,73,76,81,45,91,7,82,85,76,54,50,73,65,100,80,41,57,76,85,84,62,93,47,54,88,90,70,66,86
44,74,64,84,47,18,80,51,112,68,50,73,114,7,88,90,90,71,88,17,60,91,52,63,75,99,75,83,100,65,57,28,73,76,81,45,94,7,88,85,85,66,50,74,73,100,80,52,57,76,85,84,62,93,47,67,88,90,73,66,86
45,72,74,84,59,27,80,51,112,78,58,73,112,7,88,90,90,71,88,17,64,91,52,63,76,99,75,87,100,72,67,28,73,76,81,50,95,7,88,85,85,66,50,77,73,100,80,52,57,76,85,84,63,93,54,67,81,90,73,66,86
46,83,74,84,59,33,80,51,112,70,58,73,112,7,88,115,90,67,88,17,64,91,52,68,76,99,83,92,100,72,70,28,73,67,81,50,95,7,88,85,85,66,50,77,73,100,87,52,64,76,85,84,67,91,54,67,81,90,73,66,86
47,83,77,84,59,33,80,51,112,70,65,73,112,7,88,115,90,67,88,25,64,91,52,68,76,99,83,92,100,72,91,28,73,79,88,50,95,7,83,86,85,64,50,77,73,100,74,52,64,75,85,84,73,91,54,67,81,91,73,66,86
48,83,77,73,59,33,80,53,112,71,65,73,115,7,88,115,90,67,88,31,75,91,52,68,76,99,86,92,100,72,91,28,80,79,88,50,95,7,83,86,87,64,58,77,73,100,74,63,64,75,85,84,74,91,54,67,81,91,78,66,86
49,83,87,73,56,38,80,57,112,75,62,73,115,7,88,115,90,67,88,31,75,91,52,75,76,99,84,92,100,80,91,28,80,79,88,55,95,7,83,86,87,64,72,75,73,100,80,61,64,75,85,84,74,91,54,67,88,95,78,66,86
50,75,87,73,56,38,80,75,112,75,62,73,115,7,90,115,90,67,88,34,75,91,52,75,76,99,87,93,100,80,91,28,80,79,91,55,95,7,83,86,87,64,77,75,73,100,97,76,64,75,89,84,74,95,54,67,88,95,78,66,86
