generation,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,score11,score12,score13,score14,score15,score16,score17,score18,score19,score20,score21,score22,score23,score24,score25,score26,score27,score28,score29,score30,score31,score32,score33,score34,score35,score36,score37,score38,score39,score40,score41,score42,score43,score44,score45,score46,score47,score48,score49,score50,score51,score52,score53,score54,score55,score56,score57,score58,score59,score60
22,59,79,19,8,7,31,14,76,12,34,10,43,62,75,39,18,89,6,24,39,85,80,33,50,75,55,54,15,25,71,80,23,50,36,52,48,49,46,66,6,75,73,68,35,32,7,74,79,52,71,9,82,50,16,83,73,40,37,38,28
23,58,75,21,8,7,44,13,76,13,36,10,43,62,75,38,26,89,6,24,53,81,90,33,50,75,55,71,15,25,71,80,26,50,44,52,48,49,46,66,6,74,73,68,35,34,7,75,79,68,71,9,82,50,18,86,73,40,37,38,28
24,63,75,27,8,11,44,13,85,13,32,10,43,68,75,41,26,89,6,24,48,85,84,33,50,75,64,71,15,25,71,80,31,74,50,52,53,56,49,66,6,74,93,68,35,34,7,75,87,68,71,9,88,50,18,86,73,45,37,45,35
25,75,75,30,8,18,44,15,85,16,32,10,43,74,75,44,26,95,6,24,57,85,84,33,68,82,65,71,15,25,71,80,31,73,50,52,74,60,52,66,6,74,102,68,35,49,7,75,87,76,85,9,93,50,18,86,73,45,37,45,31
26,75,76,40,8,21,44,14,85,16,37,10,48,74,80,48,26,95,8,24,57,85,84,33,76,82,65,71,15,42,71,93,31,75,75,69,74,60,54,66,6,76,102,77,45,49,7,75,87,79,85,10,93,50,18,86,73,50,43,45,36
27,75,76,40,8,19,44,16,87,25,48,10,54,74,75,48,33,95,8,24,57,84,84,33,76,82,65,71,15,42,71,90,31,75,79,69,74,60,54,66,6,76,102,77,45,49,7,75,87,79,85,11,93,50,18,86,66,58,47,56,34
28,77,76,40,8,19,44,16,91,25,48,10,54,74,77,48,33,95,8,24,57,95,91,35,75,85,65,71,15,37,71,90,31,75,90,69,74,60,54,66,6,75,102,77,45,45,7,75,87,79,85,16,93,50,18,86,75,58,53,56,46
29,77,76,37,8,19,44,20,91,30,48,11,54,74,77,48,28,95,8,24,57,89,104,36,76,77,65,71,15,42,70,90,31,75,90,69,74,67,54,66,6,78,102,83,45,55,7,76,87,79,85,23,93,52,20,86,75,76,53,56,46
30,77,76,57,10,19,44,22,91,28,43,33,61,74,83,53,28,95,8,24,57,89,104,41,85,77,65,75,15,64,81,90,35,75,90,69,74,67,62,61,6,78,109,92,42,55,7,74,98,79,85,24,93,52,20,86,83,87,53,56,53
31,75,76,61,10,19,44,25,86,52,43,37,64,75,82,53,33,95,8,25,57,89,102,43,85,77,65,75,15,77,81,90,35,75,90,69,74,67,75,65,6,78,109,101,42,55,7,74,98,86,85,45,93,55,20,86,83,87,53,56,53
32,80,76,73,9,19,55,28,116,74,48,44,64,75,87,61,33,96,8,25,57,89,105,43,86,77,77,75,15,77,84,90,45,73,90,82,73,67,75,65,6,83,123,101,42,53,7,74,98,78,85,75,93,55,20,87,83,87,59,56,53
33,80,76,73,10,19,55,37,116,74,48,44,64,75,87,67,33,96,8,25,51,89,105,50,86,77,86,77,15,77,84,90,46,73,98,82,75,67,75,65,6,89,112,101,46,53,7,74,98,78,88,75,93,55,20,87,83,87,59,56,60
34,80,81,73,19,21,55,41,116,71,55,44,64,75,87,72,33,96,8,25,54,89,116,50,86,77,90,77,15,77,84,89,46,73,98,82,77,72,75,69,6,89,112,101,46,53,7,74,99,78,88,75,90,55,20,87,88,87,59,56,60
35,81,80,73,20,21,61,41,116,64,55,47,64,75,87,72,40,96,8,25,55,89,116,50,86,77,90,77,17,77,84,89,46,73,98,82,77,72,75,69,6,89,112,101,49,66,7,74,99,78,93,75,90,55,20,87,88,87,59,56,60
36,80,80,73,20,21,61,41,120,64,58,58,64,75,87,72,40,96,7,29,55,88,121,50,86,77,90,77,17,77,91,91,46,73,98,86,77,72,75,69,6,89,112,101,49,63,7,74,99,78,93,75,90,55,20,89,88,87,59,56,60
37,90,90,73,41,35,61,41,120,64,58,58,64,75,87,72,38,96,7,29,62,88,121,50,86,77,90,79,17,77,91,91,46,73,98,83,77,72,75,68,6,100,112,101,53,73,7,74,99,78,93,77,90,55,20,89,88,98,59,56,60
38,90,90,73,41,35,65,41,120,64,59,58,82,75,87,77,34,96,7,29,60,88,121,50,86,94,90,79,17,76,91,91,46,73,108,85,77,75,75,68,6,100,114,86,53,73,7,74,99,81,93,77,90,61,20,89,88,98,59,56,59
39,90,90,73,41,35,72,41,120,64,72,52,91,75,87,77,34,96,9,29,58,88,121,50,86,94,90,79,17,75,101,91,46,91,108,85,77,75,75,74,6,97,114,86,53,73,7,74,99,81,93,77,90,62,24,89,88,98,59,56,77
40,90,90,73,41,35,72,34,120,64,72,52,91,75,90,77,45,96,10,27,58,98,121,50,86,92,90,79,17,80,101,91,58,91,108,85,77,75,75,74,6,97,110,86,53,73,7,74,99,81,93,77,90,75,24,89,88,98,59,56,77
41,90,90,89,41,36,79,34,120,64,72,64,91,77,90,77,45,96,10,34,59,98,117,50,87,92,90,87,17,80,101,91,52,91,108,85,87,75,78,74,6,97,110,89,63,81,7,79,99,81,93,77,90,75,24,91,88,98,63,56,77
42,90,90,88,57,36,95,43,120,66,86,64,91,84,90,77,45,96,10,34,59,98,117,50,87,92,90,87,17,82,101,92,74,91,108,85,87,75,75,84,6,97,110,89,63,81,7,79,99,81,93,77,91,75,27,91,88,98,63,56,77
43,90,90,88,57,36,95,47,118,66,86,64,91,86,90,77,45,96,10,34,59,98,117,58,87,94,90,87,17,82,104,92,74,91,108,89,87,75,75,84,6,114,110,89,63,80,7,83,99,81,99,77,91,75,33,91,88,108,63,56,77
44,90,90,88,57,36,95,47,118,66,86,64,91,86,90,77,45,96,14,34,59,98,117,58,87,91,90,87,17,82,104,92,74,91,108,89,87,75,75,84,6,121,110,86,63,80,7,83,99,81,99,77,91,72,33,91,88,108,63,56,77
45,90,90,88,57,39,97,47,118,66,86,75,91,86,90,77,44,96,15,37,59,98,121,59,87,102,90,87,17,82,104,92,72,91,125,89,98,75,84,84,6,121,110,117,57,83,7,83,99,81,99,77,98,72,33,96,88,108,63,63,77
46,90,90,88,57,64,97,47,118,77,84,84,91,86,90,105,44,96,15,37,59,98,121,59,87,102,90,87,17,82,103,92,72,91,125,89,98,75,84,90,6,121,124,117,66,83,7,83,99,81,91,77,98,72,33,96,89,108,63,63,75
47,83,90,88,57,64,96,47,118,72,84,84,80,86,91,105,48,97,18,37,64,98,124,59,87,102,92,93,17,82,104,92,72,91,125,89,98,75,88,90,6,121,124,117,66,81,7,83,104,82,90,77,98,72,33,96,95,108,63,63,75
48,89,90,88,57,64,96,47,125,75,84,84,85,86,91,105,48,99,18,45,64,98,124,58,87,102,92,93,17,82,104,92,76,91,125,89,98,75,88,89,6,121,124,117,59,91,7,83,104,82,90,77,98,72,33,96,95,108,70,63,75
49,89,90,88,57,64,96,47,125,69,84,84,87,86,97,105,48,99,19,45,64,98,124,70,91,102,92,93,17,92,104,92,76,91,125,89,98,75,88,89,6,121,124,117,69,87,7,83,104,87,96,77,98,72,33,96,95,108,74,64,75
50,94,91,90,57,64,96,47,125,69,110,84,87,92,97,105,63,99,19,45,64,98,124,70,91,113,95,93,17,92,104,92,76,95,125,92,98,76,88,89,6,110,124,117,69,87,7,83,104,87,96,77,98,72,33,96,95,108,74,64,75
