L0,L1,L2,Graph
0.76853764,0.15851176,-0.087756574,5
0.076821,0.3891893,-0.488582,5
1.0,0.7296097,-0.58841425,6
0.38403738,-0.7345844,0.8219814,6
-0.5119657,0.5422207,0.78953093,9
0.3462205,0.082965925,-0.8286001,11
0.20840463,1.0,-0.416341,10
0.8072465,1.0,-0.53920186,12
-0.49763864,0.022761077,0.4014497,15
-0.028177023,-0.21839848,-0.9986699,15
0.66950274,0.04224047,-0.9083153,15
0.5873004,-0.7061415,0.8910013,15
0.6925715,-0.6921184,0.75936157,23
-0.9660926,-0.5355588,0.5716373,23
0.26279023,-1.0,-0.33775756,23
-0.92315257,1.0,-0.949969,23
0.46912965,-0.5654973,0.77282405,23
0.101001665,0.114035085,0.75097173,23
0.026901387,0.10561398,0.42757967,23
0.986399,0.40869364,-0.07745615,23
0.3495067,-0.73457885,-0.09836659,23
0.42092517,-0.98483014,-1.0,24
-0.059862614,-1.0,0.6276103,24
0.15380202,-0.79966414,-0.059418216,24
0.58590055,0.6823461,-1.0,24
-0.21686247,-0.16764885,-0.2782799,24
-0.0060047656,-0.81720066,-0.23544961,24
0.664649,-0.4544064,0.48503253,24
1.0,0.95726496,0.46142048,24
-0.15113395,-0.13244778,0.1853349,24
0.6488457,-0.70687574,-0.46915817,24
0.72821534,-0.9824043,-0.36058283,24
0.68104035,-1.0,1.0,24
1.0,0.56357706,-0.69868267,32
0.069326095,0.13849998,1.0,32
-0.6229521,-0.1123984,-0.743282,32
0.8041272,-0.83356035,0.4518008,32
-0.98462605,0.5278719,-0.034530982,32
0.059811056,-0.10921931,0.88648236,32
0.45042133,-0.7589282,-0.5785619,32
-0.17759377,-0.63762194,-0.29100928,32
0.9968518,-0.060391277,0.26661688,30
0.1345734,-0.62393534,-0.43248042,37
0.8006888,1.0,-0.22794165,37
-0.26651004,0.54951674,0.19023833,37
1.0,0.9370212,-0.51481843,38
-1.0,0.7611072,-1.0,38
-0.001997292,-0.08412686,0.0825366,47
0.06590071,-0.6574979,0.64723086,47
1.0,-0.70661235,-0.047001507,51
-0.57486784,0.2782512,-1.0,
-0.30246264,-0.33898687,0.30867615,
0.6083909,0.2461248,-0.96707785,
-0.29282218,0.6855105,-0.95580333,
-1.0,-0.6702866,-0.3049701,
0.04356739,0.90402395,-1.0,
-1.0,0.8698883,1.0,
-1.0,0.6674805,-1.0,
-0.112444304,-0.80682015,0.28756732,
-1.0,0.5092994,0.528634,
0.5177533,0.31554985,-0.12235273,
-0.03573682,0.032033153,-0.9370003,
-0.28563553,-0.6307248,0.42323816,
-0.93703574,-0.6369045,-0.046894737,
0.39055285,-0.208077,-1.0,
0.91392493,-0.020019233,1.0,
-1.0,0.7039036,0.5076391,
-0.9998882,-0.03551943,-0.57061625,
0.3552701,-0.53244954,,
-0.89378774,0.37391925,,
-0.34059286,-0.40017626,,
-0.19897375,1.0,,
