L0,L1,L2,L3,Graph
0.15851745,1.0,0.58304685,1.0,3
0.52658343,-1.0,-0.87308717,-0.06328744,4
0.0013113609,0.7887281,0.29960838,0.94314194,4
0.22318316,0.12636283,-0.5280534,-0.26776564,4
-0.07187633,0.07319851,-0.31562915,-0.31380856,6
-0.39476478,1.0,0.54829216,0.8857496,6
-0.5003974,-0.5406889,-0.32491916,1.0,5
-1.0,-0.76803744,-0.07381964,-0.5464111,5
-0.1686356,0.47412893,-0.03125989,0.396361,5
0.018274263,-1.0,0.55851185,0.5520451,5
0.2469086,0.9767083,-0.27943605,-0.7049927,5
-0.22610492,0.49913973,-0.7816989,-0.16539733,7
-0.62509394,-0.21701273,-1.0,-0.34616587,7
0.020486504,-0.62172127,-0.07583192,-0.76097274,7
-0.044967845,0.12081591,0.4682234,0.57453,7
1.0,-0.62626183,0.33330578,0.42021677,7
0.0698637,-0.46456176,0.0012745559,-0.88648176,7
-0.340212,-0.5278923,-0.28048998,-0.30770397,7
0.4735203,1.0,-0.55976117,0.7162856,7
0.09164059,0.019393131,-0.99903387,-1.0,7
0.8312944,-0.33582938,-0.9535053,0.26320964,10
0.32481202,0.20194405,0.3908218,-0.124432385,10
-0.74972534,0.5729591,0.92497844,0.3848103,10
-0.34674233,-0.7235367,0.38800663,0.76274586,10
1.0,0.032442674,0.004767075,0.60617894,10
0.933779,-1.0,1.0,-0.037813235,16
-0.20707697,-0.7796429,0.23251607,-0.592195,16
0.19331522,-0.298416,-0.70137763,-0.9352337,25
-0.49196944,0.04915536,0.19672295,-0.56672055,25
-0.5899385,-0.30563927,-0.4472891,-0.0033683414,25
-0.76063013,0.9552318,1.0,0.88164157,25
0.23271494,-0.5980163,-0.0810235,-0.49660727,25
-1.0,0.8524425,0.6294539,0.116305456,25
0.76140964,1.0,0.76510024,-0.5808332,25
0.58480763,0.58431286,-0.4717233,0.17313576,25
-0.29063717,0.9315263,0.09465402,-0.6295498,25
-0.9382191,-0.66116583,-0.17389941,1.0,36
