L0,L1,Graph
-0.7078107,-0.4795332,4
0.2962299,-0.33384064,4
0.11484361,0.12406972,5
-0.921896,0.66836584,9
0.13068,0.40609005,9
0.9341803,0.03688605,14
0.8952031,0.10383743,15
-0.92824763,-0.6864239,15
-0.82744163,-0.025429785,15
0.044478357,-0.9387197,15
-0.1234007,0.2520668,18
-0.7937661,0.28397703,18
-0.062618986,-0.47818893,18
1.0,0.57611513,18
1.0,-0.5641444,18
0.07647659,0.035907984,19
0.99337864,-0.14403284,19
-0.7376107,0.11977818,19
-0.086505815,-0.535661,19
0.90519804,0.4061668,25
-0.1019856,0.15950015,25
0.8500634,-0.85996807,25
-0.036602005,-0.7107072,25
-1.0,0.9179766,25
0.19941643,0.19554591,25
-0.52234894,-0.24992095,25
-0.16548525,0.4877368,25
0.083281174,0.36609918,25
-0.12094405,-0.8680866,25
-0.5320804,1.0,25
0.021239579,-1.0,25
0.3254286,-0.3098215,25
0.543476,-0.54283243,25
0.16008618,-0.30766916,25
0.29359642,-0.54280084,28
-0.45760962,-0.15115762,28
0.8578764,0.6797842,28
-0.9588183,-0.41928372,28
0.6041718,0.36974293,28
0.89442605,-0.24822253,25
0.41175205,-0.27225882,25
-1.0,-0.20216274,25
0.8940162,1.0,25
-0.14167136,-0.9063786,25
0.10288145,0.16623712,25
0.8130807,0.1855422,25
-0.021293432,-0.7535876,25
0.3979126,0.7491027,25
-0.0912527,-0.67639196,25
-0.91868263,-1.0,28
0.051975016,0.47762886,
-0.68690324,-0.11085844,
-0.381366,0.9084931,
-0.48292762,-0.6450889,
-0.9735264,-1.0,
1.0,0.47453663,
0.37154722,0.16434005,
-0.28571838,0.6125391,
0.7304569,-0.74542415,
-0.41849136,0.6894773,
0.7554474,-0.3082794,
0.29689324,0.4147777,
0.06735746,-0.34126052,
0.8239823,-0.9722166,
-0.41275984,0.52807325,
0.2786222,0.50453556,
0.5951192,-0.6666391,
-0.5599561,0.034514695,
-0.78630465,-0.14709136,
0.60169107,-0.05080396,
0.42784804,0.24956998,
-0.27914146,0.9100179,
-0.8070653,-0.9462868,
-0.61670405,-0.3649491,
-1.0,0.08792117,
0.78701645,-0.8473563,
-0.29744235,0.30257905,
0.77104795,-1.0,
-0.49704447,-0.25968468,
0.08418809,-0.80156183,
-0.004518699,-0.13629018,
-0.28645974,-0.49945888,
-0.16951957,-0.09401053,
1.0,0.76731443,
-0.28772804,0.0045175105,
0.013753764,-0.50628895,
0.8910842,-0.6394812,
-1.0,0.7653255,
0.56051207,-0.3146642,
0.19203526,-0.62425447,
0.71137524,-0.1815832,
-0.9728301,0.7376671,
-0.08607612,-0.1868507,
1.0,-0.490865,
0.25249082,0.10160096,
0.18047518,-1.0,
0.013248883,-0.71147096,
0.3427664,1.0,
0.14710113,-0.65340763,
0.3673479,-0.3646226,
0.19727126,-0.20144229,
0.0706557,-0.23908213,
-0.41075972,-0.9512675,
0.0035803318,0.124282956,
1.0,-0.56288385,
-1.0,-0.11076481,
-0.56443644,0.38435704,
-0.96550816,1.0,
0.06397557,0.67945075,
0.15403958,-0.75020516,
-0.55696416,-0.16538964,
-0.6733819,0.41474253,
0.5029101,0.95635515,
-0.1965266,0.13363764,
-0.39387572,-1.0,
0.90021986,0.68609357,
1.0,0.18839434,
-0.22732355,-0.65874016,
-0.5366194,0.5786789,
0.33929542,-0.14521545,
-0.019358568,0.6859932,
0.9333147,-0.67044795,
-0.9825263,0.014366731,
0.3818053,-0.6793248,
-0.31513324,0.56384706,
0.5354456,-1.0,
-0.11032957,-0.5920748,
0.2192184,-0.027681734,
0.2862146,-0.50782776,
0.95510715,-0.0686006,
0.695101,-0.7780572,
0.24765673,0.6404569,
0.98996735,,
0.63284934,,
-0.67128974,,
-0.037571065,,
0.5622796,,
-1.0,,
-0.4707098,,
1.0,,
-0.2316168,,
0.6417282,,
-0.70954126,,
-0.049535334,,
1.0,,
-0.10708569,,
-0.13512367,,
0.06646006,,
0.27482173,,
0.53970194,,
1.0,,
-0.53479505,,
-0.10774134,,
0.2313304,,
-0.60539997,,
0.20773897,,
0.2782245,,
1.0,,
-1.0,,
0.12524185,,
0.86260307,,
0.37461722,,
0.89171493,,
0.30383858,,
0.39911446,,
0.4592536,,
-1.0,,
0.87483287,,
-1.0,,
-0.058359534,,
-0.2996668,,
-0.7713008,,
-0.24939995,,
-0.853052,,
-0.6309682,,
-0.8247394,,
0.4295776,,
-0.3642754,,
0.43341088,,
-0.4221221,,
-0.8958769,,
-0.22972311,,
-0.57273334,,
-0.042497426,,
-0.68564427,,
0.07034604,,
0.3696526,,
0.13582948,,
-0.2404757,,
-1.0,,
1.0,,
0.0098219365,,
0.16812274,,
1.0,,
-0.75924444,,
0.43988928,,
0.11726871,,
-0.32718632,,
-0.7931459,,
-1.0,,
0.22497898,,
-0.4814889,,
-0.12021278,,
0.66213995,,
0.436091,,
-0.299807,,
0.34367496,,
0.44438735,,
0.247846,,
-0.15253897,,
0.45364422,,
0.68807,,
0.9190756,,
-0.19837423,,
0.3810529,,
-1.0,,
-0.9530498,,
-0.2349923,,
0.46595046,,
-0.16592917,,
0.5579326,,
0.9271941,,
0.4833552,,
-0.15685831,,
0.55352855,,
-0.16328622,,
-0.15082797,,
-0.2314232,,
-0.52153534,,
1.0,,
-0.5104206,,
-0.46176177,,
-0.6306804,,
0.6462484,,
-0.45745954,,
-0.13695827,,
1.0,,
0.307581,,
-0.44227532,,
0.35617888,,
0.3956787,,
-1.0,,
0.028674483,,
1.0,,
0.61156934,,
0.3645205,,
0.95031863,,
-0.71221846,,
0.35031354,,
-0.81724846,,
-0.51786286,,
0.1470639,,
0.18395808,,
-0.19843256,,
-0.44484723,,
-0.9126115,,
0.61192054,,
-0.285183,,
-0.61592597,,
0.11916673,,
-0.72007334,,
0.29964614,,
-0.7399908,,
-0.35787868,,
0.18036169,,
-0.7744543,,
0.43091217,,
0.18271866,,
-0.97535723,,
0.90984714,,
-0.98213947,,
0.54595715,,
-0.14967488,,
1.0,,
0.98929995,,
0.8564843,,
0.080972664,,
0.2729942,,
0.5157316,,
0.69825417,,
-0.9374554,,
0.7357722,,
-0.11492905,,
0.39733666,,
-0.26401192,,
0.59777814,,
-0.903522,,
-0.8040143,,
-0.6387718,,
-0.86235535,,
-0.16799691,,
-0.92008543,,
-0.17203,,
0.27637887,,
0.14633717,,
-0.13909057,,
-0.14884876,,
0.0788177,,
0.4522693,,
-0.5240333,,
1.0,,
0.3132605,,
0.32341427,,
-0.23333156,,
0.6580744,,
-0.054664098,,
0.8448839,,
0.70016176,,
0.42189455,,
0.40784734,,
0.038252056,,
0.8965932,,
1.0,,
0.7386478,,
-0.12063485,,
-0.8841742,,
0.24042538,,
-0.35270667,,
-1.0,,
-0.87646943,,
-0.30899322,,
-0.5857479,,
1.0,,
-0.21327975,,
0.45691592,,
0.056490004,,
-0.22918901,,
0.35442612,,
-0.75017405,,
1.0,,
0.07166061,,
0.8793744,,
-0.53897977,,
1.0,,
-0.36495042,,
-0.25404894,,
-0.60417414,,
-0.4693277,,
0.34547037,,
-0.009139728,,
0.027721673,,
-0.6265723,,
-0.9793411,,
-1.0,,
-0.16874361,,
0.4816792,,
-0.9465052,,
-0.58174586,,
-0.34385234,,
0.8052674,,
-0.7402947,,
0.73586744,,
-0.30772084,,
-0.6611168,,
0.26739275,,
-0.9363364,,
-0.7288066,,
-0.28007913,,
0.017191451,,
0.16631965,,
0.2200501,,
0.7551989,,
-0.16010427,,
1.0,,
0.8918972,,
0.3302468,,
-0.98677194,,
0.007057652,,
1.0,,
-0.5269381,,
0.1024638,,
-0.75973547,,
0.27281135,,
0.17489171,,
-0.8648008,,
0.06809154,,
0.6842132,,
-0.6700944,,
-0.99007934,,
0.6836186,,
-0.55643404,,
-0.37804478,,
-0.7848546,,
0.084177345,,
0.9140781,,
-0.041087467,,
-0.7914217,,
0.10421203,,
0.47803426,,
0.6248596,,
-0.711092,,
1.0,,
0.57127315,,
-0.0030017793,,
0.12489507,,
-0.6884653,,
-0.8099935,,
-0.9723208,,
-0.67108226,,
-0.19170415,,
1.0,,
0.926435,,
0.88450223,,
0.79294956,,
0.40972194,,
-0.5812811,,
0.4795707,,
0.13097568,,
0.16276944,,
-0.85045636,,
-1.0,,
0.26998663,,
1.0,,
-0.64799935,,
-0.081325375,,
1.0,,
0.6110939,,
0.8884386,,
-0.93154526,,
0.573466,,
-0.27043986,,
0.124600336,,
-0.13734637,,
0.9133704,,
-0.25506192,,
0.37738943,,
0.1983806,,
-0.12918721,,
-0.41173807,,
-0.049811304,,
-0.91812104,,
0.17947355,,
-0.7382806,,
0.84325945,,
0.09251308,,
-0.78755677,,
-1.0,,
-1.0,,
-0.11417814,,
-0.8744258,,
0.29208115,,
-0.19260842,,
0.1441147,,
-0.5555378,,
1.0,,
0.36292815,,
1.0,,
-0.60535896,,
-0.44356167,,
-1.0,,
-0.97434115,,
-0.7578608,,
-0.93297005,,
-0.2635507,,
-0.08960509,,
-1.0,,
-0.031891234,,
0.6182672,,
1.0,,
0.20461914,,
0.9990897,,
-0.5744004,,
0.5172435,,
0.29649967,,
0.9292726,,
0.17665935,,
-0.055008687,,
0.20810854,,
0.55299056,,
0.5648784,,
0.14408085,,
0.40855688,,
-0.7932498,,
-0.5443144,,
0.25468147,,
0.68282586,,
-0.06956596,,
-0.08863296,,
-0.11965196,,
0.4585896,,
1.0,,
-1.0,,
-0.45969328,,
-0.08652043,,
-0.6115514,,
0.07176831,,
-0.51419544,,
-0.098175555,,
0.02771099,,
0.6804719,,
-0.32023072,,
0.2143932,,
0.093271345,,
-0.59015524,,
-0.16979131,,
-0.9389149,,
0.22228992,,
-0.8521604,,
0.39885896,,
0.0658056,,
0.027192548,,
0.13053711,,
-0.4047947,,
0.3846208,,
-0.23658018,,
0.51547706,,
-0.038984843,,
-0.55066407,,
-0.70351815,,
-0.67142224,,
0.60672784,,
-0.67037,,
-0.90533626,,
0.085401975,,
0.3150286,,
0.52917826,,
0.7561633,,
0.080109626,,
0.39492244,,
0.97721404,,
0.8212717,,
-0.5691476,,
-0.46899754,,
-0.19369079,,
1.0,,
-0.47915974,,
0.030050501,,
0.7337927,,
0.3938778,,
1.0,,
0.52322394,,
-0.9647465,,
-0.7223002,,
-0.81286705,,
0.24446234,,
0.38888323,,
0.84191626,,
1.0,,
0.30614948,,
0.8927135,,
-0.33025244,,
-0.06742382,,
-0.55828,,
0.63158035,,
0.76144904,,
0.19169337,,
0.32238376,,
-0.4760005,,
-0.77643865,,
1.0,,
0.7949856,,
0.64918983,,
-0.49121618,,
-0.38218084,,
0.32973093,,
1.0,,
0.30638465,,
0.29078266,,
-0.76661783,,
-0.8600397,,
-0.21762285,,
-0.10090836,,
-0.10865615,,
0.3950107,,
0.45144486,,
0.97460204,,
0.26718786,,
0.64350915,,
0.37857687,,
-0.3115289,,
0.19915318,,
0.5382249,,
-0.6619353,,
-0.66860515,,
-0.11638461,,
0.83249104,,
1.0,,
-0.0072759227,,
-0.33135748,,
-0.5221093,,
0.24587655,,
0.7976469,,
-0.085664965,,
-0.38587818,,
-0.88093126,,
0.46010375,,
-0.46444833,,
-0.6731496,,
-0.20853767,,
0.2711573,,
0.5197785,,
0.39884776,,
-0.19538492,,
0.38786992,,
-0.49434233,,
-0.91259766,,
-0.3677116,,
0.48784277,,
