L0,L1,L2,L3,Graph
0.16709314,-0.29993343,-0.6911415,-0.6677383,3
-0.69894636,0.15118846,-0.4637997,0.1777918,3
-0.053580284,1.0,0.3782069,-0.6130117,3
0.6870316,-0.67369914,0.19270027,-0.63870287,5
-0.19880068,-0.72888386,-0.34751034,-0.44683337,5
0.80469936,0.29137364,-0.20809408,-0.5839175,5
-0.30814293,0.42611456,0.02664505,-0.41520587,4
-0.7260401,0.7174336,-0.24525762,0.34515947,4
0.15982287,-1.0,0.49326295,0.49514908,4
1.0,-0.33648026,-0.5391665,-0.2535305,4
-0.02030693,0.13247065,-0.100163825,-1.0,4
-0.22994459,-0.41375828,-0.95852506,0.099549055,4
-0.41387138,-0.59322274,-0.12998097,-0.9874108,4
-0.6079013,0.20826627,0.78109974,0.5132492,4
0.8427981,-0.2850592,0.11616303,0.04199636,4
-0.9759372,0.120750576,0.094853796,-1.0,4
0.56232595,0.2373034,0.18643615,0.44977766,4
0.31379417,0.68689984,-0.42803392,-0.85072577,4
0.46436188,-0.56665874,-0.6198772,0.8748535,4
1.0,-0.74802876,-0.2552967,-0.20775732,5
0.5026463,0.032394633,0.86714154,-0.75366306,5
-0.9471617,-0.3772062,-0.28918332,-0.8661134,5
-0.427118,-0.058764584,-0.2200855,0.59505546,5
0.7639326,0.123679325,0.39896935,-0.68987226,5
-0.34911835,0.81117564,0.4395727,-0.54708785,5
-0.6159859,0.45448446,0.8074896,-0.95128334,5
0.48643088,-0.5734225,0.11581613,0.9556985,5
0.942522,1.0,-0.12767005,-0.028823014,5
1.0,0.36395836,-0.80002487,-0.36753488,5
-0.25219405,-0.2600938,-0.1929007,0.1714899,5
-0.032425307,0.83262044,-0.7534582,0.16257046,5
-0.8055468,-0.7861074,-0.3958958,0.06860412,5
-0.16508996,0.007820666,0.4033457,-0.23961602,5
-0.28085744,-0.2509997,-0.58190566,0.8937339,5
0.69174784,-1.0,-0.8050113,-0.6514627,5
-0.82087374,0.9949473,-0.43225834,-0.17965795,5
0.48598838,0.9260694,0.18985012,0.049695313,5
-0.7942928,-0.16855955,0.52171934,-0.92957723,5
-0.02715981,-1.0,0.8190053,0.6166688,5
0.6035886,-0.5083739,0.280549,-0.97527266,5
-1.0,0.48423484,0.61479414,-0.02625063,5
-0.24405679,0.7365495,0.11742228,0.53165126,5
-0.29458696,-0.0052249804,0.06586747,-0.5810325,5
-1.0,-0.81978977,-0.30994424,0.6564529,5
-0.45462346,0.0125609785,-0.57654697,0.21659209,5
-0.041022494,0.3509253,0.25731993,-0.5526185,5
0.87802845,0.6161265,0.26264748,-0.49666876,5
-1.0,0.60219395,0.18137488,0.40398982,5
1.0,-0.030887395,-0.41270173,-0.300115,5
