L0,L1,L2,Graph
-0.0188066,0.6799764,0.39766946,4
-0.43866742,-0.5930661,0.47208935,4
0.5028206,-0.40790686,-0.0052185357,4
-0.023297071,-1.0,0.8791946,5
0.88743865,-0.34461546,-0.38299215,5
0.81664616,-1.0,-0.90709203,5
0.54836476,-0.024585605,0.70209295,5
-0.44955742,-0.2665259,0.35859397,5
-0.44195008,1.0,-0.4861917,5
0.21554133,0.537921,0.37497705,5
0.3982445,-0.7448016,-0.54001004,5
-0.07696994,-0.13145447,-0.99882036,5
0.66877383,-0.08124605,-0.90746605,5
-0.33967108,0.12971514,-0.43779996,6
-0.34251702,-0.2102421,0.3050676,8
0.53889966,-0.46335065,0.0036013275,8
0.69628674,-1.0,0.76573294,10
-0.4459368,0.46376556,-0.25296453,10
-0.7111149,-1.0,0.7862436,10
0.94758403,-1.0,-0.63397026,10
-0.2542714,-0.38395622,-0.23987809,10
0.5672916,-0.10078189,-0.91204286,10
0.9476361,-0.33522144,0.25639898,10
-0.24590325,-0.30711854,-0.39621642,10
-1.0,0.543888,0.078929015,10
0.42818138,-0.4625425,0.07907313,10
0.77200735,0.8693877,1.0,10
0.76067954,-0.018905059,-0.94642454,10
-0.5203482,-0.5949298,0.6767336,12
-0.85413605,0.5878063,0.7955836,12
-0.8623111,-0.36747903,0.71104205,12
0.8147831,0.276017,0.82618654,12
0.52260095,-0.18452,-1.0,16
0.24278384,-0.55956787,0.8421266,16
0.60084915,-0.40092248,0.5584701,16
0.11797576,-0.48906657,0.8056034,16
-0.42861918,0.68245196,-0.79408044,17
-1.0,0.5225344,-0.82587266,17
0.6922525,0.5585313,-1.0,17
0.6674601,0.8194773,0.30392778,17
-0.09905639,0.9058083,0.7436722,17
0.493307,-0.3552092,-0.64143777,17
0.06267659,-0.8248292,0.29725608,17
-0.31719905,0.58754724,0.62429214,17
0.5892122,-0.5709582,-0.37503448,19
-0.7341384,1.0,0.4380513,19
0.60721207,-0.049910378,-0.38021022,19
-0.1649979,0.8183066,-0.6965643,19
-0.7435552,0.38633272,-0.04766933,19
-0.15010932,0.3708251,0.22655684,19
-0.020448735,0.26886243,0.96782714,
