L0,L1,L2,L3,Graph
-0.43097112,-0.20709583,0.56149197,-0.7481515,3
0.55838025,-0.31252024,0.7074654,1.0,5
-0.29155278,-0.979668,-0.82359207,0.59120435,5
0.5631658,-0.8423233,0.29813838,0.05525504,6
-0.32977366,0.82808745,-0.056319207,-0.41483474,6
-0.6085906,-0.24975847,-0.8766052,-0.482968,5
-0.1156393,-0.70241505,-0.2115717,-0.6241117,5
0.39518058,-1.0,-0.9026668,-0.5026868,5
-0.2119023,0.90141046,-0.6236282,0.99236315,5
0.20916286,-0.07953267,1.0,0.9041353,5
0.12942596,-0.56096184,0.28286886,-0.7785927,5
-1.0,0.6836679,-0.15164505,-0.43986174,5
-0.89463556,0.7020122,-0.2832036,-0.24685231,6
-0.30374733,0.06248933,-0.08605977,-0.16184004,6
0.9669162,0.23547503,0.61745596,1.0,6
0.7936742,-0.85394275,1.0,-0.79137564,6
0.30483264,0.87601423,-0.8812971,0.3997059,6
-0.24048707,-0.39547238,-0.8485287,-0.9388385,6
-0.70635015,-0.787168,0.22160172,0.093053766,6
0.7610507,1.0,-0.17488012,0.75431794,6
-0.64233404,0.32023078,-0.5819487,0.29227668,6
-0.71991146,-0.4272415,-1.0,-0.30454844,6
0.31110126,-0.21666232,-0.29713875,-0.5424901,6
-0.68404007,0.13344514,0.22745577,0.7895832,6
-0.9322842,0.2547717,0.8531129,0.7397591,6
0.43113148,-0.67800903,-0.3573549,0.34681818,6
0.8180381,-0.33908442,0.16702086,-0.55641454,6
-0.026952155,0.35285932,-0.070622325,-0.32561815,6
-1.0,-0.08027847,0.5755657,-0.49138287,6
-0.7511883,-0.89621097,-0.77613467,-0.6377476,6
-0.7229264,-0.60666263,0.09547352,-0.61764604,6
0.8867227,-0.5889772,0.13325533,0.42057395,6
0.5774518,-0.22059922,0.17373168,-0.76512814,6
-0.23332286,0.7697762,0.75067097,0.46766263,6
0.46552292,-0.52738345,0.28599775,-0.2752326,6
0.6556216,-0.73754746,-0.16526999,0.8150653,6
-0.05928441,0.83671546,-0.40063363,-0.14229822,7
0.3811412,-0.24557845,0.2059559,-0.42356163,7
1.0,0.41001981,1.0,-0.089593455,7
-0.040356647,0.4980178,-1.0,-0.62181604,7
-0.45918,0.33437604,1.0,0.37657946,7
-0.43140116,-0.34572035,0.9270338,-1.0,7
0.47136593,-0.7044094,0.7359924,-0.3212325,9
-0.68026155,-0.5855932,0.3474477,-0.8102534,14
-0.2562102,-0.14752586,-0.57919514,-1.0,14
0.5310771,0.5080901,-0.74872524,-0.21012267,14
-0.17376164,-0.8277251,0.041731745,0.61340463,14
-0.11965704,1.0,0.35878548,0.19817129,14
-0.6090671,-0.74765843,-0.21892211,-0.37459648,14
-0.5512371,-0.6601355,-0.66373205,0.9199129,14
-1.0,-0.5361831,-0.30649194,0.43983138,
-0.9417488,-0.10036129,1.0,-0.1028415,
-0.581802,-0.6552553,-0.91205466,-0.9578107,
-0.4759339,-0.91896594,0.3726902,-0.870239,
-0.34552127,-0.48005277,0.47386205,0.8291,
-0.94868714,-0.35301375,-0.06432539,-0.0055418015,
-0.28977334,-0.97561854,-0.3295493,-1.0,
-0.28686935,0.19356823,-0.49755633,-0.6715647,
0.047071323,-0.15153986,-0.46564123,0.4151063,
-0.20911036,-0.9775777,-0.17570929,0.66316986,
0.6808939,0.22709775,-1.0,0.057972193,
-0.028198726,-1.0,-0.77161086,0.0073074773,
-0.6308199,-0.13121094,0.6929573,0.69005656,
0.32601637,-0.1869757,0.9493613,1.0,
-0.8049866,0.8339386,-1.0,-0.1315788,
-0.6640942,-0.5706229,-0.37810668,0.24793515,
0.66395605,0.38652536,0.24320242,-0.7231058,
0.60725135,0.5882597,-0.3321754,-0.7110944,
1.0,-0.5847873,0.41484028,,
-0.090488255,-0.70755315,-0.37415853,,
1.0,-0.07293642,0.5712854,,
-0.46831468,-0.6638419,0.50094223,,
0.8473095,-0.2075338,-0.61417603,,
-0.20342885,0.5707005,-0.10848731,,
0.4193691,-1.0,-0.49306917,,
0.042640552,0.40090638,-0.02405455,,
-0.8882877,0.45478395,-0.6721843,,
-0.4424913,-0.09952547,0.8564583,,
1.0,1.0,-0.04350321,,
0.124570556,0.8263072,0.36955738,,
0.20452179,-0.63566214,-0.77377325,,
0.44121632,-0.53404856,0.6465652,,
0.97521615,-1.0,1.0,,
0.6923514,-0.8834281,0.90455484,,
-0.13826156,0.6421648,-0.084433645,,
0.81565267,0.4126108,-0.58854026,,
-0.6579484,0.43732753,1.0,,
-0.23994859,0.1954127,0.85774577,,
-0.24218845,-0.031931765,0.7899916,,
-0.8193161,0.6750507,1.0,,
0.25340015,-0.8261778,-0.5998556,,
0.8443196,-0.016976982,-0.4144314,,
-0.44361833,-0.44710103,-0.22054991,,
0.5277226,-0.78722304,-0.7327622,,
0.8487004,0.048047386,-0.6400152,,
0.11802802,-0.7465795,-0.66810524,,
