generation,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,score11,score12,score13,score14,score15,score16,score17,score18,score19,score20,score21,score22,score23,score24,score25,score26,score27,score28,score29,score30,score31,score32,score33,score34,score35,score36,score37,score38,score39,score40,score41,score42,score43,score44,score45,score46,score47,score48,score49,score50,score51,score52,score53,score54,score55,score56,score57,score58,score59,score60
32,4,5,18,5,23,24,7,41,29,5,5,16,6,16,29,10,6,21,23,65,32,7,38,35,31,8,4,28,7,5,7,23,25,12,33,16,26,16,44,5,46,5,41,14,10,42,8,45,51,9,6,82,12,12,44,21,78,67,6,5
33,4,5,18,5,31,28,7,41,32,5,5,16,6,19,30,10,6,18,34,65,32,7,38,34,31,8,4,28,7,5,7,23,25,12,33,16,26,16,47,5,67,5,41,15,15,42,8,45,51,9,6,82,12,14,44,21,78,67,6,5
34,4,5,18,5,28,28,7,51,32,5,5,16,6,19,30,10,6,29,34,65,37,7,36,55,31,8,4,28,7,5,7,23,25,13,33,16,26,16,58,5,67,5,45,16,15,52,8,45,51,9,6,82,12,14,44,21,77,67,6,5
35,4,5,18,5,37,28,7,67,37,5,5,16,6,19,29,10,6,29,40,65,37,7,36,55,31,8,4,28,7,5,7,23,25,17,33,16,26,16,58,6,68,5,64,16,15,58,8,46,51,9,6,82,12,14,44,21,77,67,6,5
36,4,5,18,5,37,28,7,67,37,5,5,16,6,20,42,10,6,29,39,68,37,7,49,55,31,7,4,28,7,5,7,23,25,17,33,16,26,16,58,6,68,5,64,16,15,56,8,47,51,9,6,82,12,14,44,21,77,67,6,5
37,4,5,23,5,37,28,7,67,37,5,5,16,6,20,56,10,6,29,39,68,37,7,49,63,31,7,5,30,7,5,7,23,25,17,40,16,28,16,58,6,68,5,64,18,15,56,8,48,51,9,6,82,12,14,44,21,77,77,6,5
38,5,5,23,5,37,28,7,67,37,6,5,16,6,20,56,10,6,29,46,68,52,7,49,63,31,9,5,30,7,5,7,23,25,17,40,16,28,16,58,6,68,5,64,18,18,56,8,48,51,9,6,82,15,14,54,21,77,75,6,5
39,5,5,23,5,37,28,7,73,35,6,5,16,6,20,56,10,6,29,46,68,52,7,37,63,31,10,5,30,7,5,7,23,25,17,40,16,28,16,58,6,68,5,64,18,18,56,8,48,51,9,6,82,15,14,59,21,77,75,6,5
40,5,5,23,5,37,28,7,73,35,6,5,16,6,20,56,17,7,29,46,68,52,7,37,63,31,10,5,33,7,5,7,23,25,17,40,16,28,16,58,7,72,5,64,18,18,65,8,48,51,9,6,82,15,14,59,21,77,75,6,5
41,5,5,29,5,40,35,7,73,35,6,5,16,7,20,56,17,7,29,46,68,52,7,37,63,31,12,5,33,7,5,7,23,27,17,43,16,28,17,59,10,72,5,76,23,18,65,8,48,51,9,6,82,15,14,59,21,72,75,6,5
42,5,5,29,5,40,35,7,73,35,6,5,16,7,20,56,17,7,29,46,68,52,7,37,63,31,13,5,33,7,5,7,23,27,17,43,16,28,17,59,16,72,5,74,23,18,74,8,48,51,10,6,82,17,14,59,21,80,79,6,5
43,5,5,29,5,40,35,7,74,35,6,5,20,7,20,56,17,12,29,64,68,52,7,37,63,31,13,5,33,7,5,7,23,34,17,43,16,28,17,59,17,72,5,74,23,18,74,8,48,51,10,6,82,17,14,59,37,80,79,6,5
44,5,5,29,5,40,37,7,74,35,6,5,20,7,20,56,13,12,29,64,68,52,7,52,63,31,13,5,33,7,5,7,23,34,22,43,16,28,17,59,17,72,5,74,23,25,74,8,48,51,10,6,82,17,14,59,37,80,72,6,5
45,5,5,29,5,40,40,7,80,35,6,5,20,7,20,56,13,12,29,64,68,55,7,48,63,31,15,5,33,7,5,7,23,34,22,43,16,28,18,60,20,74,5,84,23,25,74,8,48,52,10,6,82,17,21,59,37,80,81,6,5
46,5,5,29,5,40,40,7,80,35,6,5,20,7,21,56,13,12,29,64,73,74,7,48,63,31,15,5,33,7,5,7,23,34,24,43,16,28,18,70,20,74,5,84,23,25,68,8,48,52,10,6,89,17,41,59,37,80,85,6,5
47,5,5,29,5,40,40,7,80,35,6,5,20,7,21,56,13,12,29,64,73,72,7,48,63,31,15,5,33,7,5,7,23,34,24,54,16,28,18,70,27,74,5,84,23,25,68,8,55,57,10,6,89,17,41,59,37,80,85,6,5
48,5,5,29,5,40,45,7,80,35,6,5,20,7,21,56,13,12,29,64,69,72,7,48,63,40,15,5,33,7,5,7,26,40,24,54,16,28,18,70,27,74,5,84,23,25,68,8,55,57,10,6,89,17,41,59,37,80,90,6,5
49,5,5,28,5,40,45,7,80,52,6,5,20,7,21,56,14,12,29,64,69,72,7,48,68,40,15,5,33,7,5,7,26,40,24,54,16,28,18,70,29,74,5,84,23,25,68,8,55,57,10,6,89,17,41,59,37,80,90,6,5
50,5,5,28,9,40,45,7,80,52,6,5,20,7,21,62,18,15,29,64,69,72,7,48,68,40,14,5,39,7,5,7,26,40,24,54,16,28,18,70,36,74,5,84,23,25,68,8,53,57,10,7,89,17,48,59,37,80,90,6,5
