generation,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,score11,score12,score13,score14,score15,score16,score17,score18,score19,score20,score21,score22,score23,score24,score25,score26,score27,score28,score29,score30,score31,score32,score33,score34,score35,score36,score37,score38,score39,score40,score41,score42,score43,score44,score45,score46,score47,score48,score49,score50,score51,score52,score53,score54,score55,score56,score57,score58,score59,score60
26,16,26,8,5,6,5,36,11,6,63,5,33,31,5,46,22,5,61,75,6,6,5,10,6,19,5,5,27,30,7,29,6,29,11,5,9,57,6,6,5,16,12,25,12,10,16,6,15,5,5,13,6,6,42,24,26,17,33,25,8
27,16,26,8,5,6,5,49,13,5,63,5,33,31,5,65,22,5,61,75,6,6,5,10,6,19,5,5,27,31,7,29,6,29,14,5,9,57,6,6,5,16,13,25,13,10,16,6,15,5,5,13,6,6,42,24,26,17,33,25,8
28,16,26,12,5,6,5,47,14,5,63,5,33,35,5,65,22,5,61,75,6,6,5,10,6,19,5,5,27,31,7,29,6,29,16,5,9,57,6,6,5,17,13,25,13,10,16,6,21,5,5,15,6,6,42,24,26,17,33,25,8
29,18,26,12,5,8,5,68,14,5,63,5,35,42,5,64,22,5,61,75,7,6,5,10,6,19,5,5,27,31,7,29,6,29,16,5,9,57,6,6,5,24,13,34,13,12,16,6,35,5,5,15,6,6,43,24,26,20,33,25,8
30,22,26,19,5,8,5,87,19,5,63,5,35,47,5,58,22,5,61,75,7,6,5,10,6,21,5,5,27,31,7,29,6,29,16,5,13,57,6,6,5,24,23,34,15,12,16,6,35,5,5,15,6,9,43,24,26,18,33,25,8
31,22,26,19,5,9,5,87,19,5,60,5,35,47,5,64,22,5,73,75,7,6,5,10,6,21,5,5,27,31,7,29,6,29,16,5,13,57,6,6,5,24,27,34,15,12,16,6,35,5,5,15,10,9,41,24,32,18,33,25,10
32,22,26,25,5,13,5,87,19,5,60,5,35,47,5,64,22,5,73,75,7,6,5,10,6,21,5,5,39,42,7,29,6,29,16,5,13,57,7,6,5,24,36,33,15,12,27,6,35,5,5,15,10,9,41,24,32,18,31,25,13
33,24,26,21,5,24,5,87,20,5,60,5,35,61,5,75,22,5,73,75,7,6,5,11,6,21,5,9,39,46,7,29,6,29,16,5,13,57,7,6,5,41,36,35,15,16,27,6,35,5,5,15,10,9,41,24,39,18,31,28,13
34,26,26,21,5,28,5,87,26,5,60,5,35,61,5,75,22,5,75,75,7,6,5,11,6,21,5,9,39,52,7,29,6,29,16,5,13,57,7,6,5,41,36,35,15,16,27,6,35,5,5,21,10,9,41,32,39,18,36,28,19
35,26,26,21,5,28,5,87,33,5,60,5,38,61,5,73,22,5,75,75,7,6,5,11,6,21,5,10,39,52,7,29,6,29,16,5,13,58,7,6,5,41,36,40,15,16,27,6,35,5,5,22,10,9,41,32,43,18,45,28,19
36,26,29,35,5,28,5,87,33,6,60,5,48,61,5,73,22,5,75,75,9,6,5,13,6,33,5,10,39,52,7,29,6,27,16,5,13,58,7,6,5,41,28,50,17,16,44,6,35,5,5,23,10,9,41,32,43,18,67,33,17
37,26,29,35,5,28,5,87,33,6,60,5,48,61,5,75,22,5,75,75,12,6,5,15,6,33,5,11,39,52,7,29,6,27,19,5,17,71,7,6,5,41,28,50,17,17,44,6,35,5,5,23,10,9,60,32,43,18,67,33,16
38,26,29,35,5,28,5,87,33,6,60,5,48,61,5,75,22,5,73,75,27,6,5,15,6,33,5,11,39,52,7,29,6,27,18,5,23,71,7,6,5,41,28,40,17,17,44,6,29,5,5,27,10,9,60,32,43,18,67,34,16
39,37,29,57,5,35,5,87,41,6,60,5,48,61,5,75,22,5,73,75,27,6,5,15,6,33,5,11,39,64,7,29,6,27,23,5,25,71,7,6,5,41,38,48,17,17,44,8,32,5,5,27,10,9,60,32,43,18,67,43,16
40,37,29,57,5,35,6,87,51,6,77,5,48,61,5,75,22,5,73,75,25,6,5,15,6,33,5,11,39,64,9,29,6,27,23,5,25,71,7,6,5,41,38,66,19,17,44,8,35,5,5,41,10,9,60,32,43,18,67,43,16
41,37,30,57,5,35,6,79,51,9,75,5,48,61,5,75,22,5,73,75,29,6,5,15,6,33,5,15,39,64,9,31,6,29,23,5,25,71,7,6,5,41,38,66,19,17,44,12,27,5,5,41,10,9,60,32,44,18,76,45,23
42,37,54,57,5,35,6,79,51,9,75,5,48,61,5,75,22,5,73,75,37,6,5,19,6,33,5,15,39,64,9,31,6,29,23,5,25,71,7,6,5,41,37,66,19,17,44,12,27,5,5,41,10,11,60,30,50,18,75,52,22
43,49,54,57,5,54,6,79,51,10,85,5,48,61,5,75,22,5,75,75,37,6,5,19,6,33,5,15,39,64,9,31,6,37,23,5,25,71,7,6,5,41,45,66,19,17,44,14,30,5,5,41,10,12,60,37,50,22,75,52,22
44,49,54,57,5,54,6,79,51,10,89,5,44,61,5,75,22,5,75,75,37,6,5,19,6,33,5,20,39,64,12,31,6,37,19,5,25,71,7,6,5,41,50,63,19,17,58,13,30,5,5,48,10,12,60,37,50,30,75,52,43
45,49,54,57,5,54,6,79,74,10,89,5,44,61,5,75,22,5,75,75,37,6,5,19,6,33,5,27,39,64,21,31,6,37,19,5,25,71,7,8,5,41,71,63,19,19,58,20,30,5,5,48,10,12,60,37,50,24,75,52,43
46,49,54,57,5,54,6,79,74,10,89,5,44,61,5,75,22,5,75,75,55,6,5,19,6,35,5,27,39,64,20,31,7,37,19,5,25,71,7,10,5,41,71,63,19,19,58,20,30,5,5,48,10,12,60,38,50,24,75,52,43
47,49,54,57,5,54,6,79,74,10,89,5,44,61,5,75,22,5,75,75,66,6,5,19,6,35,5,27,39,64,20,31,7,37,19,5,25,71,7,16,5,41,71,63,19,19,58,20,30,5,5,49,10,12,60,38,50,30,75,52,43
48,49,54,57,5,54,6,83,74,12,89,5,54,61,5,71,22,5,75,78,66,6,5,19,6,35,5,27,39,64,24,35,7,37,19,5,25,71,7,16,5,41,71,71,19,19,58,20,30,5,5,49,10,12,60,47,50,30,75,52,43
49,49,54,57,5,54,6,83,74,12,94,5,54,61,5,71,22,5,74,78,66,6,6,19,6,35,5,27,39,64,25,35,7,37,24,5,25,71,7,16,5,41,71,71,19,19,58,24,30,5,5,49,10,12,60,47,50,30,75,52,43
50,53,54,57,5,54,6,83,74,12,94,5,54,75,5,71,22,5,74,78,66,6,6,19,6,35,5,27,39,69,32,35,7,37,24,5,25,71,8,25,5,41,78,78,19,19,58,24,30,5,5,49,10,12,60,51,50,30,75,52,43
