generation,score,runtime
0,0,12599539
1,5,
2,4,
3,5,
4,5,
5,5,
6,6,
7,9,
8,17,
9,17,
10,17,
11,17,
12,17,
13,17,
14,17,
15,17,
16,17,
17,17,
18,17,
19,17,
20,17,
21,17,
22,17,
23,17,
24,19,
25,20,
26,25,
27,25,
28,25,
29,27,
30,27,
31,28,
32,45,
33,45,
34,59,
35,59,
36,59,
37,59,
38,59,
39,59,
40,59,
41,60,
42,59,
43,71,
44,71,
45,71,
46,74,
47,76,
48,69,
49,69,
50,74,
51,75,
52,97,
53,97,
54,108,
55,108,
56,108,
57,108,
58,108,
59,112,
60,112,
61,112,
62,112,
63,112,
64,112,
65,112,
66,112,
67,112,
68,112,
69,112,
70,112,
71,112,
72,112,
73,112,
74,112,
75,112,
76,117,
77,117,
78,117,
79,117,
80,114,
81,114,
82,114,
83,114,
84,114,
85,125,
86,125,
87,125,
88,125,
89,125,
90,125,
91,125,
92,125,
93,125,
94,125,
95,125,
96,125,
97,125,
98,121,
99,121,
100,121,
101,137,
102,137,
103,138,
104,134,
105,134,
106,134,
107,149,
108,150,
109,152,
110,152,
111,152,
112,152,
113,152,
114,152,
115,163,
116,163,
117,163,
118,163,
119,163,
120,163,
121,163,
122,163,
123,163,
124,163,
125,163,
126,163,
127,163,
128,163,
129,163,
130,163,
131,163,
132,163,
133,163,
134,163,
135,163,
136,163,
137,163,
138,176,
139,176,
140,176,
141,176,
142,176,
143,176,
144,176,
145,176,
146,176,
147,176,
148,176,
149,176,
150,176,
151,176,
152,176,
153,176,
154,176,
155,176,
156,176,
157,176,
158,176,
159,176,
160,176,
161,176,
162,176,
163,176,
164,176,
165,176,
166,176,
167,176,
168,176,
169,176,
170,176,
171,176,
172,176,
173,176,
174,176,
175,176,
176,176,
177,176,
178,176,
179,176,
180,176,
181,176,
182,176,
183,176,
184,176,
185,176,
186,176,
187,176,
188,176,
189,176,
190,176,
191,176,
192,176,
193,176,
194,176,
195,176,
196,176,
197,176,
198,176,
199,176,
200,176,
