generation,score,runtime
0,0,1384539
1,3,
2,5,
3,5,
4,5,
5,4,
6,4,
7,5,
8,5,
9,5,
10,5,
11,7,
12,7,
13,7,
14,7,
15,7,
16,7,
17,7,
18,7,
19,7,
20,7,
21,7,
22,7,
23,7,
24,7,
25,7,
26,7,
27,7,
28,7,
29,7,
30,7,
31,8,
32,8,
33,8,
34,8,
35,8,
36,8,
37,8,
38,8,
39,8,
40,8,
41,8,
42,8,
43,8,
44,8,
45,8,
46,8,
47,8,
48,8,
49,8,
50,8,
51,20,
52,25,
53,25,
54,25,
55,25,
56,30,
57,30,
58,30,
59,30,
60,30,
61,30,
62,30,
63,34,
64,35,
65,35,
66,43,
67,47,
68,47,
69,47,
70,47,
71,47,
72,47,
73,47,
74,66,
75,66,
76,66,
77,66,
78,66,
79,66,
80,66,
81,66,
82,66,
83,66,
84,66,
85,66,
86,66,
87,66,
88,72,
89,72,
90,72,
91,72,
92,72,
93,72,
94,72,
95,74,
96,74,
97,74,
98,74,
99,74,
100,74,
