generation,score,runtime
0,0,19033626
1,4,
2,4,
3,5,
4,5,
5,6,
6,6,
7,8,
8,15,
9,15,
10,15,
11,15,
12,24,
13,24,
14,23,
15,23,
16,23,
17,27,
18,27,
19,38,
20,38,
21,38,
22,38,
23,38,
24,38,
25,38,
26,38,
27,38,
28,48,
29,48,
30,46,
31,55,
32,51,
33,57,
34,63,
35,63,
36,63,
37,63,
38,63,
39,75,
40,75,
41,75,
42,67,
43,67,
44,67,
45,67,
46,89,
47,89,
48,89,
49,76,
50,77,
51,77,
52,76,
53,76,
54,76,
55,76,
56,76,
57,81,
58,81,
59,84,
60,84,
61,84,
62,84,
63,84,
64,84,
65,84,
66,97,
67,116,
68,116,
69,116,
70,114,
71,115,
72,115,
73,115,
74,115,
75,115,
76,136,
77,136,
78,136,
79,136,
80,136,
81,144,
82,144,
83,144,
84,144,
85,144,
86,144,
87,144,
88,144,
89,144,
90,144,
91,144,
92,144,
93,144,
94,144,
95,144,
96,144,
97,144,
98,156,
99,156,
100,156,
101,156,
102,156,
103,156,
104,154,
105,154,
106,150,
107,150,
108,150,
109,150,
110,150,
111,150,
112,150,
113,150,
114,150,
115,150,
116,150,
117,150,
118,150,
119,157,
120,157,
121,157,
122,157,
123,157,
124,157,
125,169,
126,169,
127,169,
128,169,
129,169,
130,169,
131,169,
132,169,
133,169,
134,169,
135,169,
136,169,
137,169,
138,169,
139,169,
140,169,
141,169,
142,169,
143,169,
144,169,
145,169,
146,169,
147,169,
148,169,
149,169,
150,169,
151,169,
152,169,
153,169,
154,169,
155,169,
156,169,
157,169,
158,169,
159,169,
160,169,
161,169,
162,169,
163,169,
164,169,
165,169,
166,169,
167,169,
168,169,
169,169,
170,169,
171,169,
172,169,
173,169,
174,169,
175,169,
176,169,
177,169,
178,169,
179,169,
180,169,
181,169,
182,169,
183,169,
184,169,
185,169,
186,169,
187,169,
188,169,
189,169,
190,169,
191,169,
192,169,
193,169,
194,169,
195,169,
196,169,
197,169,
198,169,
199,169,
200,169,
