generation,score,runtime
0,0,981474
1,4,
2,4,
3,4,
4,4,
5,4,
6,4,
7,4,
8,4,
9,4,
10,4,
11,5,
12,5,
13,5,
14,5,
15,5,
16,5,
17,5,
18,5,
19,5,
20,5,
21,5,
22,5,
23,5,
24,5,
25,5,
26,5,
27,5,
28,5,
29,5,
30,5,
31,7,
32,7,
33,7,
34,8,
35,12,
36,16,
37,16,
38,19,
39,19,
40,19,
41,19,
42,22,
43,22,
44,22,
45,22,
46,22,
47,32,
48,32,
49,32,
50,32,
51,32,
52,32,
53,32,
54,33,
55,33,
56,33,
57,33,
58,33,
59,33,
60,33,
61,33,
62,33,
63,38,
64,38,
65,38,
66,47,
67,47,
68,47,
69,47,
70,47,
71,47,
72,47,
73,59,
74,56,
75,56,
76,65,
77,65,
78,65,
79,65,
80,65,
81,68,
82,68,
83,68,
84,68,
85,73,
86,73,
87,73,
88,73,
89,73,
90,73,
91,73,
92,73,
93,73,
94,73,
95,73,
96,73,
97,73,
98,73,
99,73,
100,75,
