generation,score,runtime
0,0,2272271
1,3,
2,4,
3,4,
4,6,
5,6,
6,5,
7,5,
8,7,
9,7,
10,9,
11,9,
12,9,
13,10,
14,10,
15,10,
16,10,
17,10,
18,10,
19,10,
20,10,
21,10,
22,10,
23,10,
24,10,
25,11,
26,18,
27,18,
28,18,
29,21,
30,21,
31,21,
32,21,
33,21,
34,20,
35,19,
36,18,
37,22,
38,22,
39,22,
40,24,
41,24,
42,29,
43,39,
44,39,
45,39,
46,39,
47,42,
48,47,
49,47,
50,47,
51,47,
52,47,
53,47,
54,47,
55,47,
56,47,
57,47,
58,45,
59,45,
60,57,
61,57,
62,57,
63,57,
64,57,
65,57,
66,57,
67,57,
68,57,
69,57,
70,66,
71,76,
72,76,
73,76,
74,76,
75,76,
76,76,
77,78,
78,78,
79,78,
80,78,
81,72,
82,72,
83,75,
84,75,
85,78,
86,78,
87,80,
88,80,
89,80,
90,91,
91,91,
92,91,
93,91,
94,98,
95,98,
96,98,
97,98,
98,98,
99,98,
100,98,
