generation,score,runtime
0,0,889643
1,3,
2,3,
3,3,
4,3,
5,4,
6,4,
7,6,
8,6,
9,6,
10,6,
11,6,
12,6,
13,7,
14,7,
15,7,
16,7,
17,7,
18,7,
19,7,
20,7,
21,9,
22,9,
23,9,
24,9,
25,9,
26,9,
27,12,
28,12,
29,12,
30,12,
31,12,
32,12,
33,12,
34,12,
35,12,
36,12,
37,12,
38,12,
39,12,
40,12,
41,12,
42,16,
43,20,
44,21,
45,21,
46,25,
47,22,
48,22,
49,29,
50,29,
51,29,
52,29,
53,29,
54,29,
55,29,
56,29,
57,29,
58,29,
59,29,
60,29,
61,29,
62,29,
63,29,
64,29,
65,29,
66,32,
67,32,
68,38,
69,38,
70,38,
71,38,
72,38,
73,38,
74,38,
75,38,
76,40,
77,40,
78,36,
79,47,
80,47,
81,47,
82,47,
83,47,
84,71,
85,71,
86,71,
87,71,
88,75,
89,75,
90,87,
91,87,
92,87,
93,87,
94,87,
95,87,
96,87,
97,87,
98,87,
99,90,
100,90,
