generation,score,runtime
0,0,7262421
1,4,
2,5,
3,6,
4,6,
5,6,
6,6,
7,6,
8,6,
9,6,
10,6,
11,8,
12,8,
13,8,
14,8,
15,8,
16,8,
17,9,
18,9,
19,9,
20,10,
21,15,
22,16,
23,19,
24,20,
25,22,
26,23,
27,23,
28,23,
29,23,
30,26,
31,27,
32,27,
33,27,
34,27,
35,27,
36,27,
37,27,
38,27,
39,27,
40,27,
41,27,
42,27,
43,27,
44,28,
45,28,
46,28,
47,28,
48,28,
49,28,
50,28,
51,28,
52,33,
53,33,
54,33,
55,33,
56,33,
57,33,
58,33,
59,33,
60,33,
61,33,
62,33,
63,33,
64,33,
65,33,
66,33,
67,33,
68,33,
69,33,
70,33,
71,32,
72,32,
73,32,
74,32,
75,32,
76,32,
77,32,
78,32,
79,32,
80,32,
81,32,
82,32,
83,32,
84,32,
85,32,
86,32,
87,32,
88,32,
89,35,
90,36,
91,36,
92,36,
93,36,
94,36,
95,36,
96,36,
97,36,
98,36,
99,36,
100,36,
101,39,
102,39,
103,39,
104,50,
105,57,
106,57,
107,57,
108,64,
109,64,
110,64,
111,64,
112,64,
113,64,
114,64,
115,64,
116,64,
117,64,
118,64,
119,64,
120,66,
121,66,
122,66,
123,66,
124,66,
125,66,
126,66,
127,65,
128,68,
129,68,
130,68,
131,68,
132,68,
133,68,
134,68,
135,75,
136,78,
137,77,
138,79,
139,79,
140,80,
141,80,
142,80,
143,84,
144,84,
145,84,
146,90,
147,90,
148,90,
149,90,
150,90,
151,90,
152,90,
153,90,
154,90,
155,90,
156,90,
157,90,
158,90,
159,90,
160,90,
161,90,
162,90,
163,90,
164,90,
165,91,
166,91,
167,91,
168,91,
169,94,
170,94,
171,94,
172,94,
173,94,
174,94,
175,98,
176,98,
177,98,
178,98,
179,98,
180,98,
181,98,
182,98,
183,98,
184,98,
185,98,
186,100,
187,100,
188,100,
189,100,
190,100,
191,100,
192,100,
193,100,
194,100,
195,100,
196,100,
197,100,
198,100,
199,100,
200,104,
