generation,score,runtime
0,0,3882564
1,4,
2,4,
3,4,
4,4,
5,4,
6,5,
7,5,
8,8,
9,8,
10,11,
11,11,
12,11,
13,12,
14,12,
15,22,
16,34,
17,34,
18,34,
19,34,
20,34,
21,34,
22,34,
23,34,
24,34,
25,34,
26,34,
27,34,
28,34,
29,34,
30,34,
31,29,
32,29,
33,29,
34,29,
35,29,
36,29,
37,29,
38,29,
39,29,
40,29,
41,29,
42,29,
43,29,
44,29,
45,29,
46,29,
47,29,
48,29,
49,29,
50,29,
51,29,
52,31,
53,31,
54,31,
55,42,
56,43,
57,53,
58,53,
59,53,
60,53,
61,53,
62,53,
63,53,
64,53,
65,53,
66,53,
67,53,
68,53,
69,53,
70,53,
71,53,
72,53,
73,53,
74,53,
75,53,
76,53,
77,53,
78,53,
79,53,
80,53,
81,53,
82,53,
83,53,
84,53,
85,53,
86,53,
87,53,
88,53,
89,53,
90,53,
91,53,
92,53,
93,53,
94,53,
95,53,
96,53,
97,53,
98,52,
99,52,
100,52,
101,51,
102,55,
103,55,
104,61,
105,75,
106,75,
107,75,
108,75,
109,75,
110,75,
111,75,
112,75,
113,75,
114,75,
115,75,
116,75,
117,75,
118,75,
119,75,
120,75,
121,75,
122,75,
123,75,
124,75,
125,75,
126,75,
127,76,
128,76,
129,76,
130,76,
131,76,
132,76,
133,85,
134,85,
135,85,
136,85,
137,85,
138,90,
139,90,
140,90,
141,90,
142,90,
143,90,
144,90,
145,90,
146,90,
147,90,
148,83,
149,92,
150,92,
151,92,
152,92,
153,92,
154,92,
155,92,
156,92,
157,92,
158,92,
159,92,
160,92,
161,92,
162,92,
163,92,
164,92,
165,92,
166,92,
167,92,
168,92,
169,92,
170,92,
171,92,
172,92,
173,92,
174,92,
175,92,
176,92,
177,92,
178,92,
179,92,
180,92,
181,92,
182,92,
183,92,
184,92,
185,92,
186,92,
187,92,
188,92,
189,92,
190,97,
191,97,
192,97,
193,97,
194,97,
195,97,
196,97,
197,97,
198,97,
199,97,
200,97,
