generation,score,runtime
0,0,13180169
1,4,
2,6,
3,6,
4,7,
5,18,
6,23,
7,23,
8,23,
9,23,
10,31,
11,31,
12,57,
13,57,
14,57,
15,57,
16,67,
17,67,
18,75,
19,74,
20,75,
21,75,
22,78,
23,82,
24,78,
25,78,
26,90,
27,90,
28,90,
29,89,
30,89,
31,89,
32,89,
33,89,
34,89,
35,89,
36,94,
37,94,
38,94,
39,94,
40,94,
41,94,
42,94,
43,94,
44,94,
45,91,
46,91,
47,91,
48,91,
49,93,
50,93,
51,93,
52,93,
53,93,
54,93,
55,93,
56,93,
57,95,
58,95,
59,95,
60,95,
61,95,
62,95,
63,102,
64,102,
65,102,
66,102,
67,102,
68,102,
69,102,
70,102,
71,102,
72,102,
73,102,
74,102,
75,102,
76,97,
77,97,
78,97,
79,97,
80,102,
81,102,
82,102,
83,102,
84,102,
85,102,
86,102,
87,102,
88,102,
89,102,
90,102,
91,102,
92,102,
93,102,
94,102,
95,102,
96,102,
97,120,
98,120,
99,120,
100,111,
101,111,
102,111,
103,111,
104,111,
105,111,
106,111,
107,111,
108,111,
109,111,
110,111,
111,111,
112,111,
113,111,
114,111,
115,111,
116,113,
117,113,
118,113,
119,113,
120,113,
121,113,
122,113,
123,113,
124,113,
125,113,
126,113,
127,113,
128,113,
129,113,
130,113,
131,113,
132,113,
133,113,
134,113,
135,113,
136,113,
137,113,
138,113,
139,113,
140,113,
141,113,
142,113,
143,113,
144,113,
145,113,
146,113,
147,113,
148,113,
149,113,
150,113,
151,113,
152,113,
153,113,
154,113,
155,113,
156,113,
157,113,
158,113,
159,113,
160,113,
161,112,
162,112,
163,112,
164,112,
165,112,
166,112,
167,112,
168,112,
169,112,
170,112,
171,112,
172,112,
173,112,
174,112,
175,112,
176,112,
177,112,
178,112,
179,112,
180,112,
181,112,
182,112,
183,112,
184,126,
185,126,
186,126,
187,126,
188,126,
189,126,
190,126,
191,126,
192,126,
193,126,
194,126,
195,126,
196,126,
197,126,
198,126,
199,126,
200,126,
