generation,score,runtime
0,0,1575949
1,3,
2,3,
3,3,
4,3,
5,4,
6,4,
7,4,
8,4,
9,4,
10,4,
11,9,
12,11,
13,11,
14,15,
15,15,
16,17,
17,17,
18,17,
19,17,
20,17,
21,17,
22,17,
23,22,
24,22,
25,22,
26,25,
27,25,
28,25,
29,25,
30,25,
31,25,
32,25,
33,26,
34,27,
35,26,
36,35,
37,35,
38,35,
39,40,
40,40,
41,40,
42,47,
43,47,
44,56,
45,56,
46,56,
47,56,
48,56,
49,56,
50,56,
51,56,
52,56,
53,56,
54,56,
55,64,
56,67,
57,67,
58,67,
59,67,
60,67,
61,75,
62,75,
63,75,
64,75,
65,75,
66,75,
67,75,
68,75,
69,75,
70,75,
71,75,
72,75,
73,83,
74,83,
75,83,
76,83,
77,83,
78,83,
79,83,
80,92,
81,92,
82,92,
83,90,
84,90,
85,90,
86,90,
87,90,
88,90,
89,90,
90,90,
91,90,
92,90,
93,90,
94,90,
95,90,
96,90,
97,90,
98,90,
99,90,
100,90,
