generation,score,runtime
0,0,4756515
1,3,
2,3,
3,3,
4,3,
5,4,
6,4,
7,4,
8,4,
9,8,
10,8,
11,9,
12,9,
13,12,
14,12,
15,12,
16,13,
17,15,
18,20,
19,20,
20,20,
21,20,
22,21,
23,21,
24,21,
25,21,
26,21,
27,21,
28,33,
29,33,
30,33,
31,33,
32,33,
33,33,
34,33,
35,33,
36,33,
37,33,
38,33,
39,33,
40,33,
41,33,
42,33,
43,33,
44,33,
45,33,
46,33,
47,33,
48,33,
49,33,
50,33,
51,38,
52,38,
53,49,
54,49,
55,49,
56,49,
57,49,
58,49,
59,49,
60,49,
61,49,
62,49,
63,49,
64,49,
65,49,
66,49,
67,51,
68,51,
69,53,
70,53,
71,54,
72,54,
73,54,
74,54,
75,49,
76,56,
77,56,
78,56,
79,54,
80,54,
81,75,
82,75,
83,75,
84,76,
85,76,
86,76,
87,92,
88,92,
89,91,
90,91,
91,91,
92,91,
93,91,
94,91,
95,91,
96,91,
97,91,
98,91,
99,91,
100,91,
101,91,
102,91,
103,91,
104,91,
105,91,
106,91,
107,91,
108,91,
109,91,
110,91,
111,91,
112,91,
113,91,
114,91,
115,91,
116,91,
117,92,
118,93,
119,93,
120,93,
121,100,
122,100,
123,100,
124,103,
125,103,
126,103,
127,103,
128,103,
129,103,
130,103,
131,103,
132,103,
133,103,
134,103,
135,103,
136,103,
137,103,
138,103,
139,103,
140,103,
141,103,
142,104,
143,104,
144,104,
145,104,
146,104,
147,104,
148,104,
149,104,
150,104,
151,104,
152,104,
153,104,
154,104,
155,104,
156,104,
157,104,
158,104,
159,104,
160,104,
161,104,
162,104,
163,104,
164,104,
165,104,
166,104,
167,104,
168,104,
169,104,
170,104,
171,104,
172,104,
173,104,
174,119,
175,112,
176,112,
177,112,
178,112,
179,112,
180,112,
181,112,
182,112,
183,112,
184,112,
185,112,
186,112,
187,112,
188,112,
189,120,
190,120,
191,120,
192,120,
193,120,
194,120,
195,120,
196,120,
197,120,
198,120,
199,120,
200,120,
