generation,score,runtime
0,0,1496641
1,3,
2,5,
3,5,
4,5,
5,5,
6,5,
7,4,
8,4,
9,4,
10,5,
11,6,
12,6,
13,6,
14,6,
15,6,
16,6,
17,6,
18,6,
19,6,
20,6,
21,8,
22,8,
23,8,
24,10,
25,10,
26,11,
27,18,
28,18,
29,18,
30,18,
31,21,
32,21,
33,22,
34,54,
35,54,
36,54,
37,54,
38,54,
39,54,
40,54,
41,54,
42,74,
43,74,
44,74,
45,74,
46,75,
47,75,
48,75,
49,75,
50,75,
51,75,
52,75,
53,75,
54,75,
55,75,
56,75,
57,75,
58,74,
59,75,
60,75,
61,75,
62,76,
63,76,
64,76,
65,76,
66,79,
67,79,
68,89,
69,89,
70,89,
71,89,
72,98,
73,98,
74,98,
75,98,
76,98,
77,98,
78,98,
79,98,
80,98,
81,98,
82,98,
83,98,
84,98,
85,98,
86,98,
87,98,
88,98,
89,98,
90,98,
91,98,
92,98,
93,98,
94,98,
95,97,
96,97,
97,97,
98,97,
99,97,
100,100,
