generation,score,runtime
0,0,2849355
1,3,
2,4,
3,4,
4,4,
5,4,
6,4,
7,5,
8,5,
9,5,
10,7,
11,7,
12,7,
13,7,
14,7,
15,7,
16,7,
17,7,
18,7,
19,7,
20,8,
21,8,
22,8,
23,8,
24,8,
25,10,
26,10,
27,11,
28,11,
29,11,
30,11,
31,11,
32,12,
33,12,
34,12,
35,19,
36,19,
37,19,
38,19,
39,19,
40,19,
41,19,
42,19,
43,30,
44,30,
45,30,
46,30,
47,30,
48,30,
49,40,
50,40,
51,46,
52,46,
53,46,
54,52,
55,61,
56,61,
57,66,
58,66,
59,66,
60,66,
61,66,
62,66,
63,77,
64,73,
65,75,
66,75,
67,75,
68,75,
69,75,
70,75,
71,75,
72,77,
73,77,
74,77,
75,77,
76,77,
77,77,
78,77,
79,77,
80,77,
81,77,
82,77,
83,77,
84,77,
85,77,
86,77,
87,77,
88,77,
89,77,
90,80,
91,80,
92,80,
93,80,
94,80,
95,80,
96,80,
97,83,
98,83,
99,83,
100,83,
