generation,score,runtime
0,0,1204595
1,3,
2,3,
3,3,
4,3,
5,4,
6,4,
7,4,
8,4,
9,5,
10,5,
11,5,
12,5,
13,5,
14,5,
15,5,
16,5,
17,6,
18,6,
19,6,
20,6,
21,6,
22,6,
23,6,
24,6,
25,6,
26,6,
27,6,
28,6,
29,6,
30,8,
31,14,
32,38,
33,38,
34,38,
35,38,
36,38,
37,38,
38,38,
39,38,
40,38,
41,38,
42,49,
43,49,
44,49,
45,49,
46,49,
47,55,
48,55,
49,55,
50,55,
51,55,
52,55,
53,55,
54,55,
55,55,
56,55,
57,55,
58,55,
59,55,
60,58,
61,58,
62,58,
63,58,
64,58,
65,58,
66,58,
67,58,
68,58,
69,58,
70,58,
71,73,
72,73,
73,73,
74,66,
75,66,
76,66,
77,66,
78,66,
79,66,
80,66,
81,66,
82,66,
83,66,
84,66,
85,78,
86,78,
87,78,
88,78,
89,78,
90,78,
91,78,
92,78,
93,78,
94,78,
95,72,
96,72,
97,72,
98,72,
99,72,
100,72,
