L0,L1,Graph
0.8097566,-0.83090687,4
-0.15990259,-0.15361488,6
1.0,0.5850843,10
-0.08646647,1.0,12
0.85771686,0.6787417,12
1.0,0.0023466498,13
0.042474337,-0.62397057,15
0.66651267,0.7052687,15
0.47436768,0.6100497,16
0.92769843,-0.5982649,16
-0.9245424,-0.69795775,18
1.0,0.880977,18
0.156172,-0.9807871,18
0.092729434,-1.0,18
-0.46423715,-0.9057287,18
-0.26888308,-0.67394125,18
0.051680505,0.5800506,20
0.32685938,-0.04477272,22
0.11614938,-0.23854187,22
0.8479115,0.2570185,22
-0.33376768,-1.0,22
-0.11284757,-0.7647825,22
-0.7082319,0.16292155,28
-0.7504205,0.18505427,31
0.22741896,-0.4190196,31
0.1784902,0.17001043,31
0.30982098,-0.6854589,31
-0.17510386,-0.026847728,31
0.31390893,-1.0,31
-0.22278671,0.053112492,31
-0.119925566,0.25061142,31
-0.2690944,1.0,41
0.49081755,-0.9446573,52
-0.20231892,0.7438705,57
-0.429716,-0.16854897,61
0.13938105,1.0,87
-0.54472303,1.0,87
-0.39480263,0.8409996,87
0.011460334,-0.06270671,99
-0.12801671,0.39854473,99
-0.7352767,-0.7142435,99
-0.2845388,0.32393858,89
-0.08395965,0.31488878,89
-0.18744935,-0.6016231,89
0.6530828,0.21377543,89
1.0,-0.73496735,89
-0.5364581,0.17288706,108
-0.3855375,0.042563275,127
-0.5162612,-0.87827283,127
-0.0016019046,-0.24007154,138
0.30660623,0.48152804,
-1.0,0.63172555,
-0.0069395304,0.07601376,
-0.9361201,0.4379168,
-0.40893468,0.53855646,
-0.3736397,0.40049234,
0.49312913,0.7902978,
0.4248559,0.3974095,
0.90845615,-0.8615159,
0.55976987,-0.12135627,
-0.7120672,-0.35631484,
-0.7762895,0.17449789,
-0.015063852,0.012630358,
0.07706891,0.27111194,
0.16577977,-0.92789626,
-0.5823443,-0.6406234,
-0.20671713,0.24296585,
0.44814432,0.9708771,
0.9314248,0.17313263,
0.7003943,-0.8997374,
-0.3531593,0.5258099,
-0.08642554,0.21853116,
0.23853514,-1.0,
-0.62654746,-0.3193312,
1.0,0.25517213,
0.8386596,0.26813328,
0.09782027,0.37950423,
-0.13690859,-0.034147963,
0.55900526,0.28832203,
-0.9827593,0.85710126,
-1.0,-0.51880777,
0.59861475,-0.2827762,
0.229805,-1.0,
1.0,0.10417567,
0.6596129,-0.055755276,
0.3593837,-0.0051212013,
-0.31030634,0.6921176,
0.17700016,0.56046295,
-0.6069928,0.47569224,
-0.37640452,0.40138924,
0.5706413,-1.0,
0.7816566,-0.8510864,
-0.6763371,-0.637294,
-0.2464729,-0.8754363,
-0.4657305,0.04521857,
0.6729481,0.37090892,
0.36790854,1.0,
0.66963744,-0.8943588,
0.87489206,0.9160119,
0.524592,-0.0014022589,
-0.34236193,,
0.609492,,
0.052750062,,
0.2299828,,
-0.109442964,,
0.2926099,,
0.53504074,,
-0.10878295,,
0.5834857,,
0.5261901,,
-0.40206754,,
-0.067502245,,
0.28459412,,
-0.5988403,,
-0.76156616,,
-0.09510742,,
0.5751158,,
0.03717757,,
0.6795206,,
0.51746964,,
-0.1010268,,
-0.31228173,,
-0.16508815,,
0.2854418,,
-0.115078524,,
0.7424916,,
-1.0,,
-0.44421327,,
-0.168866,,
1.0,,
0.4769311,,
0.12441982,,
1.0,,
0.5833674,,
-0.48538768,,
0.53101575,,
1.0,,
-0.5822849,,
0.8777069,,
0.45247334,,
0.97901183,,
0.2637236,,
-0.4019923,,
-0.47697964,,
0.55593127,,
0.6323488,,
0.5455601,,
0.6211301,,
0.16689773,,
0.24632087,,
0.28075415,,
-0.056481466,,
0.50544107,,
-0.84298307,,
-0.011961386,,
-0.34925565,,
-1.0,,
0.47585803,,
-0.20848289,,
-0.09747213,,
0.67347616,,
-0.03834057,,
-0.7481168,,
0.9759236,,
-0.21597281,,
-0.55740035,,
-0.06006092,,
-0.46508592,,
-0.19202745,,
-0.8669855,,
-0.9679371,,
0.4976177,,
-0.77280813,,
-0.5646942,,
-0.5863581,,
-0.37452254,,
1.0,,
-0.50941837,,
0.013456672,,
-0.98437655,,
-0.2995475,,
1.0,,
0.67749304,,
-0.9185557,,
-0.051855773,,
0.6635141,,
-0.50186765,,
-0.75034034,,
-0.3849526,,
-0.0924138,,
0.5774854,,
0.017110113,,
-0.9394839,,
0.81144536,,
0.39728796,,
0.40006438,,
-1.0,,
-0.5448284,,
-0.27576602,,
0.85528946,,
0.01651553,,
-0.89522135,,
-0.056734815,,
-1.0,,
-0.6749875,,
0.8978254,,
-0.4293182,,
1.0,,
-0.56723535,,
-0.3518442,,
0.3080544,,
0.07759459,,
-0.1518111,,
-0.40471643,,
0.31538504,,
-0.07277198,,
-0.6166304,,
-1.0,,
-0.18020198,,
-0.03337326,,
0.2167926,,
0.07230195,,
-0.6194875,,
-0.31830186,,
-0.12434294,,
-1.0,,
-1.0,,
0.7097182,,
-0.509885,,
-0.20362853,,
-0.11495014,,
0.1797219,,
-0.14271307,,
0.47117263,,
-0.18384504,,
0.5035142,,
-0.2562142,,
1.0,,
-0.9863125,,
0.80279607,,
-0.2083296,,
-0.34546608,,
0.41069728,,
0.5467457,,
-0.9189523,,
1.0,,
-0.051636294,,
-0.2727068,,
0.8409436,,
0.103829145,,
1.0,,
-0.44826818,,
0.12639566,,
0.7762411,,
0.9793135,,
0.070959896,,
-0.33387274,,
0.49674565,,
