L0,L1,L2,L3,Graph
0.74386275,0.037225638,0.40879124,-1.0,3
-0.59121853,0.45720053,0.8556373,0.24017027,3
0.66130304,0.35501882,-0.694289,-1.0,5
-0.7777342,-0.003530629,-0.08403295,-0.10854337,5
-0.72828937,-0.76740396,-0.23798914,0.8212295,5
0.61579466,0.39882267,0.26018423,-0.16296726,7
0.38013873,-0.9819935,-1.0,0.4682665,7
0.8067194,1.0,-0.17458124,-0.8604412,6
0.27676216,0.25150672,0.98123,-0.5758438,6
0.3325226,-0.66494274,0.48386085,-0.8727306,7
0.6168082,0.44446257,0.18651527,-0.53691477,9
-0.7371823,-0.51883405,0.22990042,-0.27846882,9
-0.7978599,0.016811699,-1.0,-0.23652479,9
1.0,-0.4791853,-0.55830926,0.36152688,12
0.020880207,-0.11798501,0.9214131,-0.08084165,13
-0.88490963,-1.0,-0.008598611,-0.70022655,17
0.18050173,-0.30779105,1.0,0.94217485,20
0.46564227,-0.061324254,-0.2606815,0.85517323,20
-0.6904853,0.42900172,-0.23125373,0.4498841,20
-0.5362996,0.028464615,1.0,-0.5931336,20
-0.49604586,-0.8766903,-0.78050965,-0.7455211,20
0.66385525,-0.16111413,0.20058034,0.20994076,20
0.9627066,-0.73561156,-0.5522269,-0.5254042,30
0.07437122,-0.7889779,0.28748927,1.0,37
-0.82019186,0.5075568,0.886282,1.0,37
-0.1072179,-0.017375764,0.27171516,1.0,38
0.83578193,0.51946867,0.18298024,-1.0,38
-0.99915427,0.51673734,0.3951062,-1.0,38
-0.30628866,0.86575824,0.6192467,0.869001,38
0.39459065,0.8617763,0.52604836,-1.0,38
0.1374498,0.772255,-0.98682564,0.97054553,38
0.7314983,0.7683489,-1.0,-0.0826373,54
-0.25886333,-0.6671984,-0.12335207,1.0,54
-0.04422936,0.21295685,-1.0,0.16576743,54
-0.43804115,0.7774594,0.28141937,-1.0,73
1.0,-0.40416685,-0.26367253,0.043179095,73
0.48902246,0.5889759,-0.81893647,-1.0,76
0.46339667,-0.5613074,-0.9045814,-0.8157766,76
0.9979979,-0.4370216,-0.35978395,0.99467814,76
0.058757454,-0.13981111,0.18931447,0.04664229,76
1.0,-0.45380032,0.8722268,0.8386395,76
0.44573274,0.8289495,0.11464379,-0.76064664,76
