L0,L1,L2,L3,Graph
0.093474746,-0.77105343,0.34832385,0.24698424,4
0.255189,-0.4235973,-0.47954795,-0.38493896,4
0.29381174,-0.12083414,-0.7949988,-0.13535495,4
1.0,-0.643583,-0.88770276,-0.05634916,5
0.26576424,1.0,0.6026044,-0.7433638,5
-0.6222695,-0.26146185,-0.42542148,-0.10250295,5
0.8655795,-0.8684164,-0.8380248,0.7221172,5
0.66904867,0.78679216,-0.59474087,0.44973996,7
-0.57381433,-0.3131144,-0.04358861,0.6147474,7
-0.5429337,-0.09618051,0.37699702,-0.41066578,6
-0.22043492,0.93262863,-0.7623703,0.94558704,6
-0.4874176,0.39756602,0.18147996,0.699703,6
0.9748038,0.45777017,0.40875393,-0.46261668,11
-0.26012284,0.591169,0.26384524,0.7029023,11
-1.0,0.50012827,-0.1978265,-0.65772754,17
-0.50987446,0.8396589,0.32259977,0.2520425,17
0.93724287,-0.70867825,0.69512004,0.72366965,17
0.42816564,0.29308268,-0.41312516,0.7362415,17
0.18332785,0.38305852,0.0022526272,-0.20824601,18
-0.5372176,-0.18477723,0.6068752,-0.57949567,18
0.4500244,,,,18
0.17483492,,,,18
0.9002683,,,,18
0.12062207,,,,18
0.18338388,,,,22
-0.03546135,,,,24
-0.8876955,,,,44
0.21205527,,,,44
0.7838214,,,,46
0.82092106,,,,46
-0.97827774,,,,49
-1.0,,,,59
-0.80297935,,,,68
-0.85635483,,,,68
0.50962895,,,,72
0.39735216,,,,72
-0.23278224,,,,72
-1.0,,,,72
-0.67639184,,,,72
-0.7263286,,,,80
0.29489744,,,,80
0.8651492,,,,88
-0.9556917,,,,88
-0.58925176,,,,88
0.4754821,,,,88
-0.02277197,,,,88
0.12053062,,,,88
-0.23196802,,,,88
0.2650664,,,,88
0.35403585,,,,88
0.31397903,,,,
1.0,,,,
0.92700887,,,,
0.40326077,,,,
0.07288563,,,,
-0.07095282,,,,
0.15833269,,,,
0.38428625,,,,
0.39392665,,,,
-0.37662968,,,,
0.31353965,,,,
-0.45155662,,,,
-0.081889704,,,,
-0.6386905,,,,
-0.40031463,,,,
-0.19567186,,,,
0.0046216585,,,,
-1.0,,,,
0.4134511,,,,
-0.41301677,,,,
-0.51101553,,,,
0.15070067,,,,
-0.63201684,,,,
0.65670645,,,,
0.28349808,,,,
0.1428103,,,,
0.7405553,,,,
0.20452163,,,,
0.57192713,,,,
0.3273775,,,,
-0.8213445,,,,
0.053412482,,,,
0.27398512,,,,
-0.119764164,,,,
0.952493,,,,
0.67440856,,,,
0.28547263,,,,
1.0,,,,
-0.33063763,,,,
0.86367303,,,,
0.123680726,,,,
-0.7775647,,,,
-0.72387433,,,,
-0.2506782,,,,
0.07102878,,,,
-0.49416995,,,,
-0.7364458,,,,
-0.5762805,,,,
-0.7196713,,,,
0.4436213,,,,
