L0,L1,L2,Graph
0.14919367,-0.28833923,-0.6545197,3
1.0,-0.1304971,0.2968057,6
0.40333796,-0.7043902,-0.9009768,7
-0.06950438,0.76655567,-0.6063962,7
0.4424722,-1.0,-0.44402337,10
1.0,-0.76226354,0.65311253,11
-0.7439658,0.055983126,0.47042847,13
0.053818464,-0.1506272,-0.06862134,13
-0.2543574,0.2758758,-0.21888313,13
0.22177945,-0.5965699,0.7040835,13
0.39013657,-0.6664705,0.26565015,13
0.18322653,-0.063634515,-0.5921911,15
-0.61714256,-0.53181356,0.28706336,15
0.53745323,-0.7724221,0.5719699,15
-0.4348597,1.0,-0.8464245,15
-0.6717298,1.0,-0.6180078,17
0.23718846,0.015962265,-0.4195585,17
1.0,0.025089271,0.75037587,17
-1.0,-0.91150177,0.1503889,21
-0.45599097,0.60894233,-0.8187276,19
-0.23486657,0.09619373,-0.90936023,19
0.090412796,-0.55341214,-0.07110748,24
0.9661606,0.23127203,0.4277027,32
0.31089425,0.24129634,1.0,32
-1.0,-0.96751827,-0.3406226,54
0.6299641,0.029319778,-0.8770162,54
0.050232977,0.91228557,1.0,54
-0.4972484,-0.1437085,0.58066547,60
0.28750977,0.39958432,0.67376405,60
-1.0,0.5875058,-0.30628267,60
-0.4546952,-0.752712,-0.37793878,60
1.0,-0.75906396,0.65352935,60
-1.0,-0.578434,-0.8480303,60
-1.0,-0.28392342,-0.59953153,60
-0.018048704,0.6879697,-0.30020195,60
0.49909535,-0.81120527,0.10591416,67
-0.88360506,-0.23699756,0.7438103,67
0.13226193,0.82871115,-1.0,76
-0.5886625,0.17050415,0.14798744,76
0.30482462,-0.89527035,-0.34563366,76
-0.43411535,-0.70900476,-0.3279064,76
0.68654543,1.0,-0.11244373,79
0.07661243,-0.28392273,0.7182085,77
0.82483065,0.025353685,0.884123,92
-0.5434149,0.9160665,-0.4908357,91
-0.4747622,-0.8923411,0.22462744,91
0.6630106,-0.0091795325,-0.36762896,89
-0.018382475,-1.0,-1.0,89
0.23780823,-0.69254565,0.23084995,89
0.21134715,0.43305805,0.7446089,89
-0.643958,1.0,0.97206676,
0.9481988,-0.41035968,0.15046361,
0.1725512,-0.6988063,-0.23541728,
0.5695626,0.7143205,0.9789705,
-1.0,0.98211426,-0.246589,
-1.0,-0.47617316,-0.46437562,
0.32737938,-0.8077542,-0.6423849,
0.3542915,1.0,0.78804296,
0.99329424,-1.0,-0.20634404,
0.3756381,0.266445,-0.23070297,
-0.7010057,-0.7639122,-0.6263863,
-0.7517755,0.4454235,-0.8846897,
-9.169653E-4,0.7814179,0.42340016,
-0.9382602,-0.37177655,-0.7636045,
-0.6388235,0.18321073,0.19878165,
-0.66720605,-0.5421122,1.0,
0.37546274,0.10822555,0.43028215,
0.17299442,-0.11594546,-0.41919824,
0.6993763,-1.0,,
