L0,L1,L2,L3,L4,Graph
-0.0552105,-0.4014719,0.6019555,-0.4719252,0.7729552,3
-0.09853275,1.0,1.0,-0.4000121,0.16089496,3
-0.34461117,-0.41423517,-0.19346204,-1.0,-0.030326217,3
-0.49809885,1.0,-0.42176747,0.93935186,-0.3198286,3
0.49475515,0.63672745,0.51626384,0.46537998,-0.42561463,3
1.0,-0.24976712,0.4715578,-0.09648739,0.4517873,4
-1.0,-1.0,0.037800506,-0.9036274,0.99745303,4
-0.0024118125,0.6799134,0.5203756,1.0,-1.0,4
-0.051450133,-0.67837083,-0.96640533,-1.0,1.0,4
-0.090267286,0.9743019,0.8063731,-0.67468274,0.6936311,4
-0.771733,-0.3161846,-0.8325616,0.20988542,-0.79816914,4
0.4096119,1.0,0.64122087,0.70671415,0.5527772,5
0.7651688,-0.6797255,0.5870185,0.8749275,0.54478496,5
-0.3382609,0.87072265,-0.83467627,0.82143545,-0.46250874,6
0.36254326,0.93004584,0.582593,-0.35481775,-0.98201615,6
-1.0,-1.0,-0.9770627,0.7264043,0.89885116,6
-1.0,-0.1596262,-0.9002503,0.35419723,-0.074625045,6
0.7524745,-0.08255738,-0.6993947,0.5879766,0.08611438,6
-0.6017231,0.9890866,0.54476535,0.55636036,-0.3770185,6
-0.0519661,-1.0,-0.6931049,-0.23068056,-0.14340913,6
0.3408934,-0.169935,1.0,-0.5922972,-0.4561658,6
-0.9898889,-0.6020559,-0.6423642,0.28935543,-0.62810194,6
0.7678021,0.7562665,0.5751523,0.04106179,0.35066298,6
-0.5188654,-0.67137337,-0.16276804,-0.5634263,-0.31633827,6
-0.49205905,-1.0,-0.48684448,-0.66899055,-0.8301393,6
0.91965556,-1.0,0.20946845,0.33808994,0.68004084,6
0.61147887,-0.8991157,-0.12866822,-0.8568517,0.93661064,6
-0.12407516,1.0,0.8002477,0.6133422,0.22180542,6
1.0,0.5847405,-0.032336995,0.5897424,0.8058649,6
0.871663,-1.0,-0.65679014,-0.2626759,0.049446806,7
-1.0,0.96618545,-0.20196384,-0.18544005,-0.851503,25
-1.0,-0.41060945,1.0,-1.0,0.90070605,24
0.85638255,-0.777073,-0.04425904,0.6569531,0.17560649,24
1.0,0.79127264,0.17280483,-0.36444223,-0.9029395,24
-0.3162622,-0.52116555,-0.5560026,0.876629,-0.75484914,26
-0.15009601,-0.94603705,-0.7460132,0.31994492,-0.9585859,46
0.37609708,1.0,0.5130725,-1.0,,52
0.56196463,-0.17575237,-0.25890124,-0.9338629,,52
-1.0,-1.0,-0.09626016,-0.12513298,,52
-0.9465874,-2.5440753E-4,0.6411407,0.23215698,,58
0.1670695,0.42218697,-0.34632605,0.6549582,,58
0.13119239,0.91342574,0.22738561,-0.18767644,,58
-0.43698883,-0.4966496,-0.5588397,-0.23833615,,58
-1.0,-0.8736697,1.0,0.8798828,,58
-0.9386864,-0.6072648,-0.75001454,0.45507607,,58
0.70149523,-0.3130083,0.16857004,-0.62228185,,82
-0.019706175,-0.81663394,-0.9088031,0.6891583,,82
-0.6273121,0.712597,0.36353534,-0.7287284,,82
1.0,-0.91130763,-0.63794965,-0.75074065,,85
0.8177457,-1.0,-1.0,-1.0,,91
1.0,1.0,0.7051803,0.07275347,,91
-0.21740463,-0.20210597,0.9208507,1.0,,91
-0.8946841,0.159968,0.8181616,-0.008772895,,91
0.8132437,1.0,-0.13355705,0.8083755,,91
1.0,-1.0,-0.14532825,-0.4266807,,91
0.050293975,-0.960185,-0.59684116,-0.3410056,,91
-0.6288376,0.45328972,1.0,0.68303496,,91
-0.763818,0.16029581,1.0,0.045558117,,91
-1.0,-0.6730078,-0.28055683,0.21005753,,91
-0.67023623,-0.71220624,0.24073656,0.3980347,,91
-0.431714,-1.0,1.0,0.65200335,,91
0.8167071,-0.82556635,0.82994694,-1.0,,91
-0.3961381,0.66290224,0.021855257,1.0,,91
-0.94432074,-0.02342926,-0.49467725,-0.6491892,,91
1.0,-0.9908723,0.67113274,0.91152763,,91
0.27542263,1.0,-0.3521322,0.39078304,,91
-0.26756826,-0.178227,1.0,1.0,,91
0.87030816,-0.40450346,0.52335846,0.6223412,,91
-0.112880826,-0.39081585,-0.12415985,0.1498656,,91
0.21187177,0.2984489,-1.0,-0.46165243,,91
-0.43936098,-0.5188335,0.6842142,-1.0,,91
0.49558556,0.029133588,-0.3569606,0.24576814,,91
0.61119276,,,,,91
0.15971744,,,,,91
-1.0,,,,,95
0.5474566,,,,,95
-0.32884762,,,,,95
-1.0,,,,,95
-0.9107808,,,,,95
1.0,,,,,95
0.21371812,,,,,95
-1.0,,,,,95
0.41658425,,,,,95
0.5698845,,,,,95
-0.07566181,,,,,95
0.5207859,,,,,95
0.77011395,,,,,95
0.7928178,,,,,95
-0.09525028,,,,,95
-0.9234986,,,,,95
0.52319866,,,,,95
-0.08622952,,,,,95
-1.0,,,,,95
0.9869404,,,,,95
-0.5693529,,,,,95
1.0,,,,,95
0.18874872,,,,,95
0.5347029,,,,,95
1.0,,,,,95
1.0,,,,,95
0.52514327,,,,,95
1.0,,,,,95
0.07725555,,,,,95
0.50935626,,,,,95
-0.49117672,,,,,95
-0.5557854,,,,,95
-0.5538903,,,,,95
-0.12533903,,,,,95
0.62527907,,,,,95
0.6944876,,,,,95
-0.4246772,,,,,95
-0.16285965,,,,,95
-1.0,,,,,95
1.0,,,,,96
0.9516685,,,,,98
0.86215395,,,,,98
0.7386941,,,,,98
0.6416072,,,,,98
0.85440075,,,,,98
0.26544064,,,,,98
-0.72318,,,,,98
0.71915597,,,,,98
0.473863,,,,,98
0.2164669,,,,,98
-0.73579276,,,,,98
-0.4556061,,,,,102
-0.15402807,,,,,102
-0.578077,,,,,102
-0.5901324,,,,,102
0.10220799,,,,,102
0.8522335,,,,,102
-0.82474005,,,,,124
0.4763204,,,,,124
-0.6094471,,,,,124
1.0,,,,,124
-0.23628148,,,,,124
1.0,,,,,142
0.33646554,,,,,139
-0.46426573,,,,,149
1.0,,,,,149
1.0,,,,,149
0.23590752,,,,,149
1.0,,,,,149
0.104213536,,,,,149
-1.0,,,,,149
0.088483915,,,,,149
-0.82937086,,,,,149
-0.20032077,,,,,149
-0.7488057,,,,,149
-0.6843453,,,,,149
-0.71051604,,,,,149
1.0,,,,,149
0.7360045,,,,,149
-0.99430937,,,,,149
-0.7052928,,,,,149
0.82216924,,,,,149
-1.0,,,,,149
0.0024530701,,,,,149
0.93782085,,,,,149
0.3928628,,,,,149
0.35507876,,,,,149
0.5374777,,,,,149
1.0,,,,,149
-1.0,,,,,149
-0.38754475,,,,,149
0.47975087,,,,,149
1.0,,,,,149
-0.67952967,,,,,149
-0.3179015,,,,,149
0.973642,,,,,149
-0.57473886,,,,,147
-0.7702472,,,,,147
0.036938533,,,,,147
-0.69105124,,,,,149
0.37221378,,,,,149
0.68302846,,,,,149
0.6013095,,,,,149
-0.6644052,,,,,149
0.83755684,,,,,149
-0.43774855,,,,,149
0.10132832,,,,,149
-0.7247426,,,,,149
-0.24593617,,,,,149
-0.34771255,,,,,149
0.0037690252,,,,,149
0.032290876,,,,,149
0.5435944,,,,,149
-0.27701202,,,,,149
-0.2856196,,,,,149
-0.19757356,,,,,149
0.17659608,,,,,149
0.70410436,,,,,149
0.15957937,,,,,149
-0.06407344,,,,,149
0.26622894,,,,,149
1.0,,,,,149
-0.3063841,,,,,149
-0.21290755,,,,,149
1.0,,,,,149
-0.9805199,,,,,149
