L0,L1,Graph
0.08468568,0.37440914,3
0.1608974,1.0,4
-1.0,-0.92658055,4
0.45320505,-0.4924597,4
0.64884865,0.099015,5
-0.80087525,0.15186483,5
-0.3406371,-0.78538,5
0.8087473,-0.4666826,5
-0.8731521,-0.20383279,5
0.4321457,-0.2604023,5
0.8087163,-0.41039664,5
1.0,0.007103801,5
0.12105723,1.0,5
-0.85282445,0.48241758,5
-0.46531615,0.3237451,5
0.41215074,0.46096784,5
-0.12829286,0.43801236,5
0.3816132,1.0,5
0.75981605,-0.7989852,5
-0.27034283,-0.6315247,5
0.41506568,0.05798629,5
0.40351525,0.6167563,5
0.57668227,0.75102353,5
-0.8299868,-0.5485226,5
-0.16385397,0.7109161,5
0.26028997,-0.92940855,5
1.0,0.7756487,5
-0.3234505,0.20172134,5
-0.7259886,-0.31638873,5
-0.8444502,0.31119347,5
-0.2895022,0.6153958,5
-0.8523103,-0.1719513,5
-0.5553655,0.79300916,5
0.07962263,-0.1885985,5
-0.2280706,-0.042995267,5
0.63284016,0.57988876,5
-0.016760916,0.4373661,5
0.153905,-0.29857662,5
0.86992764,-0.06657447,5
0.4140854,0.36277166,5
0.7348253,0.6423069,5
-0.48312536,0.7554041,5
0.042368025,-0.8356035,5
0.26547766,-0.55164874,6
1.0,-0.13695888,6
0.30550203,0.9925116,6
-0.6054763,-0.99198115,6
-0.20153463,0.051606745,6
0.8129499,0.06884217,6
0.09201136,0.6221378,6
0.9885748,0.0155950785,
-0.739923,-1.0,
0.40766287,0.5249571,
-0.3857627,0.73226976,
-0.42126387,0.845786,
-0.5101352,0.69640344,
0.60937476,-0.9085211,
1.0,-0.1563271,
0.008979823,0.75963897,
0.17198525,-0.0053839684,
-0.30515924,0.36345947,
0.9671992,-0.3412585,
-0.6190566,0.99227595,
-0.531669,-0.061651707,
-1.0,0.6234818,
-0.6597654,0.9796391,
0.61568767,0.18505561,
0.09119347,0.09598181,
0.12688093,,
-0.060609363,,
1.0,,
0.04126486,,
0.32537907,,
-0.37069848,,
0.2640795,,
0.17466111,,
0.5472698,,
-0.08262128,,
0.6959986,,
-1.0,,
-0.16691947,,
-0.49441487,,
-1.0,,
-0.23455878,,
-0.5065652,,
0.15388331,,
-0.25529316,,
-0.66632754,,
0.9036257,,
0.99590176,,
-0.7601695,,
0.064823985,,
-0.6127813,,
0.24305764,,
0.75061953,,
0.24367866,,
-1.0,,
-1.0,,
-0.57932013,,
-0.6455972,,
0.27795872,,
-0.27764186,,
-0.53470516,,
0.13641483,,
0.11517644,,
0.5020962,,
-1.0,,
-0.3089118,,
-0.11200836,,
1.0,,
-0.17761858,,
0.76190054,,
0.22397065,,
0.677312,,
-0.17603567,,
0.15199807,,
0.8926283,,
-0.040119763,,
1.0,,
0.33433035,,
0.49470335,,
-0.41813788,,
-0.69728744,,
0.8968642,,
-0.5192306,,
0.79972,,
1.0,,
-0.34189463,,
0.8157339,,
0.49489212,,
0.36819065,,
0.47415057,,
0.18259314,,
0.41836697,,
0.11372781,,
-0.72752583,,
-0.62209356,,
-0.8326437,,
-0.2994265,,
0.9292451,,
0.6306813,,
0.83789134,,
-0.5072861,,
-0.9640389,,
-0.23934627,,
-0.2708181,,
-1.0,,
-0.06400873,,
0.55765563,,
-0.1904875,,
0.6511585,,
-0.41772288,,
0.10791929,,
0.08405679,,
-0.24205446,,
0.32063484,,
-0.24372798,,
-0.607502,,
-0.6546287,,
-0.5571728,,
-0.93202055,,
0.027408503,,
0.3298155,,
0.36282298,,
-0.01735951,,
0.9604516,,
-0.6523526,,
0.30830288,,
0.739498,,
-0.49543357,,
0.793164,,
-0.60112685,,
-0.360806,,
-0.28866744,,
-0.12009612,,
0.13815266,,
0.5763975,,
0.54321736,,
0.5009923,,
-0.47362432,,
1.0,,
-0.9858291,,
0.5825665,,
0.22615293,,
0.3711747,,
-0.6887879,,
-1.0,,
0.6799273,,
-0.3889261,,
0.5902224,,
-0.94428587,,
