L0,L1,L2,L3,Graph
0.35226455,-0.5088562,-0.2881231,0.5408298,4
0.032148376,0.10055357,0.46006137,-0.15490106,5
-0.15817735,-0.2024642,-0.77928424,0.23069501,5
0.7010649,0.66426843,0.33133855,1.0,5
0.8477895,0.5736453,-0.9136764,-1.0,5
0.21978162,0.63549125,-0.88797796,1.0,5
-0.059742093,1.0,0.44522554,0.22186771,5
0.81047153,1.0,-0.5821037,-1.0,5
0.7501165,-0.79377455,-0.84360355,-0.62405866,7
-0.49957314,-0.5194959,-0.54501987,-0.7023017,7
-0.82819957,-0.8239883,0.2726711,0.6717094,7
0.8197757,1.0,-0.8790192,0.7900455,7
0.3902889,-0.014721215,-0.7126967,-0.37238097,7
0.05040744,0.5292198,-0.45116025,0.73820823,7
-0.7044814,-0.11224153,0.8178826,-0.66129875,7
0.055081934,-0.40365773,-1.0,0.052352518,7
0.7982408,0.6001181,0.54589295,-0.6534499,7
1.0,1.0,0.19134639,-1.0,7
1.0,-1.0,0.02566883,-0.20035152,7
0.43496165,0.70985955,-0.9078759,0.50127107,7
0.6045312,0.280047,0.89542484,-0.3896371,7
-0.6351323,-0.9485932,0.09054186,1.0,7
0.6261443,1.0,-0.048276283,1.0,7
1.0,-1.0,-0.89633185,-0.9196877,7
-0.2921002,0.48063594,0.18607432,0.17587397,7
0.34709752,-0.22069493,-0.55924374,-0.1334266,7
-0.3788398,-0.36402005,-0.39183924,0.59183395,7
-0.41307,0.34694248,0.47658345,0.689156,7
0.6261179,0.4531175,-0.780495,0.21582296,7
-0.6637242,0.24983701,-0.064656705,-0.12093434,7
-0.224349,0.11510075,0.19167468,0.51801884,7
0.4033246,-0.5304343,0.5213034,-0.48539618,7
0.417951,-0.113711715,-0.07722515,0.6179918,7
0.3298856,-0.7470255,-0.43325597,0.41817647,7
-1.0,-0.56797016,0.24730478,0.09523839,7
0.43718246,1.0,-0.8033079,-0.77706707,7
0.2477729,-0.26801464,-1.0,0.21689197,7
-0.70862836,0.48684803,0.9099386,0.85444283,7
0.4216712,-0.12951164,0.004720062,-0.3452775,7
-0.40366876,0.983659,-0.37879792,-0.77849257,7
0.2628512,-1.0,0.80560654,-0.20703122,7
-0.29466155,0.48641366,-0.69141865,-0.8491761,7
-1.0,-0.6089168,0.38633078,1.0,7
0.45276552,0.7613925,0.6288946,0.9565276,7
-0.2223315,0.40039155,0.10314489,0.5479075,7
1.0,-0.30809242,0.4431165,1.0,9
-0.4178611,0.6440586,-0.31438154,-0.6679653,9
0.29785308,-0.17341793,0.86976653,-0.3063317,8
-0.6916691,0.15554015,0.02701044,0.44885802,12
-0.84766173,0.019947797,0.48240715,0.103767246,12
-0.37154275,-0.7520656,0.7399523,0.2570044,
