L0,L1,L2,L3,L4,Graph
-0.42118394,-0.9374343,-1.0,0.41800174,-0.29002374,3
-0.589532,-0.68858624,0.4121287,1.0,-0.62253845,3
0.44936192,0.6322101,-0.17486072,1.0,-0.28654313,3
-0.6651242,0.86541253,0.82710844,0.12318549,0.7582499,3
-0.35475114,0.02914488,-0.527728,-1.0,-0.5134867,4
-0.35173544,-0.3681223,-0.11414963,-1.0,1.0,4
0.28397807,-0.20835543,0.33832443,0.024874158,-0.49556592,6
-0.7764982,0.84718454,0.9771937,-0.24525325,-1.0,6
-1.0,0.7765671,0.84139264,0.4647333,0.32840306,6
0.40215042,-0.18582714,-1.0,-0.58125,-0.8055901,6
-0.08489779,0.3225069,0.5718236,0.40356302,0.5676497,6
-0.8713273,-0.37876958,-0.8054432,0.6496984,0.35522056,6
0.52906156,-0.6528628,-0.71432614,-0.39983287,-1.0,7
-0.13244107,-0.47774738,0.36954343,-0.4339553,-0.6062328,7
-0.40820995,-0.49727356,-1.0,-0.81024474,-0.41415483,7
0.17373244,-0.7963972,-0.12243215,-0.11410462,-0.54050285,7
-1.0,0.4090393,-0.53613794,-0.8502778,0.26746175,7
1.0,-0.29707247,0.4535876,-0.2704789,0.4487494,7
0.60169464,-0.45763254,-0.78730726,0.10403548,-0.7234258,7
0.17382812,0.6065142,0.28673798,-1.0,-0.20539235,7
-0.7443554,-0.16284536,0.225401,-0.008982713,0.5697686,9
0.064611286,1.0,0.5785764,-0.53635013,-0.68588495,9
1.0,-0.53452134,-0.73888016,0.2984933,0.6596612,9
0.6683463,-0.47286016,0.045506284,0.1483973,0.21890646,9
-0.6792094,-0.93357956,0.63995236,0.45819163,0.89688224,9
-0.9918646,1.0,-0.9452205,-0.8946476,-0.9081433,9
0.8514966,-0.91080266,-0.6096643,-0.8961233,0.6731101,12
-0.1267421,-0.51681346,-0.44628233,-0.15223545,0.7826221,12
0.72745264,0.30164748,-0.37152392,-0.12151568,0.3502777,12
-0.76514655,0.9980432,-0.45457274,0.83278567,1.0,12
-0.79653585,-0.57886386,0.8655973,-1.0,-0.32872605,12
0.8321966,-0.91948676,0.8800136,-1.0,0.5360535,12
-0.9395654,0.9932393,0.44309813,-0.67597246,-0.3083719,12
1.0,-0.686981,0.30602497,-0.29527533,0.45753473,12
-0.32017285,-0.47804344,0.9417815,0.032299712,-0.103779376,12
