L0,L1,L2,L3,L4,Graph
-0.9884672,-0.14892831,0.76031566,-1.0,-0.6253387,3
-0.9699727,-0.45529088,0.44280136,-0.10126982,0.80367804,3
0.12935045,0.4601527,0.8827895,-1.0,-0.5407442,3
-0.60540515,1.0,0.81976736,0.44579127,0.2153581,4
-0.2460306,-0.9648759,1.0,-0.6648998,0.1567643,4
0.51286674,-0.27511942,-0.80804217,-1.0,-0.27397203,4
0.39026302,-1.0,-1.0,0.84667015,-0.5570071,7
0.76820517,1.0,-0.727974,0.86878633,1.0,7
0.47063476,-0.6819507,-0.80384403,0.9531215,-1.0,7
0.7597359,0.8575495,0.5936311,-0.3241165,0.0153674185,7
-0.29588607,0.3540926,-0.9879684,-0.25222802,-1.0,7
-0.9190855,-0.25268608,0.15245679,0.55556107,-0.7540855,7
-0.959286,0.66190124,-0.23729822,-0.55805403,-0.93686,7
-0.63488716,0.23100357,-1.0,0.87846303,0.8854795,7
-0.37028974,-0.9226154,1.0,0.53730565,0.5639323,7
0.23281948,1.0,0.13633868,0.299888,-0.34676567,7
0.20091918,-0.63337576,0.282766,0.38811386,-0.013248187,7
-0.54264325,-0.21212296,0.8279058,-0.025847405,-0.09076437,7
0.66439116,0.5223833,-0.7751453,-0.013690412,-0.43463308,7
0.7804295,0.8266094,0.6689265,-0.06254636,-0.6387726,7
-0.7886056,0.6996872,-0.592347,-0.049178682,0.77278125,7
0.08864908,0.16683674,-0.8487526,-0.11545752,-0.92152995,7
0.23318607,-0.7477421,1.0,0.37640578,-0.9221682,7
-0.1971057,-0.3971162,0.33512455,0.65742064,0.118178375,7
0.442658,-0.06127882,-0.6152469,0.736036,-0.39970917,7
0.023963887,0.98355275,-0.42825162,0.26054135,-0.2606548,7
-1.0,0.12902164,0.66338867,-0.8550786,0.7744549,8
-0.36890602,0.64204216,-0.019975603,-0.1335251,0.9907622,8
0.1538282,-0.26953027,-1.0,-1.0,-0.34344682,8
-0.5685875,-0.40767092,0.2174156,-0.7055888,-1.0,8
0.9929675,0.0030418746,-0.26877314,0.15400112,-0.08299208,8
-1.0,-0.39040396,0.5040623,0.94475317,-1.0,8
-0.08010302,-0.80855143,-1.0,-0.37622488,-0.6666453,13
0.6626603,-0.6944609,-0.13465564,0.03806627,-0.5784821,12
-0.81497777,-0.4041287,0.014724091,0.803069,-0.19688314,14
0.44514337,-0.68385136,0.3709058,0.3668617,0.18154201,15
-0.5965438,0.757937,0.29204884,0.70267016,,22
0.9348542,-0.61451775,-0.13741496,-1.0,,22
0.680189,-0.28938678,-0.5777541,-0.1325723,,28
-0.26224515,0.57393354,0.9978826,0.7313407,,28
-1.0,0.030915843,-0.38820618,-0.15789846,,29
-0.351835,-0.13251308,0.8701856,0.56262785,,29
-0.6134702,-0.9380252,0.51334155,0.92131543,,64
0.6540644,-0.20698905,-0.90777946,0.70645046,,64
-0.7601205,-0.3977111,-0.5436737,0.5229685,,64
0.18289372,-0.16913629,-0.21450083,0.66113853,,64
0.26085,-0.046673886,0.58266085,-0.58926886,,64
-0.925117,0.9106431,-0.32905722,0.38554025,,64
0.0043198466,-0.5361199,0.43055415,0.3764907,,64
-0.23194411,0.12760517,0.10279108,1.0,,64
0.38825077,0.36950114,-0.7785915,-0.8517884,,
-1.0,-0.44653955,0.09946575,-1.0,,
-0.55566937,0.7196209,0.21668157,-0.17245163,,
-0.21310547,0.70632863,0.95516217,0.55121905,,
-0.4720797,-0.28096145,1.0,1.0,,
-1.0,-0.2775441,0.4252255,-0.26041245,,
-0.33442807,-0.11491853,0.6837421,0.42042166,,
-1.0,-0.17164966,0.8966987,0.32235694,,
-1.0,-0.90985507,1.0,-0.6285187,,
0.8340169,-0.47682524,-0.5150302,0.47153708,,
-1.0,0.10571936,-0.00479728,0.39577264,,
-0.7503254,0.8552868,-0.44053364,-1.0,,
-1.0,0.13987197,0.8264072,-1.0,,
0.9171874,0.5222554,0.16927668,-1.0,,
0.40203145,0.613104,0.12683465,-0.026275422,,
0.3309425,0.93357104,-0.27659842,-0.11019586,,
1.0,-0.15616147,-0.5685971,1.0,,
0.048888773,-0.781837,0.4855888,-0.07047233,,
0.60495734,0.5501822,-0.4202273,0.9104893,,
-0.6004482,-0.36618727,0.7992178,0.2113761,,
0.29797035,0.47029266,-0.2636022,1.0,,
-0.26246467,-0.87208194,0.50210434,-0.32024384,,
