L0,L1,L2,L3,Graph
-0.83028007,-1.0,-1.0,0.7282157,4
-0.5052731,-0.7063302,0.78651464,-0.40499377,4
-0.09055232,-0.2249046,0.27132455,-0.52777076,4
-0.5795318,0.69039583,-0.18069169,-0.60864586,4
-0.76233935,0.88106734,-0.59731036,0.5276567,4
-1.0,0.890195,-0.042763665,-0.60283834,5
-0.57666177,0.9531672,-1.0,0.9258301,5
0.501814,-0.9740717,0.6998197,0.46601793,5
-0.024132252,-0.88142884,0.3922321,0.042252325,5
0.07312856,-0.11764172,0.10070718,0.38429266,5
0.5080421,0.7716962,-0.013747543,-0.5015973,5
0.3787198,-0.9922204,-1.0,-0.5321137,5
0.97551274,0.07577704,0.45324516,-0.73492354,7
-0.48484924,0.88758254,0.47515842,0.56591344,7
-1.0,0.45242223,-0.14606786,0.4976054,7
-0.4855284,0.09563857,-1.0,-0.868811,7
0.99340194,-0.46955842,1.0,0.79949677,7
0.029059485,0.051422298,0.7704439,0.46971118,7
0.8683008,-1.0,0.98548055,-0.00799378,7
-0.5148792,0.25212696,0.6476077,-0.19047332,7
0.29784253,0.04635521,0.7912065,-0.8574697,7
0.85305965,-0.110326216,0.13860208,0.46354634,7
-0.057976615,-0.46859908,-0.52462566,1.0,7
-0.86438775,0.30596817,-0.65095997,-0.8891036,7
0.39995366,-0.6790676,1.0,1.0,7
-0.151755,0.64462984,1.0,-0.4325043,7
0.7857216,-0.067557946,0.25911516,-0.4715147,7
0.035260797,-0.7940976,0.38503,0.008874148,7
0.8494232,0.60824597,-0.87161106,-0.72734034,7
0.8250725,-0.43306994,-0.45661595,0.8289342,7
-0.38316375,0.7999947,-0.36808527,-0.303121,7
0.6998615,0.50742114,1.0,0.06212778,7
0.13526106,0.14680812,0.48317856,0.50976336,7
0.44907308,0.5067559,-0.41712013,-0.2672964,11
-0.098907486,-1.0,0.36395693,-1.0,14
0.54029185,1.0,0.33588356,-0.98946834,14
0.3806024,-0.7519545,-0.91712904,-1.0,15
0.12882543,0.23403606,-0.58280694,-0.9196013,15
-0.07275325,-0.20924866,0.5211442,0.34055284,15
-0.75463784,-0.39188132,-0.0584812,0.7064807,15
-0.3809144,-0.32160443,0.3776391,0.82151663,17
0.6030785,-0.36035275,0.67580116,1.0,17
0.8035985,-0.2434207,0.6865847,0.6810571,17
0.6277199,0.08539267,0.57132655,-0.53358877,17
0.49577814,0.59264606,-0.50095415,-0.088822186,17
0.6907432,1.0,-0.16219221,-0.6249844,17
0.28951353,-0.89010185,0.9660968,-0.5075428,19
0.7306984,0.41830492,0.6084928,0.07112759,21
-0.023511276,-0.41473752,0.91690487,1.0,21
0.5647702,1.0,-0.7328756,0.88218343,25
0.38247135,-0.517885,1.0,0.6712497,
0.2649057,-0.13322298,-0.5086163,0.31095558,
-0.42101392,-0.13888405,-0.1998085,-0.8034717,
-0.45248112,0.8982279,-0.803161,-0.90407425,
-0.9597839,-0.26570287,0.96499264,-1.0,
0.4495387,-0.9026189,0.65095496,-0.30507183,
0.2964297,0.37635437,-0.2358399,0.3681841,
0.3236928,0.06548038,-0.7152127,0.05371602,
-0.27765512,-0.8420658,0.98230815,-0.112470746,
0.91626364,-0.08373906,0.6655879,1.0,
0.5448095,0.056222558,0.6070168,0.88568825,
-0.5885841,0.29682285,-0.048284218,0.95684177,
0.9230906,-0.917975,1.0,-0.8388636,
0.5530085,-0.71085626,1.0,1.0,
0.84382427,-0.1980985,0.95895076,0.6010774,
-0.9249963,0.90988564,0.6912322,0.53319526,
0.73636484,-1.0,1.0,0.016362095,
0.62586105,0.1123689,-0.813071,0.9732144,
-0.52490664,0.2839927,1.0,0.28539377,
-0.65156317,-0.7282847,-0.08672303,0.59489495,
0.626266,0.21975596,0.244167,0.047282085,
0.588995,0.0040810704,0.09016583,-0.38714805,
-0.9353599,0.35390157,0.30156428,0.8821255,
-0.47192836,-0.29641086,-0.36815453,0.2934272,
0.7188261,-0.99034214,-0.38401914,0.1030453,
0.34219182,0.21161443,0.5265594,0.4206211,
-0.5855684,-0.35770378,-0.58158994,0.86844647,
0.51794994,0.03807281,1.0,-0.3647434,
0.64625186,-0.932599,0.60372376,0.83922327,
0.50105065,-0.6251414,0.0094264,-0.76942873,
-0.5206968,-0.85505176,-0.6777264,-0.7585126,
0.27316192,-0.7770015,-0.98082465,-1.0,
-9.422861E-4,-0.4450262,0.7875051,-0.33865738,
0.6594275,-0.89672244,1.0,0.6777402,
0.97550976,0.4593832,-0.94111407,-0.07143396,
-0.8295387,-0.19060272,-0.5329862,-0.5299755,
-0.5011718,-0.7916006,0.30135196,-0.5804991,
0.4093005,-0.3931859,-0.04799001,0.7241447,
-0.82508516,0.3208887,0.6536896,-0.8003928,
0.26939604,0.6609885,-0.031295657,-0.48989466,
-0.48578542,-0.56857705,0.9688349,-0.5804821,
-0.5603192,-0.43907782,0.25551826,-0.42650753,
0.3189868,-0.49870738,-0.6819654,-1.0,
-1.0,-1.0,-0.9216818,0.34517467,
-0.33455467,0.63524604,-0.2847112,-1.0,
-0.61592156,0.18304074,0.5882472,-0.4774756,
-0.693677,0.28807163,-0.1821832,0.5333557,
0.5035189,-0.5780134,0.70310867,-1.0,
-0.039001867,1.0,0.45988512,-0.5847384,
0.34295234,-0.30956173,0.22634032,0.4479848,
0.32598358,0.28774935,-0.5436163,-0.57579696,
1.0,0.5072557,0.3686065,1.0,
0.02947031,0.9990215,-0.9174724,0.77271307,
0.94029915,-0.28260732,-0.4019495,-0.3937714,
0.16573238,-0.45395356,0.10819474,0.3698075,
-0.7679846,-0.10035561,0.7469804,0.7792054,
1.0,0.9541498,0.081538856,0.056267798,
0.1086247,-0.9817773,1.0,-0.21456549,
0.1342805,-0.6086776,0.36406577,-0.96765,
-0.61388665,0.023926497,-1.0,-0.16689807,
0.2585788,0.21093774,0.07122411,0.6726706,
0.71627116,-1.0,-0.40971178,-0.6172206,
-0.016462743,-0.4329751,-1.0,-0.024020866,
0.6885991,-0.5407744,0.81274104,-0.8521772,
-0.48894587,0.8471723,0.46647602,0.4622455,
3.588982E-4,-0.14919749,0.13879907,0.51308554,
-0.76789683,-0.45792723,-0.46246746,0.29626876,
0.6585001,-0.80281323,0.17269796,-0.24930264,
-0.924827,-0.20109856,-0.17577523,0.5558275,
-0.633511,-0.5374937,-0.8786694,-0.75541663,
0.8644282,-0.21402228,-1.0,-0.5394514,
0.24630657,0.67256653,0.691078,-0.33632323,
0.47456846,-0.5184394,-0.84394634,0.7161958,
0.43853703,0.876794,-0.53687966,0.90117437,
-0.17811139,0.61121315,0.503536,-0.17956007,
-0.014971584,-0.24268714,-0.542098,0.4141711,
0.07458913,-0.22647047,0.23465157,0.63817847,
-0.2179132,-0.76544493,-1.0,0.2291557,
-1.0,-0.16174677,0.8192884,0.90817326,
0.26467392,-0.057134062,0.53634214,0.49508974,
-0.3988121,-0.54316235,-0.04839156,-0.82353604,
-0.36492068,-0.5415323,-0.3056873,0.004468441,
-0.88386095,0.020538568,0.80992824,,
-0.2461918,-0.24708778,0.45825863,,
0.15248848,0.54179597,0.508368,,
0.81266147,0.76597965,-0.61204576,,
-0.3804635,0.20564692,-0.47783908,,
0.15416163,0.99687284,0.39919376,,
0.63914794,0.02075839,0.25296426,,
-0.08541519,0.13259593,-1.0,,
-0.6904517,1.0,-0.38633683,,
-0.4676777,0.21786527,0.024007738,,
-0.13565314,0.31844994,-0.14904854,,
0.03099659,-0.4339997,0.046428975,,
-0.18883559,-0.3555877,-0.45340472,,
-0.37616825,-0.8866077,-0.5769818,,
-0.8690753,0.48081276,-0.90087134,,
-0.9735763,-0.52605873,-0.1306135,,
-0.7795316,0.87470627,-0.29193014,,
0.22299407,-0.15859401,0.0441999,,
-0.4641552,-0.022464544,-0.71300197,,
-0.2639882,0.7451844,-0.6310868,,
-0.6006104,-0.64483935,0.51030046,,
0.60081345,-0.25351933,-0.8067328,,
-0.35851914,0.6958033,-0.6100162,,
-0.28006348,-0.85375273,0.04468473,,
0.13709572,-0.96018755,0.64915675,,
-0.7349616,0.7984833,0.12807602,,
0.41948575,-0.9043238,-0.1843025,,
0.66517293,0.67734414,-0.03498289,,
0.62069285,-0.71486264,0.766803,,
0.7852709,1.0,-0.9209428,,
-0.8053369,-0.04497543,0.25102034,,
-0.5245515,0.10782397,-0.8147661,,
0.6058797,-0.7405936,-0.67961425,,
-0.8842471,-0.1790669,-0.014149807,,
0.3466969,-0.8672259,0.052073285,,
0.13872278,-0.8927029,-0.47724554,,
-0.807631,0.2860768,-0.30159292,,
