L0,L1,L2,L3,L4,Graph
-0.03522338,-0.43391618,-0.18624547,0.08566113,0.1388658,3
-0.20963672,0.21573895,0.69143766,-0.58759993,1.0,4
0.22432552,1.0,0.653491,-0.30278224,0.77532053,4
0.21948682,0.8070142,-1.0,0.75705177,-0.77364206,5
0.45412162,0.48758513,-0.73021954,-0.40961882,-0.72302043,9
0.09133342,-0.40180212,-0.24258468,0.34859043,-0.22880188,22
-0.75399065,0.7513163,-0.30005196,-0.87203664,0.33196846,22
-0.9454982,-0.81272626,-0.7416933,0.08917725,0.4792395,25
-0.8192098,-0.10919917,-0.8854037,0.03987102,-0.47489807,25
0.11448651,-0.21849988,-0.25177917,-1.0,0.96498615,25
1.0,0.2278466,-0.35415316,-0.62058055,1.0,25
0.21655509,-1.0,0.39450887,-3.7272274E-4,0.3596255,28
0.4477531,0.8144844,0.042960733,0.7549137,-0.32028434,28
0.7908825,-0.15511712,0.6661576,0.547069,-0.5377157,36
0.19809623,-0.6898014,0.285074,0.5378226,-0.55767244,36
0.19828475,0.51268727,-0.14821738,0.11979765,0.90959764,40
-0.16461904,0.65821975,0.3464126,1.0,0.039604783,40
-0.5224647,-0.75390124,-0.90012234,0.004013717,0.8428023,57
-0.63362706,1.0,-0.7498385,-0.054032326,0.13296326,57
-1.0,0.6195847,-0.30172744,0.3083176,-0.46049786,57
-0.4234306,0.618165,-0.34784853,-0.44857305,-0.81010604,57
-0.3246228,-1.0,-0.08347217,1.0,-0.15900624,57
0.3366705,0.35347837,-0.8522368,0.568508,0.7258302,57
-0.3757903,1.0,0.8814897,-0.80853117,0.39222354,57
-1.0,1.0,-0.9331363,0.43818438,-0.027823746,57
-0.09380979,0.61895037,-0.052930802,0.2735945,-0.633873,57
0.1214251,0.1327381,-1.0,0.87126887,0.38154408,57
-0.47820282,-0.28677213,1.0,-0.21515289,0.018701341,61
-0.46543545,-0.45598295,0.51922053,0.33945397,-0.048938453,67
-0.16928877,0.11465962,0.13370292,-0.32892817,-0.6384014,77
0.2196095,0.618773,0.33889207,0.9686162,1.0,74
-0.0040168315,-1.0,-0.7337933,0.7383215,-0.32053727,73
-0.44941384,-0.37934864,-0.5020641,-1.0,-0.12871394,73
-0.8281736,-0.4229263,-0.34979105,0.004036276,0.38593048,73
-0.46562305,1.0,0.07617359,-0.34696516,0.7909736,73
