L0,L1,L2,L3,Graph
-0.36291125,-0.80390024,-1.0,0.29483256,5
0.24160644,0.116234034,-0.12983215,0.61810166,5
-0.44388586,-0.73207986,0.39319348,-1.0,5
0.5915956,0.22480673,0.90339863,-0.75973904,5
0.9670065,0.42569846,-0.57988673,-1.0,5
-0.47477657,0.29233068,-0.24020745,-0.870491,5
0.044632673,0.8157802,-1.0,-0.07438781,5
0.14321662,0.24205622,0.56827545,-0.8342885,5
-0.18589646,-0.391079,-0.8127936,0.2710529,5
0.18720299,-0.692828,-0.7991586,0.27227104,5
0.20647581,-0.27217868,0.0013000369,-0.9041,5
0.37726212,-0.9238977,-0.60420525,-0.012491584,5
0.47889918,-0.47992048,-0.2649757,1.0,7
-0.08890143,0.31446862,0.70360595,-1.0,7
-0.20812806,0.2913867,-0.25346845,-0.2739784,7
0.95073205,-0.34652212,-0.74674433,0.31229627,7
0.28622752,-0.35073528,-1.0,-0.059769563,7
-0.013301894,-0.53624445,0.28242785,-0.1812001,7
0.3398811,0.6991708,-0.8708693,-0.12777483,7
-0.9409313,0.5637944,-0.49841693,0.22851063,7
0.05114412,0.3271039,0.43538824,0.01569441,7
0.26346165,1.0,0.65437067,-1.0,7
0.88320327,0.72392535,-0.370277,-0.2384644,9
-0.14793599,0.76709116,0.27482238,0.5668204,9
0.783036,0.6860741,-0.8789723,-0.80490816,9
0.56460845,-0.338186,0.08722106,-0.60574996,11
0.25612494,-0.24837402,-0.12661287,-0.7013662,14
0.64778626,-0.24407732,-0.43262216,-0.92542183,21
-0.40338123,-0.4454493,-1.0,0.1981856,25
0.07025431,-0.04944492,-0.67511445,0.32172382,25
-1.0,0.47712046,-0.14038205,0.9170524,31
1.0,0.15770672,0.43680578,0.9082664,35
-0.34086025,-0.1638109,0.98402905,0.9898644,37
0.92591584,0.7401864,-0.18406904,-1.0,37
0.23869064,0.27397823,0.62210745,-0.4623623,37
-0.49241793,0.4530707,-0.31629452,0.56107384,40
-0.32266304,-0.75188893,0.4573611,0.51909083,40
0.90906584,0.5590358,0.79380673,-0.34917066,40
0.9594376,0.3434628,0.2613877,-0.14608066,40
0.29192963,-0.04244408,0.8470184,-0.01894021,40
1.0,-0.9244816,-0.32247508,0.10157454,40
0.69137794,1.0,-1.0,-0.10661556,52
-0.0968329,-0.64750844,-0.52870476,0.9326455,54
1.0,-1.0,-0.6834621,0.17965877,54
-0.53562367,0.5892923,-0.3395871,0.057177298,67
0.60407805,0.52036035,0.055606652,-0.07685068,73
-0.8807598,-0.56879246,1.0,0.21574765,73
0.61340225,-0.20288709,-0.8735446,0.993714,73
-0.097886816,-0.6777649,0.8445027,-0.444646,73
0.13804293,-0.013763487,0.8511526,-0.24664553,73
0.77401954,0.7781216,-0.4205689,0.7436937,
-0.52487344,-0.52607465,0.2834539,-0.79457295,
1.0,0.12927629,-1.0,0.3292295,
0.38951746,-0.036996342,1.0,0.10283867,
-0.22239852,1.0,-0.19931412,-0.7736939,
-0.6309669,-0.5268278,1.0,0.3650189,
0.81116664,0.43996882,-0.19067362,0.07506108,
-0.5084325,-0.9293064,-0.6852722,-0.82355857,
0.025637954,-0.37453115,0.8581306,0.9245181,
-0.0030248612,-0.81123453,-0.121985555,-0.80165327,
0.13455153,0.25334525,-0.5889409,0.75472313,
-0.031634778,0.9669258,0.89987516,-1.0,
-0.88385445,-0.9180251,0.57667243,-1.0,
-0.27675137,-0.31818724,-0.08293593,0.2641936,
-0.8753809,-0.016917504,-0.68109447,0.7678438,
-0.5295151,-0.66697633,-0.870701,-1.0,
-0.4672135,-1.0,0.14124991,0.6362282,
0.8008174,0.2471069,-0.52719116,-0.42515674,
-0.08148119,-0.462564,0.49248835,-0.049934372,
-0.6511776,-0.4213376,0.51885283,-0.33756217,
-0.021961749,-0.22568834,-0.08022308,0.82257986,
-0.27696967,-0.61054456,-0.5869371,-0.39317074,
-0.7945979,-0.035366155,0.35962254,-0.5679554,
0.35109884,-1.0,-1.0,0.59722733,
0.84283584,-0.69675386,0.4459746,-0.29011863,
0.7578763,0.93520594,-0.02163452,0.46526247,
-0.82821965,-0.22742945,-0.121949464,0.025976926,
0.84627104,-0.8604752,-0.5741255,-0.72343624,
-0.26771584,0.34722713,0.25285757,-0.025498807,
1.0,-0.8558976,1.0,0.9807708,
0.13787276,-0.38416034,1.0,-0.08167161,
0.2391275,0.77299285,1.0,-0.25974476,
0.03908223,0.82216156,0.55906427,-0.37529913,
0.27161783,0.17770895,-0.9408387,-0.97156024,
-0.45078263,0.50584733,-0.6405637,0.3254642,
-0.11437346,-0.8757364,-0.59535396,-0.29398134,
-0.6393066,-0.510471,0.03243804,-0.72079957,
-0.8834997,-0.083201975,-0.3631525,1.0,
-0.8876593,-0.43839383,0.4395732,0.66401666,
0.4875332,-0.30654323,-0.7190753,0.25423622,
1.0,0.3578189,-1.0,0.6923306,
-0.25414625,-0.65146524,-0.30721974,-0.5880463,
-0.27696073,-0.46102846,0.21175325,0.2773404,
-0.2582444,0.45989057,-0.21963026,0.69218796,
-0.026589565,-0.80675817,0.11075633,-1.0,
-0.29310754,-0.13018939,0.11668609,-0.6035255,
-0.78284967,0.71022815,-0.43539977,0.57798076,
0.24036947,0.66033363,0.24616134,1.0,
-0.3209114,-0.54200596,0.61484426,-0.84850776,
-0.8060069,-0.012716219,0.20901617,0.7296467,
-0.8130552,-0.47537848,-1.0,0.077794015,
-0.39010182,-0.35698205,0.54233074,0.4271048,
-0.18586622,-0.46949664,-0.8085309,-0.678719,
-0.66690946,-0.65051174,0.50524324,0.63507456,
-0.4666685,0.75161946,-0.21248108,-0.34707573,
-0.7405284,0.8912926,-0.6445021,0.69139975,
0.9794627,0.10867922,0.4533251,-1.0,
0.02674514,0.47358072,-1.0,-0.86548656,
0.20531096,-0.13309374,0.027501976,1.0,
-0.17652544,-0.74250776,0.7455809,-0.14980473,
0.61856556,-0.1262367,0.5349891,-1.0,
1.0,0.3429257,1.0,0.014412463,
-0.5943198,0.57862604,-0.26237705,0.06723754,
0.5574214,0.23235169,0.5945,0.9864715,
-0.145226,0.308115,0.29190236,0.68539816,
1.0,-0.07028001,-1.0,0.24946076,
-0.20795357,0.13663372,0.24258155,0.6931772,
-0.1824155,-0.75750643,0.5384011,-0.5122386,
-1.0,-0.35942546,0.39068857,-0.5387721,
0.14612994,-1.0,0.28815377,0.20957007,
0.6596739,0.34913614,0.94574577,1.0,
0.9270556,0.94125026,0.25879502,0.45012742,
-0.108378634,0.20999128,-0.12413369,0.47368598,
-0.64207345,-0.25687894,-0.10021891,-0.27513862,
-0.7806347,-0.90064394,0.6247611,-0.047850046,
-0.57772696,-0.101332486,-0.7644521,-0.17965138,
0.31623122,0.51081145,0.8185647,0.98468506,
0.24581501,1.0,0.25087312,-0.9694686,
-0.29707944,0.2953757,-0.8924643,-0.6646748,
0.26761806,0.4337456,1.0,-0.8763959,
-0.9598596,0.4214598,-0.7817678,-1.0,
0.9126995,0.24820009,-0.93033266,-0.40352982,
0.04430678,-1.0,0.27620625,,
-0.061839923,-0.5965444,-0.22083107,,
-0.5224815,0.07484561,0.6436357,,
0.30926326,-1.0,0.7831777,,
0.46456906,-0.44954938,1.0,,
-0.40851447,-0.090566754,0.21181616,,
0.52798307,-0.24656506,0.11697963,,
-0.24809527,-1.0,0.67958033,,
0.24488479,-0.04311332,0.60657024,,
1.0,0.30528307,0.045478366,,
0.30090335,-0.39746916,0.4419561,,
0.23978233,-0.3035813,0.27797708,,
0.08258484,0.728737,0.2535573,,
0.2195879,0.20857652,-0.011463448,,
-0.07648687,-0.7816041,-0.19509704,,
0.14656873,0.17830108,0.7225353,,
0.37343073,-0.14769387,-0.41712976,,
0.64150727,0.9361222,-0.15705094,,
-0.5911776,-0.9087442,0.84182423,,
0.5440637,0.60023344,-0.21270877,,
0.84553504,-0.4737004,-0.5802509,,
-0.583739,-0.90819854,0.57542044,,
0.23158674,1.0,-0.8223072,,
-0.78245074,0.34734797,1.0,,
-0.33887494,0.5635152,0.47820982,,
0.8366095,0.05280614,-0.79705644,,
0.077018425,-0.96542627,0.48919237,,
-1.0,-0.511655,-0.46742594,,
-0.58271265,0.8267391,0.59065986,,
0.20498052,-0.48868394,0.899227,,
-0.6705381,-0.57489514,-0.27531248,,
-0.12182979,-0.66029656,0.48547503,,
0.106016725,-0.65762955,0.61458313,,
0.26359728,-0.3958653,-0.2857488,,
0.8112082,1.0,0.31161436,,
0.7423858,0.43039286,1.0,,
-0.3930529,-0.79955953,-0.5832186,,
0.49069577,0.6124464,0.7939501,,
0.8618622,0.2913225,1.0,,
0.07483685,-0.7172882,-0.2451199,,
-0.35294592,-0.25884557,-0.24207611,,
0.99473816,-0.059531793,-0.23108673,,
-0.1997231,0.17215562,0.5341395,,
1.0,-0.85734874,-0.63590395,,
-0.7918404,0.15790892,-0.5573802,,
0.04893315,0.068559416,1.0,,
0.4701365,-0.88252187,-0.6781802,,
0.52992684,0.80438215,-0.73915833,,
0.9266962,-0.36673316,0.57111925,,
-0.8359562,-0.6143924,-0.7026807,,
-0.3884639,0.99895585,-0.7697757,,
-0.94914234,0.6048562,0.7120048,,
0.19931033,-0.6891549,-0.846374,,
0.2153495,-0.72539365,0.16434556,,
0.6205758,0.24634767,0.09007188,,
0.33290625,-1.0,-0.75844795,,
0.5039129,-0.22580779,-0.15583947,,
-0.9659833,0.63712215,0.28169045,,
-0.528139,-0.982254,0.5761775,,
-0.2362107,0.614329,0.29835644,,
