L0,L1,L2,Graph
-0.04822457,0.75629306,0.16956279,4
-0.9394956,0.65420085,-0.098215535,4
0.93557113,0.44104838,0.3952348,4
0.8490617,-0.45828554,-0.5901462,8
-0.7211503,-0.6704576,-0.58192456,12
0.6064039,-0.23016301,1.0,16
0.45733163,0.31171018,-0.28292993,16
0.1357741,0.8040211,1.0,18
-0.118017375,0.53611165,0.33662993,27
0.13187575,-0.5581064,-0.53479725,40
-0.9218259,0.1424104,-0.0128652705,40
-0.69802964,0.997735,-0.4065908,40
1.0,0.23925993,-0.5761636,44
-0.5137621,-0.72142196,-0.20010893,43
0.33157474,-0.28182986,-0.49119598,68
-0.103643,-0.42235208,-0.07403143,68
0.7406529,-0.19858545,0.9245728,68
-0.5910472,-1.0,0.18706053,68
0.93203413,-0.8166168,-1.0,78
0.14580977,-0.123965785,0.58090675,78
-0.5520413,0.12989345,0.34890634,85
-0.5184617,0.7530982,-0.12888774,79
0.5462147,0.8026115,-0.05664581,79
0.18932642,-1.0,-0.077821925,92
0.76326835,0.78131634,0.46516603,92
0.040184826,-0.63128984,0.42215902,92
1.0,-1.0,0.29630738,92
-1.0,0.41698945,-0.12329316,92
-1.0,-0.3688611,0.50033677,98
-0.47194052,0.47840166,-0.7580696,98
0.49215066,-0.7673924,0.38332635,98
0.20528932,-0.4372134,0.5687259,98
-0.012992129,-0.95894814,0.36196628,98
0.6986278,0.59053886,-0.6294033,98
0.06764564,-0.18992384,0.89219284,104
0.21525098,-0.3801158,0.97754437,104
0.800827,-0.6965528,-0.27937242,104
-0.66450775,-0.49530193,-0.39013028,104
0.4491877,-0.18079165,0.3457819,104
-0.56176376,0.9398824,-0.64746827,104
0.74365854,-0.36188936,-0.74505067,104
-0.76301587,0.53908855,0.44066808,104
0.58819526,-0.2713612,0.51475894,104
-0.8064901,-0.6183467,-0.16495916,104
-0.6495872,0.24863213,-0.29201514,104
-0.48282915,0.82133967,0.46801484,104
0.6353163,1.0,-0.7112503,104
0.0037555099,-0.7680154,-0.9785795,104
-0.5925102,-0.14496095,-0.56336236,104
0.66010964,0.5044622,-0.34524882,104
0.48139083,0.01513797,0.6279491,
-0.0105238855,0.44907868,0.63106865,
0.78544515,-0.26968464,-0.58324295,
0.50812364,0.6012353,1.0,
-0.97413737,0.54182744,0.56803894,
-0.26957777,-0.2775756,0.34265012,
-0.44021666,-1.0,-0.3756028,
0.09725591,-0.41811395,-1.0,
-0.068865955,0.27322775,0.4100508,
0.3353281,0.6412456,-0.48152524,
0.23881121,-0.37002367,0.18787031,
-1.0,-0.7054918,0.45795187,
-1.0,1.0,0.6442395,
-0.46312502,1.0,0.93447065,
-0.3686618,0.7732304,-1.0,
-1.0,0.9012259,-0.91359246,
-0.48229566,-0.28637546,-0.9356523,
-0.52306247,-0.30088195,-0.04014826,
0.090470076,0.11413646,,
0.48563787,0.5715315,,
-0.83888423,-0.4114883,,
0.14714539,0.7065886,,
-0.77298975,-0.83429635,,
0.21172501,-0.43659464,,
0.9928594,0.21712275,,
-0.5427631,1.0,,
-0.33902353,-1.0,,
-0.7867911,0.7734561,,
-0.01855874,-0.082247734,,
-0.34185466,0.43247116,,
0.58557934,-0.56003946,,
0.65661824,-0.33778182,,
0.29820704,-0.034055173,,
0.19265135,0.5340091,,
0.8619044,0.39131203,,
-0.41056573,0.5613155,,
-0.5747097,-1.0,,
-0.063313104,-0.41302568,,
0.347073,-0.05101935,,
1.0,0.97964364,,
1.0,-0.7670345,,
0.70041394,-0.9883311,,
1.0,-0.6105834,,
-0.078129165,0.85761046,,
-0.49013785,-0.71423095,,
0.4463915,0.35423434,,
0.59302115,-0.93892306,,
0.1685191,-0.3033573,,
-0.9687812,0.19975314,,
0.092598125,-0.31684107,,
0.5055278,0.61330277,,
0.7957649,-0.5545362,,
-0.77504736,1.0,,
-0.79053235,-0.89838934,,
0.9005416,0.7537013,,
-1.0,-0.3681081,,
0.97369874,0.024505682,,
-0.0056193657,-0.117339194,,
-0.2566664,-1.0,,
-0.3947038,0.8254211,,
-0.41092727,-0.039191406,,
1.0,0.6892923,,
0.59756887,-0.69978267,,
-0.7659645,0.3695838,,
-0.7596267,0.35956848,,
-1.0,0.42319292,,
-1.0,0.0227362,,
0.41559932,1.0,,
0.89175826,0.47672662,,
0.6841359,0.36075163,,
-0.21433981,-1.0,,
-0.26108366,-0.92723846,,
-0.71160704,-0.150269,,
0.17085627,-1.0,,
-0.16024688,-0.598093,,
-0.04909739,0.874358,,
-0.37772396,-0.25558376,,
-0.34146267,1.0,,
-0.10782887,-0.45694694,,
0.46044147,-1.0,,
-0.45312893,0.5132535,,
-0.5619812,0.47911018,,
-0.5253953,0.5137036,,
-0.336154,0.038075775,,
-0.55624044,-0.54697424,,
0.4319309,-0.8788552,,
0.110121846,0.15357333,,
0.9916225,0.6241702,,
-0.5653121,0.9367614,,
-0.8094786,0.0719218,,
0.14388397,-0.31981027,,
0.24496004,0.21089573,,
0.39209935,-0.45144773,,
-0.37469095,-0.7670288,,
0.065497965,0.037523687,,
0.26983762,0.96847713,,
0.24201807,0.7079647,,
0.18416637,-0.7440944,,
0.9113465,-0.48426306,,
-1.0,0.09646362,,
0.4367237,-0.555421,,
0.11970523,-0.27028948,,
0.4856251,-0.7538543,,
-0.4652375,0.34038913,,
0.3473886,-0.099699154,,
-0.18050915,-0.030121177,,
-0.3969409,-0.54671174,,
1.0,-0.42213103,,
-1.0,-0.37372774,,
-0.055867203,0.83768713,,
-0.32090744,-1.0,,
-0.7784525,-0.47372317,,
0.5037845,1.0,,
-0.63375705,-0.60553503,,
-0.32626513,-0.5306572,,
-0.2697232,-0.70136654,,
0.2873912,0.2666537,,
0.59461683,-0.09935531,,
0.23822509,-1.0,,
-0.85623324,-0.10156326,,
1.0,-0.2218469,,
0.7794413,0.2193645,,
1.0,-1.0,,
0.5337359,-0.47983563,,
-0.8379476,0.9313312,,
-0.7636361,0.8085826,,
-0.1631449,0.83169675,,
-0.42154294,-0.65540755,,
-0.91992825,-0.67839277,,
0.23917791,0.5837176,,
-0.81660604,0.32033217,,
0.8786696,-1.0,,
0.14680234,0.9471452,,
-0.5041153,0.3255571,,
0.065327466,-0.31458083,,
-0.004674256,0.7949713,,
0.96444106,-0.8935967,,
-0.73725414,0.8015632,,
-0.055177882,-0.9772091,,
-0.7927854,-1.0,,
0.08483072,-0.44348776,,
0.4301743,-0.6544728,,
-0.84210473,-0.13580814,,
-0.9984772,-0.45587987,,
0.83002734,-0.41512507,,
-0.3163578,-0.36782318,,
-0.030452456,0.58422256,,
-1.0,1.0,,
-0.74492025,-0.9623774,,
-0.37660363,0.76786274,,
0.062434807,0.0073306262,,
0.65419245,-0.509423,,
-0.65635806,-0.6509465,,
-0.61772937,-0.0912076,,
-0.9371208,-0.89500725,,
-0.06344946,-0.84849375,,
1.0,-0.007067263,,
0.556935,0.5928019,,
-0.86293066,0.50111204,,
-0.6843868,0.7565865,,
-0.88059974,0.17770661,,
0.5106841,0.88764113,,
0.8259146,0.40897325,,
0.36260647,-0.73183656,,
0.7749572,0.50502133,,
-0.12074636,-1.0,,
-0.98435754,-0.8178712,,
0.18938498,0.41796035,,
-0.7749344,-0.80967313,,
0.1821731,-1.0,,
0.8658654,0.39328697,,
-0.35824886,0.74937785,,
0.9173026,-0.620332,,
-0.44329503,1.0,,
0.14301318,-0.7488553,,
0.81577563,0.82871056,,
0.57335675,-0.03721869,,
0.689609,-0.0071816444,,
-0.49079192,0.8018058,,
-0.7312991,-0.92651266,,
-0.4168914,0.13188216,,
-0.91048884,-0.651824,,
0.8512569,-0.8679363,,
1.0,0.8292922,,
-0.39000878,0.26150593,,
7.681176E-4,-0.33135355,,
0.10555238,-0.043712936,,
0.31583935,-0.57564026,,
-0.088754416,0.4797951,,
-0.16971049,0.34434277,,
-0.73104286,-0.6256852,,
1.0,-0.37718728,,
-0.69372654,0.28036624,,
-0.36475098,1.0,,
-0.38128367,-0.6206218,,
0.9498483,0.32875395,,
0.68603015,0.7774001,,
-0.43951935,0.6444075,,
1.0,-0.8341543,,
0.82319343,0.53977567,,
1.0,0.3646639,,
0.45318753,0.8725395,,
-0.48942506,-0.5856052,,
0.31856388,-0.6020611,,
0.8504765,0.6046761,,
-0.44030738,-0.609579,,
0.4424634,-0.35292786,,
0.28756857,-0.6125258,,
0.64240855,-1.0,,
-0.2692582,-0.4766452,,
0.0432489,-0.99122906,,
0.6236775,0.7724807,,
-0.8626095,-0.8439085,,
0.02458401,0.9495744,,
-1.0,-0.6013703,,
-0.97101027,-0.4037301,,
0.761109,0.8208176,,
0.3194287,0.55344564,,
-0.7376336,-0.075633064,,
0.48673034,-0.040693283,,
1.0,0.638792,,
-0.7551194,-0.12870537,,
0.4651546,,,
0.839061,,,
0.32690966,,,
0.3968386,,,
-0.45886666,,,
-0.13802193,,,
-0.059891783,,,
-0.9508099,,,
-0.50258183,,,
-0.5504271,,,
-0.83208823,,,
-0.9613577,,,
-0.07409825,,,
0.107247956,,,
-0.36092615,,,
0.70802635,,,
0.49640492,,,
0.033454955,,,
-0.82510316,,,
-0.099094614,,,
-0.75949687,,,
0.7122275,,,
0.5490387,,,
-0.6557024,,,
-0.47353193,,,
-0.5978042,,,
0.16846511,,,
0.72126985,,,
0.0786951,,,
-0.4707422,,,
0.003683783,,,
-1.0,,,
-0.16371784,,,
0.22890389,,,
-0.3568843,,,
0.52932394,,,
-0.43039364,,,
0.6404549,,,
0.903209,,,
0.8821228,,,
-0.8513125,,,
0.50144,,,
-0.62436837,,,
-0.9645905,,,
-0.5313169,,,
0.30459085,,,
0.11883354,,,
-0.93734896,,,
0.70478487,,,
1.0,,,
-0.6588496,,,
0.45132208,,,
-0.29208088,,,
-0.73238957,,,
-1.0,,,
-0.16595948,,,
0.3910133,,,
-0.029380172,,,
-1.0,,,
0.23035991,,,
-0.30886158,,,
0.512823,,,
0.36492762,,,
-1.0,,,
0.2966264,,,
-0.52681905,,,
-0.38383517,,,
-0.07231712,,,
-0.81185746,,,
0.18509161,,,
0.5750668,,,
1.0,,,
-0.60237896,,,
0.49227047,,,
-0.9941522,,,
0.041231893,,,
-0.40843034,,,
-0.35450286,,,
-0.58619434,,,
-0.24952893,,,
0.4621453,,,
0.329818,,,
-0.3256548,,,
0.5332105,,,
-0.48137262,,,
-0.44712666,,,
1.0,,,
-0.17451735,,,
0.62241435,,,
0.39079636,,,
0.67245674,,,
-0.19183278,,,
-0.618137,,,
-0.2655528,,,
-0.34445587,,,
0.08131769,,,
0.86039066,,,
0.01665815,,,
0.8338629,,,
-0.013168067,,,
0.87674725,,,
0.49954924,,,
-0.36970875,,,
-0.039455608,,,
0.44967097,,,
0.28322017,,,
-0.029546037,,,
1.0,,,
0.7421749,,,
0.6750955,,,
-0.3838803,,,
-0.49063575,,,
-0.56455463,,,
0.2874275,,,
0.298143,,,
-0.039416697,,,
-0.959467,,,
1.0,,,
-0.55608356,,,
-0.5700675,,,
-0.46085346,,,
-0.38516104,,,
0.5024949,,,
-0.85702306,,,
0.7929434,,,
-0.1724258,,,
0.80956167,,,
0.881437,,,
