L0,L1,L2,L3,L4,Graph
-1.0,1.0,-0.08461303,0.98684114,0.69017446,3
-0.32299864,-0.9587512,0.6055363,-1.0,-0.39985844,3
-0.6915998,-0.57209116,0.9495426,0.19276313,0.20482644,3
-1.0,-0.5832084,0.25877053,0.6987327,-0.049158845,4
-0.5892424,0.34405538,-0.53965807,0.77013254,0.17413819,4
0.5696286,0.57457846,-1.0,-1.0,-0.80706185,4
-0.8324268,-0.24893165,0.56026226,0.01529105,0.6799185,4
0.24242145,-0.24965645,-0.06550299,0.94103336,0.9121508,4
0.6912445,-0.33430886,-1.0,-0.72828835,-1.0,4
0.18776841,-0.73113453,-0.7231189,0.8669796,-0.87746257,4
-1.0,-0.6480521,-0.30599898,0.861534,-0.8589821,4
-0.7875259,-0.18183044,-0.73248404,-0.2617728,0.57381606,4
0.10069549,-1.0,0.9712262,-0.3450739,0.0154802725,4
-0.39975917,0.94639885,-0.008248597,-0.6721014,-0.16762853,4
-1.0,-0.16572763,0.004138749,-0.51921374,0.96402645,4
-0.84912497,-0.7441521,0.20308624,-0.55399466,-0.69235826,5
-0.022866707,1.0,-0.9658549,0.6651951,0.21988246,5
0.9183127,-0.0778134,-0.7630238,-0.26005632,-0.06917389,6
-0.13539964,0.2898405,0.51179904,0.52213037,-0.5463018,12
-0.47729677,1.0,0.13722453,-0.9546245,-0.62473845,22
-0.7408901,-0.62041914,-0.8030291,-0.7917261,0.1169129,22
-0.11600344,0.563492,-0.61298823,-0.85183996,0.16034071,25
0.4317187,-1.0,0.72128505,0.4987805,-0.15039025,30
-0.5699235,-0.4405554,-0.82294023,-0.63788,-0.9832756,34
-1.0,0.26355535,-0.8625165,-0.26236618,-1.0,40
-0.08627375,0.56883097,1.0,-0.3795211,0.79871565,60
0.34930044,-0.74966276,-0.24507952,0.77492875,0.80023015,67
0.15776154,1.0,1.0,-0.10598454,-1.0,67
0.2415936,-0.6042077,-0.541844,-0.3216849,1.0,67
-0.65520805,1.0,0.4683509,0.055946052,-0.95553607,71
-1.0,0.77565247,-0.30991155,0.11783641,0.026364524,71
1.0,-0.835376,0.64633536,-0.20561841,-0.12982899,71
-0.24924952,0.9553424,1.0,-0.29057267,0.059940103,72
-0.790679,-0.6677529,-0.71212846,0.6938553,0.656217,72
-0.18739314,-0.17960408,0.36726612,-0.06480536,0.47480872,72
-1.0,-1.0,0.4317193,0.5245187,-0.11834797,72
0.8883427,0.97396207,0.7242981,0.02231031,,72
-1.0,0.6086132,-0.4124825,0.026125245,,72
-0.74353015,0.4141691,1.0,0.1474819,,72
0.65641224,-0.2190583,-1.0,0.9913737,,72
-0.5737731,-0.070146546,0.822446,-0.15920463,,72
0.34192532,0.8850548,1.0,-0.8218238,,72
-0.7827505,-1.0,-0.6910656,-0.5689154,,72
-0.9584941,0.64236313,-1.0,-0.05367692,,72
0.5394486,-0.6505281,0.45060882,-0.106023535,,72
0.6704867,0.87965167,0.45915058,-1.0,,72
-0.69597274,0.6473831,-0.48766166,0.8681538,,72
0.67471343,-0.611979,0.07908423,-0.9601042,,72
0.504171,0.20426089,0.06454906,-0.9242586,,72
0.46666163,-0.18280509,0.28218544,-1.0,,72
0.20867716,-1.0,-0.7147663,1.0,,72
1.0,-0.15230624,1.0,0.1718117,,72
0.7701993,0.83797216,0.70668864,0.17620824,,72
0.68157375,-0.13941151,0.53633225,-0.85165304,,72
0.44210893,-0.10357556,0.503688,0.79600024,,72
-0.10457894,-1.0,-1.0,-0.6469442,,72
-0.1634742,-0.20324962,-0.46218336,0.2728021,,72
-0.28446263,-1.0,0.04546678,-0.7224354,,72
0.16316316,-0.22840804,0.988272,0.86202824,,72
-0.49949646,0.87196755,-0.98024404,-1.0,,72
0.4939879,-0.5267453,-0.22815605,0.28024337,,72
-0.45844156,0.49971887,-0.53067493,-0.46918726,,72
0.93301624,0.6196573,-1.0,-0.52471936,,72
-0.5726253,1.0,-0.082458444,-0.5421005,,72
-0.95794713,-1.0,0.47105038,0.89933264,,72
-1.0,-0.8154347,-0.26544452,1.0,,72
-0.72975534,-0.065039754,0.93439674,-0.49081394,,72
0.35445863,-0.3270381,-0.24860543,-0.74303067,,72
0.92867506,-1.0,0.41164228,-0.41635758,,72
0.1719606,0.258123,-1.0,1.0,,76
0.7186928,-0.3295651,0.46387577,0.67391825,,76
0.59367865,-0.25566447,-1.0,0.25802973,,76
-0.0653348,,,,,76
1.0,,,,,76
0.11819507,,,,,76
0.8575708,,,,,86
0.8339897,,,,,86
0.38529837,,,,,86
-0.66138524,,,,,86
-0.02144317,,,,,86
-0.60041535,,,,,86
-0.19583033,,,,,86
-0.08156115,,,,,86
-0.969779,,,,,86
0.645044,,,,,86
-0.67080647,,,,,86
-0.023997078,,,,,106
-0.40186048,,,,,106
0.102163345,,,,,106
0.890676,,,,,106
0.014405876,,,,,106
0.6539253,,,,,106
1.0,,,,,114
-0.6428232,,,,,114
-0.54296476,,,,,111
0.65811044,,,,,111
1.0,,,,,111
-0.5389816,,,,,111
0.6849289,,,,,111
-0.3448411,,,,,111
-0.9243499,,,,,
-0.4044313,,,,,
-0.64596176,,,,,
-1.0,,,,,
-0.35571843,,,,,
0.752551,,,,,
0.22852613,,,,,
-0.87122893,,,,,
-0.3262473,,,,,
0.5645254,,,,,
1.0,,,,,
0.36970237,,,,,
0.6274204,,,,,
-0.501,,,,,
-0.2873418,,,,,
1.0,,,,,
-0.121138975,,,,,
0.38210467,,,,,
1.0,,,,,
0.6019238,,,,,
-0.61549544,,,,,
-0.36366418,,,,,
-0.967914,,,,,
-0.2367613,,,,,
-0.92648286,,,,,
-1.0,,,,,
-0.30836585,,,,,
0.52923226,,,,,
-0.49603122,,,,,
0.5564754,,,,,
0.7531666,,,,,
-0.4445554,,,,,
0.33836725,,,,,
-0.11017099,,,,,
0.006107077,,,,,
-0.47950512,,,,,
-0.3175806,,,,,
-0.6664045,,,,,
0.6824717,,,,,
-0.7222707,,,,,
-0.11523065,,,,,
0.19113776,,,,,
-0.11607194,,,,,
0.96842337,,,,,
0.011900824,,,,,
