L0,L1,L2,L3,L4,Graph
0.6072062,-0.58399487,-0.7774617,0.6642134,0.7681175,4
0.015244346,0.554101,-0.3533009,0.460364,-0.49187887,5
-0.059694655,-0.036089063,0.51101184,-0.63860667,-0.5870784,5
0.6780271,-0.4057267,0.67578375,0.23804402,0.1883888,7
-0.7156748,0.3283341,0.70844984,0.75955546,-0.46736124,8
0.59190995,-0.7634089,-0.82632375,0.34869686,0.49109757,9
0.85388273,0.14005777,0.027205795,-0.14165038,0.8367886,14
-0.3431074,0.59031326,-0.62618834,-0.70255953,0.3045513,19
0.92578745,0.8098136,0.979169,-0.525757,-1.0,19
1.0,-0.9139669,0.9888984,-0.3675123,-0.81474173,19
-0.05837345,-1.0,-0.099413455,-1.0,0.16975941,19
1.0,0.012914985,-1.0,0.5652181,-0.656175,20
-0.5600689,-0.051546894,-0.98812973,-0.63654995,-0.61641204,18
0.94534016,1.0,0.4253092,-0.70538807,1.0,29
1.0,-0.26405323,0.4475963,-0.8317488,-1.0,29
-0.6808887,0.49832234,-0.83110577,-0.19201723,0.7094399,32
0.9285439,-0.29637584,-0.053374797,-0.4022967,0.9685307,30
-0.03807451,0.69459003,0.24474996,-0.44700146,0.6870518,35
0.5820981,0.11494005,-0.4017641,0.009204268,0.7955712,35
0.7025636,0.59586704,-0.2252087,0.22432148,-0.38862333,37
-0.8006852,0.46198195,0.4738934,0.15576275,-0.71884894,38
0.1345966,-0.18181486,-0.452778,0.03367716,0.15373373,38
0.9307765,-0.36430907,0.22379999,0.5289377,1.7772615E-4,54
-0.041278213,0.43092287,-0.64213604,-0.43087438,-0.90723795,60
0.6322124,0.17223522,0.6721513,-0.49210855,0.15368152,60
-0.17387737,-0.080626175,-0.041434556,-0.19015986,0.02451542,67
-0.15405327,0.18926847,-0.51530236,0.7942771,-0.7286045,67
-0.08128691,-0.46919316,0.71669084,0.90646833,-0.43271738,75
0.850986,-0.8815508,0.33883226,0.9435627,-0.28862864,75
0.6885117,-0.41114825,-0.71595186,-0.78773206,0.8884303,75
1.0,-0.6237444,0.38977543,-0.41963404,-0.13766146,77
-0.5474349,-0.13991074,-0.6440554,-0.0035926104,0.05340323,77
0.8003385,-1.0,-0.24139655,-1.0,-0.37066925,83
