L0,L1,Graph
0.36993986,-0.24408674,4
-0.6274522,-0.67606926,4
-0.93464285,0.11987885,6
0.42687458,-0.6111239,10
-0.89286983,0.251804,17
-0.27931795,0.4172311,26
0.51252127,-0.23589502,28
-0.88220346,0.39762306,30
-1.0,-0.87050796,30
-0.2528041,0.4291824,30
-0.27870288,0.58188343,46
-0.6829621,1.0,48
-0.44710135,-0.5205723,60
0.6410246,1.0,60
-0.09203069,0.28316647,60
0.4497546,0.2438436,60
-0.18510799,0.35892668,60
-0.20505738,1.0,65
-0.92612934,-0.79542345,65
-0.50317794,-0.48236322,71
-0.89248455,0.7029356,71
0.8947792,0.7568847,71
-0.86680675,0.7428561,80
-0.65468377,-0.7312881,85
-0.6747376,0.90399116,80
-1.0,0.16522232,80
0.85267204,-0.68688715,80
0.20971379,0.6401773,80
1.0,0.035810366,80
-0.3581475,-0.52968115,80
1.0,-0.8081044,96
0.406602,-1.0,96
-0.27152726,0.796494,96
0.0048849285,-1.0,118
0.79169273,-0.72371006,118
-0.771984,0.70875746,118
0.31341258,-0.37700945,118
-0.9896169,-1.0,118
0.7908517,0.3714494,118
0.5599092,-0.97086537,118
1.0,-0.63238525,118
0.00882332,-0.4543745,118
-0.1650041,0.75000757,118
-0.71632683,0.6971217,118
-0.6511371,0.2500375,118
1.0,0.27054277,118
-0.0038374066,0.87673634,118
0.32724053,0.5789598,118
0.8912137,-0.92678666,118
-0.3409789,0.3036987,118
-0.3195215,-0.97191834,
0.086471945,-0.7394712,
0.51533103,0.2754034,
-0.056650728,0.8106967,
-0.058216494,-0.1283265,
0.92907834,-1.0,
-0.18689436,0.6891407,
-0.8162803,0.664622,
-0.59025097,-0.6335844,
0.07122858,0.40579498,
0.08706284,-0.5118278,
1.0,-0.662373,
-0.97574407,0.3497532,
-1.0,0.52120507,
0.9664183,1.0,
-1.0,-0.71034455,
0.23761511,-0.8698147,
0.094807416,0.40903366,
-0.92153645,-0.9708501,
0.47213286,-0.3323209,
0.35203725,-0.6876092,
-0.16905779,1.0,
0.6207677,0.20540053,
-0.79530257,-0.4358498,
-0.024685383,-0.51474357,
0.3831508,1.0,
-0.049859177,-0.23053814,
0.05219817,1.0,
0.14898929,-6.278157E-4,
-4.580617E-4,-0.5279174,
0.9280223,1.0,
0.6458913,-0.131805,
0.06842187,-0.8869195,
0.04491666,-0.10248241,
0.56142044,-0.16726379,
0.082788914,-0.1527526,
0.6781744,-0.7040934,
0.9038436,-0.57231456,
-0.66617054,-0.012243964,
-0.3424285,0.08363482,
-0.68842846,-0.10786486,
-0.00817625,0.36178422,
-0.95121247,0.68878305,
0.32925618,-0.60701066,
-0.65537584,-0.49562222,
-0.84678125,-0.013595745,
0.08578268,-1.0,
-0.2041713,0.28308013,
0.740662,-0.35117954,
0.54138154,0.013292443,
