L0,L1,Graph
0.31930763,0.5117518,3
-0.18551962,-0.18121314,4
0.0040865974,-0.26972264,4
0.94880474,-0.2795155,6
0.47616515,0.3267963,6
0.24964042,0.5436897,6
0.47454733,-0.8155177,6
-0.12781456,0.63386667,6
0.067672506,-0.71209097,6
-0.5086405,0.18087153,10
0.82795006,0.18258499,21
-0.4494665,-0.45063794,19
0.95114946,-0.6126197,19
-0.28079987,-0.09310506,19
-0.6933573,0.6407626,19
0.15183409,-0.5835113,26
0.7460682,0.40232772,33
-0.5808703,0.23839468,33
-0.060508676,0.52783823,27
0.62631696,0.52168703,33
0.106111184,0.46196777,33
-0.47878894,0.6430901,39
0.83135045,-0.19485065,40
1.0,0.030318242,56
0.53001744,-0.9571925,71
-0.47553468,0.52933526,71
1.0,0.8963635,71
-0.6025369,0.3380384,71
-0.0053033866,-0.32931778,71
-0.14162768,-0.7197623,68
0.30015647,1.0,68
0.18262449,0.026423104,68
-0.05054295,-1.0,95
0.8970243,-1.0,95
0.0882263,-0.318842,95
-0.048128814,-0.43192098,95
0.35888007,0.15756509,100
-0.3514964,-0.02838394,100
0.25134218,-0.08666515,104
-1.0,-0.2047513,104
0.36911082,-0.3995696,104
0.28280982,-0.92013687,104
0.35289708,0.48319507,112
0.250314,-0.68653035,112
-1.0,-0.39602357,112
-0.756411,0.19226357,112
-0.59828216,-0.9599391,112
0.9714217,1.0,112
-1.0,0.7388096,112
-0.6632807,-0.5773655,112
-0.55725604,-0.2387361,
-0.41665852,-0.21093515,
-0.69196665,-0.29470637,
0.7964107,1.0,
0.09541442,-0.48892254,
-0.56477034,0.0012003556,
-0.988268,0.4801269,
0.07230565,-0.3141254,
0.100972496,-0.91655207,
-0.016103804,0.7825796,
0.33889642,-0.53568286,
-0.8983401,-0.7059838,
0.22871983,0.8162955,
-0.4294168,-0.10729009,
0.32601574,-1.0,
0.18452394,-0.986901,
0.2006787,-1.0,
0.3130488,0.6510459,
-1.0,-0.37292558,
0.7608984,0.3350221,
1.0,-0.98402137,
-0.6503077,0.31070936,
-0.16213888,-0.05061713,
0.6326963,-0.8274705,
0.012378328,-0.20524232,
0.67529684,0.51522005,
-0.5471527,0.22133683,
-1.0,0.1583654,
0.100128464,1.0,
0.32893255,-0.7966382,
-0.57327664,0.5933856,
-0.8946595,0.5964603,
-1.0,1.0,
-0.029712647,0.8225862,
0.3810362,1.0,
1.0,-0.10067633,
0.64124006,-0.38955906,
-0.08453552,-1.0,
0.6176053,-0.8442097,
0.12897538,-0.8054095,
0.3896619,-1.0,
-0.08200972,-0.057085007,
-0.081182,-0.18500128,
-0.67164254,0.34882635,
-0.80630744,-0.174852,
0.81413424,0.9043009,
-0.28100502,-1.0,
0.86689436,0.61702716,
0.7164162,-0.627676,
-1.0,-0.6533007,
-0.6178761,0.43775457,
0.5976427,0.66194856,
-0.4408059,1.0,
-0.9657404,0.3549401,
-0.55085707,0.060658157,
-0.40011394,-0.67167777,
-0.8882279,-0.027661651,
0.6488909,-0.110873245,
0.41220093,-0.9897372,
-0.22836459,-0.30431044,
0.57710004,0.99161434,
0.34767205,-0.65556145,
0.3695288,0.097060144,
-0.21015456,-0.3598548,
0.94682515,0.75457346,
-0.06174475,-0.105394095,
1.0,0.0877412,
0.30126652,-0.46608454,
-0.3114768,0.32460064,
0.24802339,0.06706306,
-0.56392,0.6903679,
0.40290323,-0.22362511,
-0.056194276,0.0361948,
-0.42104113,-0.5569364,
0.24366741,-1.0,
-0.9370379,0.49057794,
-0.41135004,0.5846829,
0.11531543,-0.07895242,
1.0,-0.79952145,
-0.9366176,0.0726628,
-0.0037777126,-0.7499146,
1.0,0.35853377,
0.8374096,0.79928625,
-0.14346252,-0.31729585,
-0.5091779,0.6101552,
0.33542386,-0.4221449,
1.0,0.3581758,
0.068689615,0.71344775,
-0.7927169,0.34027076,
-0.5084904,-0.2158654,
-0.45434627,0.90527725,
0.16629273,-0.24927494,
0.60383874,0.4786492,
-0.20686176,-1.0,
0.39341477,-1.0,
0.5130696,-0.7292133,
1.0,0.5739575,
0.78366727,-0.7208693,
-0.6016819,0.24289665,
-0.87757707,0.6049665,
0.2518234,-0.3943523,
0.06943077,0.5812919,
0.22532447,-0.55731475,
0.66893125,-0.4448079,
0.37916923,0.18315093,
0.27075106,0.3185104,
1.0,0.2360413,
0.7152932,-0.26841405,
-0.92208433,0.63794446,
0.45449,0.82454926,
0.21498938,0.10208446,
0.14158913,0.031163722,
0.4306877,-0.40477204,
-1.0,-0.23329183,
1.0,0.58715206,
-0.38743228,-0.013995606,
0.6954003,-0.5747363,
1.0,-1.0,
-0.79019856,-0.67201465,
-0.918928,-0.10768014,
0.7838636,-0.70769256,
0.51250416,0.11163295,
0.450229,0.06212923,
0.3519082,1.0,
0.78026175,0.7937147,
0.09887931,0.17824095,
0.17624259,-0.22869675,
-0.044391304,-0.29898635,
0.3103591,0.028720468,
-1.0,0.24828485,
-0.7890637,0.2616896,
-1.0,0.8797338,
0.37540892,0.30727512,
0.9762316,0.5895072,
-0.6715536,-0.53489965,
-0.6593007,-0.25443226,
-0.6216518,-0.15246382,
-0.6967215,0.5652403,
0.8453371,0.175607,
0.55072707,-1.0,
0.12568206,-1.0,
-0.08312827,0.3888315,
-0.022231996,-0.3388275,
1.0,0.22653961,
0.043971866,0.63018036,
0.046363138,0.09023842,
0.45196998,,
-0.020939097,,
-0.45555094,,
-0.7550706,,
-0.6664629,,
-0.30294716,,
