L0,L1,L2,L3,Graph
0.43422514,-0.92147934,0.9429703,0.45395654,3
-0.22840306,-1.0,-0.04543914,-0.052133426,4
0.4750043,-0.5276081,-0.1874518,0.77036387,4
0.6647102,-0.25610307,-0.324032,-0.8230403,6
-0.6888974,1.0,-0.42222026,-0.57483083,6
0.2863581,0.40817454,0.13319205,0.89801335,6
-0.2026654,-0.18492319,0.31948638,0.41030917,7
-0.09852804,1.0,0.21726935,-0.6094027,6
-0.92299247,0.93047696,0.2138781,0.70374835,6
-0.41140816,-1.5417486E-4,-0.36182004,-0.592839,6
0.37596172,-0.71633756,-0.76176214,0.18796039,6
0.64586407,-1.0,-0.68000054,0.63700616,6
-0.73142725,-0.49770182,0.45178324,-0.6853228,9
-0.23438218,-1.0,0.8322694,-0.683054,9
1.0,1.0,0.11676081,0.360792,11
-0.8621094,0.9143397,0.9847214,-0.1413346,12
0.25942665,-0.20876855,-0.9067206,-0.57466936,12
0.9616612,0.22675496,0.5062842,0.18832196,12
-0.5625221,-0.76938516,-0.31539607,0.44857934,12
-1.0,0.28306967,0.7833439,-0.12357646,13
-0.6472293,,,,13
-0.08137054,,,,13
0.46463123,,,,13
1.0,,,,13
0.02195105,,,,13
-0.25612953,,,,12
-0.99139667,,,,12
-0.40834945,,,,12
-0.46292895,,,,13
0.3114096,,,,12
-0.81897295,,,,14
0.5971337,,,,24
1.0,,,,25
0.1970622,,,,25
0.36703283,,,,25
-0.6647588,,,,25
0.002433002,,,,25
0.66251993,,,,25
0.23991933,,,,25
-0.4291217,,,,25
-0.5841955,,,,25
0.66029155,,,,25
-0.7522479,,,,25
0.76803225,,,,29
1.0,,,,32
0.75631356,,,,32
0.07812847,,,,34
0.21324381,,,,34
0.86724657,,,,34
0.5381724,,,,39
0.09453282,,,,
-0.74989355,,,,
-0.011314943,,,,
0.67642754,,,,
0.23301198,,,,
-0.85854995,,,,
-0.6724683,,,,
-0.9798371,,,,
0.5254625,,,,
-0.37109068,,,,
0.3722746,,,,
-0.18085924,,,,
-0.0139938,,,,
-1.0,,,,
-0.6551649,,,,
-0.5451895,,,,
-0.4758106,,,,
0.82879066,,,,
0.6675884,,,,
-0.41551945,,,,
-0.85865986,,,,
-0.078850165,,,,
0.7565216,,,,
-0.28443676,,,,
-0.48126325,,,,
0.9697487,,,,
-0.14550626,,,,
-0.48459202,,,,
-0.25075826,,,,
0.35543928,,,,
0.26431137,,,,
-0.2754119,,,,
0.49780524,,,,
0.7868791,,,,
0.11896703,,,,
-0.048630863,,,,
-0.032024622,,,,
-1.0,,,,
1.0,,,,
-0.48612162,,,,
-0.53509957,,,,
-0.36626792,,,,
0.30685133,,,,
0.39186376,,,,
0.7921148,,,,
-0.65203464,,,,
0.058421776,,,,
-0.09288904,,,,
-0.6444752,,,,
-0.76307625,,,,
