L0,L1,L2,Graph
-0.20266531,0.7364085,0.8610297,3
0.75044185,-0.529361,-0.03568703,4
0.0020309612,0.20800662,0.6813858,4
-0.09583627,0.060631104,0.80084103,4
-0.5250044,-0.5962149,0.65876055,4
1.0,1.0,-0.32536906,5
0.40037623,0.1790227,0.71714264,6
0.83102787,-0.1725924,0.16766374,6
0.7121545,-0.5603582,-0.36928248,6
1.0,-0.45085678,0.27269834,6
-0.81523424,-0.25525528,0.42392927,6
-0.8045161,-0.4070189,0.47967705,10
0.7770512,-0.92188305,1.0,12
1.0,0.16613716,-0.2686348,12
-0.5494772,-0.07677269,-0.8845882,16
0.8311164,-0.024671614,0.23404974,16
-0.38482398,0.7677704,-0.46724945,30
-0.40595737,1.0,0.2944724,30
0.7814654,0.83216065,-0.30266073,30
0.12727614,0.9449528,0.14525312,30
0.6087405,-0.8871235,-0.4078725,30
-0.017912552,0.8402674,0.3816876,45
-0.9361872,0.3092457,0.9216944,45
0.5659579,-0.24104828,0.25603127,45
0.13609302,0.25288436,-0.3561582,45
-0.45306343,-0.55130297,-1.0,45
0.18169573,-0.5904725,0.7935176,45
0.83171993,-0.48790976,-0.11053051,45
-0.78816557,0.99531853,-0.043653578,45
1.0,-0.4607413,-0.33536905,45
-0.3239242,-0.6620887,0.19042152,45
-0.7203388,0.7698131,1.0,59
0.7085075,-0.3074373,-0.76292664,59
0.7703604,1.0,0.27723837,59
0.49669042,-0.3456018,-0.090908766,57
0.47803068,0.39767423,-0.5803878,66
0.51096785,-0.10781749,-0.15928653,66
0.976969,0.32370326,0.43083817,66
-0.5093307,-0.67075044,1.0,66
-0.6860888,-0.7389009,-0.46495414,66
-0.17098492,-0.08445069,0.66222656,66
0.42741135,0.5370284,-0.8776539,66
-0.84807205,-0.49864626,-0.0922253,67
-0.5225218,-0.33438534,-0.269876,75
0.009955525,-1.0,0.96953434,78
-0.8796538,-0.99791557,-0.3078976,78
0.13981518,-0.640062,-0.8104963,78
0.35393175,-1.0,0.18775865,78
-0.9347161,-0.72387385,0.8562528,79
0.79042125,1.0,0.50573665,87
0.097904384,-0.9262027,-0.9817374,
0.6471261,0.42868286,0.30979735,
0.047252,0.6589889,0.8703601,
-0.013300657,1.0,-0.5889624,
0.74515784,0.9615078,0.20495734,
-0.03551136,0.94546795,0.53914607,
0.25819972,0.107384734,-0.14645925,
-0.66846824,-1.0,1.0,
1.0,0.38573527,-0.1289215,
0.23590362,-0.29037407,-0.059944198,
0.3306961,-0.056917213,-0.43107653,
-0.35103408,-0.08782174,-1.0,
0.06783864,0.42941725,-0.13263875,
-0.12587154,0.64581674,-0.014931023,
0.26616827,0.50401336,0.14264196,
-0.49016115,-0.26060346,0.8103621,
-0.7912154,-0.24702162,0.48630327,
-0.060858965,-0.5589855,0.28784025,
-0.9297004,-1.0,,
0.89822394,0.71952,,
-0.17151514,1.0,,
-0.70768684,-0.4559971,,
0.57666737,-0.3953762,,
-0.4619785,0.5089438,,
0.7949174,-0.7532606,,
-0.21439005,0.6831155,,
-0.057643242,0.66665137,,
0.5206455,0.54243916,,
0.9243756,-0.29916474,,
0.26735663,0.16869795,,
5.637482E-4,-0.59727055,,
-1.0,-0.051413886,,
-0.6340022,-0.052234136,,
0.70097715,-0.84500325,,
-0.016223699,-0.3578058,,
0.17257033,-0.8094504,,
0.23591062,0.32388932,,
-0.46187964,0.32873103,,
0.010886759,-0.57932216,,
-0.24390008,-1.0,,
0.16239299,0.10657056,,
-0.8945535,0.25441226,,
0.89177126,-0.113328174,,
0.8632772,-1.0,,
0.7348213,0.32543933,,
0.8811542,0.3858819,,
0.484073,0.8524797,,
0.91162217,-0.44205758,,
0.27405068,-0.4154054,,
1.0,-0.83336025,,
-0.034683377,0.8649921,,
-0.55595165,0.17991248,,
-0.8119086,-0.17094578,,
-0.4908956,-0.77248377,,
-0.041783135,0.27695176,,
0.48540848,-0.2623508,,
-0.76548624,-0.6724206,,
-0.7849999,0.6277129,,
0.93463826,-0.45256257,,
-0.16402811,-1.0,,
-0.96267605,0.5535151,,
0.94176024,0.20699579,,
0.8679861,-0.70505685,,
-0.20422468,0.102598995,,
-0.90748256,0.7236188,,
-1.0,0.08094319,,
1.0,0.3470063,,
-0.8146235,-0.61631036,,
-1.0,-0.61987805,,
1.0,-0.13930434,,
-0.29829988,-0.21755822,,
0.63393223,0.49322876,,
-0.31895536,-0.1632414,,
-1.0,-1.0,,
0.59987235,-0.20564643,,
-0.49831545,-0.26403,,
-0.6542647,-0.48656565,,
0.12762894,-1.0,,
1.0,-0.38682356,,
-0.5818291,-0.71602607,,
0.34423947,0.40381035,,
0.7487838,0.99152327,,
0.66492945,0.7734713,,
-0.25309992,-0.3441864,,
-0.44700056,-0.7371141,,
-0.083411455,0.33862966,,
-1.0,-0.12932259,,
-0.6626536,0.30076393,,
-0.41354662,-0.17705691,,
0.27139348,0.6623742,,
-0.87827283,0.86222756,,
0.82919025,-0.31253538,,
-0.82353055,0.29329678,,
0.9701118,0.59825724,,
0.8238948,-1.0,,
0.0015938878,0.6311181,,
0.42191064,-1.0,,
0.25856426,-0.8251829,,
0.8881711,1.0,,
0.09884697,0.9136775,,
0.13908625,0.74088377,,
-0.103216074,-0.3316473,,
-0.5877762,0.4852772,,
0.315357,0.53395754,,
0.7321789,0.8888762,,
0.804742,0.057293966,,
1.0,-0.9079364,,
0.22087148,-0.57691634,,
0.31982598,0.4473763,,
-0.23255372,-0.08283734,,
0.3323596,0.35713884,,
-0.1354197,0.69599164,,
0.33490857,-0.75546896,,
0.033013478,-0.042981952,,
-0.7375903,0.40354156,,
0.22068876,-0.9077549,,
-0.12658173,-0.9524327,,
-0.5014812,0.82247645,,
1.0,0.23688184,,
0.33418763,0.1791805,,
-0.16907556,0.16897932,,
0.88325185,-0.78333694,,
0.2713824,0.30122232,,
0.9500772,0.3479768,,
0.18598008,0.5569855,,
0.13390523,0.7945792,,
-0.11758721,0.24195127,,
-0.8873888,-0.62888074,,
-0.79414976,-1.0,,
-0.4968652,-0.1706427,,
-0.2531933,0.7661362,,
-0.24788807,-0.18751158,,
-0.6708854,0.57041913,,
-0.45093575,-0.44389606,,
0.9570703,-0.52870166,,
-0.03134048,-0.7170782,,
0.6507779,-0.60321355,,
-0.46646246,0.8731263,,
0.47232914,0.70861775,,
1.0,0.5074841,,
-0.09697582,-0.56782687,,
-0.531666,1.0,,
-0.04615013,0.9130115,,
0.27413073,0.20338982,,
0.091580644,1.0,,
-0.28448766,0.34087375,,
0.55579114,1.0,,
-0.76509166,-0.9515955,,
-0.5581862,0.21003069,,
0.84814227,-0.8562104,,
-0.5211716,0.6285847,,
0.10676957,-0.18352567,,
-0.16243374,-0.6605062,,
-0.73088837,-1.0,,
-0.37418687,0.43019813,,
1.0,-0.39730948,,
0.9449733,1.0,,
0.49038965,-0.0768383,,
0.86178887,0.30542687,,
0.45812908,0.53613913,,
0.61753476,0.84807277,,
0.46438473,0.73705846,,
-0.58590704,-0.58174044,,
0.19833434,-0.13821661,,
-0.64660394,0.7202233,,
0.064401135,0.37165368,,
0.54528224,0.19538589,,
0.58950794,-1.0,,
0.89603746,-0.14101736,,
0.4552219,-1.0,,
0.11912239,-1.0,,
-0.7897411,1.0,,
-0.85963964,1.0,,
-0.5638898,-0.48948818,,
1.0,-1.0,,
-0.4984187,-0.9804184,,
0.24176219,-0.7423252,,
0.81864995,-0.046259582,,
0.06843662,-0.4640762,,
1.0,0.093312405,,
0.33359826,1.0,,
1.0,-0.1077545,,
0.76193225,-0.11604208,,
-0.81523,0.51125765,,
0.89846027,-0.12801197,,
-0.76751244,-0.3025822,,
0.22979018,-0.7399625,,
-0.09027807,-0.11108109,,
0.64599216,0.6691434,,
0.48781314,0.75059867,,
-0.20158276,0.34769416,,
-0.6791302,0.07719274,,
0.63569385,0.70621806,,
-0.08597413,-0.586776,,
-0.24828419,1.0,,
0.07487899,-0.81738144,,
-1.0,0.9853214,,
-0.445282,-0.6043125,,
-0.86026394,0.68434334,,
-0.0781305,-0.80244905,,
-0.2586421,0.80781305,,
-0.54439986,0.3133892,,
-0.67069083,-0.9131256,,
-0.031085014,-0.646913,,
0.78592825,-0.85542476,,
-0.054278165,-0.9047468,,
-0.6910185,-0.23621619,,
-0.5009016,0.59014505,,
0.38438654,-0.85120165,,
-0.59400654,-3.0202046E-4,,
1.0,-0.5398612,,
-0.23384503,0.985383,,
0.9804212,-0.5721816,,
-0.9544299,0.37837255,,
-0.06852279,-0.50653946,,
1.0,0.3929671,,
-0.3144026,-0.5156847,,
-0.46217966,0.2859382,,
0.5499136,-0.6649765,,
-0.96827465,-0.43181852,,
-0.22328374,-0.80270684,,
-0.024287209,-0.5720475,,
0.8559767,,,
0.006229967,,,
0.48012844,,,
-0.73790646,,,
0.8747192,,,
-0.4662995,,,
0.968049,,,
-0.08145708,,,
-0.040533304,,,
-0.61863875,,,
-0.39441958,,,
1.0,,,
0.15702216,,,
-0.12715636,,,
-0.8413234,,,
-0.32874173,,,
-0.44937655,,,
-0.5999671,,,
-0.67334044,,,
0.39774555,,,
-0.65620923,,,
0.4134281,,,
-0.36639878,,,
-0.3561567,,,
-0.07590455,,,
-0.33405536,,,
0.08349773,,,
-0.13845941,,,
-0.468329,,,
-0.3637963,,,
-1.0,,,
0.03005363,,,
0.5030644,,,
1.0,,,
0.66737527,,,
0.2707344,,,
0.7257438,,,
0.75941175,,,
-0.8031201,,,
-0.75499415,,,
-0.9842021,,,
-0.37231487,,,
0.7184575,,,
-0.8488455,,,
0.70983696,,,
-0.4081144,,,
-0.87613887,,,
0.5356216,,,
1.0,,,
-0.554344,,,
-0.12878788,,,
0.23722064,,,
0.011491686,,,
-0.85843617,,,
-1.0,,,
0.1386804,,,
-0.79213464,,,
-0.36320078,,,
-0.48794654,,,
-0.72380096,,,
0.5470256,,,
-0.38812825,,,
-0.8289146,,,
0.8676511,,,
-0.9828781,,,
-0.8727953,,,
-0.98003715,,,
-0.17145489,,,
0.4417802,,,
-1.0,,,
-0.9605971,,,
0.5909579,,,
-0.3288977,,,
0.6077155,,,
-1.0,,,
-0.6867753,,,
0.67407936,,,
0.32848373,,,
-0.29679763,,,
0.692646,,,
-0.55318844,,,
-0.3161212,,,
0.14486879,,,
0.030241504,,,
-0.35969216,,,
-0.8670859,,,
-0.74132234,,,
0.030829657,,,
-0.91420466,,,
-0.9671435,,,
0.5971738,,,
-0.30495444,,,
-0.44251928,,,
-1.0,,,
0.5636852,,,
1.0,,,
0.5813083,,,
0.8035009,,,
0.1612332,,,
-0.5111693,,,
-0.3458032,,,
0.60621834,,,
-0.022951111,,,
-0.8784752,,,
0.8636609,,,
-0.29507664,,,
0.8519858,,,
0.43803212,,,
1.0,,,
-1.0,,,
0.55884373,,,
0.7196323,,,
0.71267414,,,
-1.0,,,
0.8593421,,,
0.6337886,,,
0.62217486,,,
0.43377498,,,
-0.7176393,,,
-0.8667549,,,
0.24425147,,,
0.767059,,,
0.623297,,,
-0.53712326,,,
-0.056644358,,,
-0.8471974,,,
-0.034204774,,,
0.28538567,,,
