L0,L1,L2,L3,L4,Graph
0.3851568,-0.3833467,-0.8304855,1.0,-0.25281996,3
-0.63063335,-0.26978368,0.78297585,0.8057358,-0.8589181,4
0.6877606,-0.13027135,0.49080017,0.5427359,-0.72783566,4
-0.35999936,0.35667673,-1.0,0.7371283,-0.64287215,4
-1.0,1.0,-0.40642685,-0.3631178,-0.031195283,5
-0.656728,-0.4140086,1.0,0.23411104,-0.7703477,6
0.6499001,0.6192151,0.782831,-0.707933,0.85645413,6
-0.62937146,0.12948737,-0.98970646,-1.0,-0.76831007,6
-0.17841919,-0.037736364,-0.1516637,-0.22119576,0.69735056,8
0.6287002,0.77777183,-0.6094954,-0.26221323,-0.5129581,8
-0.40978718,-0.81048775,-0.34198338,0.6653647,0.72567254,8
0.013898104,-0.9010471,0.88097095,0.5533278,0.6115775,8
0.08176589,-0.66550934,0.5988706,-1.0,-0.8311719,8
-0.41107094,0.59818363,0.21697822,-0.3305692,0.4075474,13
-0.5118014,-0.26244268,0.6593484,0.58978355,-0.47107586,21
0.2403475,0.13572124,1.0,-0.5477015,-0.06739386,21
0.6317073,0.21274996,0.13800311,0.5579293,-0.35346755,21
0.16041371,-0.933949,0.107345626,-0.27778202,0.49080664,22
-0.4108045,0.40529734,-0.068188876,0.17184173,0.55814224,24
0.7072155,0.12719885,0.8489975,0.3557626,-0.53904074,24
0.77006966,0.33502826,-0.34848654,-0.8393343,0.3493808,36
-0.2543115,-0.017415434,-0.07752015,1.0,-0.54036796,38
0.059571326,1.0,0.3383297,-0.5104047,0.526376,39
0.418391,1.0,-0.88377166,-0.5374378,-1.0,39
-0.052285746,-0.526129,-0.17177254,-0.1964187,0.8470081,39
-1.0,-0.3392812,-0.2229343,0.6781968,-1.0,39
-0.22727996,-0.5428552,-0.0023583174,0.68788856,0.8930093,39
-0.80293936,-0.31586343,0.6103572,-1.0,-0.97783196,39
0.6211921,0.5471344,-0.80217016,0.9467709,-0.5763508,44
0.9322196,-0.65812325,0.18344551,0.45031032,-0.43305546,49
-0.75998676,0.82198393,0.4281721,-1.0,0.1759789,49
0.74347293,0.038722858,-0.402592,0.10183881,1.0,49
-0.26033458,0.38837808,-0.17318764,-0.7931439,0.64698714,49
-0.17122304,0.8043356,0.7238601,-0.75623435,1.0,51
1.0,0.65160066,-0.30567193,0.7365601,-0.24492615,54
-0.7323348,-0.9858123,-0.23859492,0.5753953,-0.32611108,54
-0.24526395,0.81321406,-0.19843946,0.9800178,0.61671215,57
0.10380426,0.105118476,0.4051106,-0.74472654,-0.84104234,67
-0.99995846,0.44719934,0.8127007,0.5429792,0.42475736,67
-0.7499891,-0.5158715,0.090117514,-0.6625458,0.20480296,67
0.48244953,0.8504785,0.88384855,0.25618526,-0.26295802,67
-0.52030367,-0.34710678,-0.47524473,0.104088575,0.7442745,67
-0.7712085,0.92242706,1.0,-0.7396995,-0.81162906,73
0.13010442,0.29747593,0.02576904,-0.32374173,0.08898915,73
-0.061764687,0.07873833,-0.051790476,0.5855558,0.7347691,73
0.22096586,0.03422988,-0.5049852,-0.21648815,0.6903424,73
0.07588104,-0.91038144,0.09913641,-0.085229106,-1.0,73
-1.0,-0.30990082,-0.22064888,0.74647874,-0.50794107,74
0.4076319,-0.54456425,0.4885136,0.09582089,0.59597504,74
0.79558456,-0.68660194,0.25755802,-0.9601969,-0.8969264,74
-0.56438136,0.67578477,-0.5425223,-0.6326653,-0.46543697,
0.8356204,0.6935431,-0.33932295,-0.17361335,0.19405358,
-0.07330402,0.7330142,-0.96648896,0.7216007,-0.5111189,
0.53483814,-0.93504477,-0.62860465,0.32589656,-0.23161975,
-0.61513186,-0.048056602,-0.24195273,-0.36769283,0.29526365,
-0.119798064,0.038583994,0.7534691,0.6095778,-0.71662956,
0.89641285,0.8236914,0.97991014,-0.17372227,-0.6871465,
-0.17660475,-0.9774562,0.253582,0.31586397,0.65392214,
0.15017575,-0.6711675,0.03721361,0.76029027,-0.46946895,
0.36122823,0.8301921,0.43548957,-1.0,-1.0,
0.104005426,0.21154241,0.81500834,-0.32882056,0.2343359,
0.031590793,-0.18217131,-0.1640036,0.70635283,0.40586436,
0.6095309,-0.8538728,-0.25960362,-0.33166528,-0.31619307,
0.6377799,0.36112833,0.51864004,-0.2861487,0.8754006,
0.27516624,-0.40874714,0.6158757,0.67301214,-0.043732494,
-0.75067496,0.5511639,-0.95640033,-1.0,-0.65691555,
0.87560916,0.018850237,0.966577,-0.0759815,1.0,
-0.8119817,0.8425026,-0.18829851,-1.0,0.5180199,
0.7797531,-0.46884102,-0.39300865,-0.22446871,,
0.9619685,-0.3205408,0.14024106,1.0,,
-0.24374932,1.0,0.40627396,-0.006392956,,
0.92736065,-0.75328064,-0.8524369,0.78890526,,
-0.047397763,-0.7369839,-0.21066171,-0.8683683,,
1.0,0.68186593,-0.2612561,0.3046372,,
-1.0,0.4889245,0.3230208,-0.6891018,,
-0.40879682,0.09997748,-0.93625414,-0.50420356,,
0.54223144,-0.14277218,0.44989902,-0.8277743,,
-0.3529076,-0.26239148,-0.32965755,-0.1782211,,
-0.7317819,0.25038028,-0.211772,-0.1707044,,
0.78017676,0.37343496,0.24567091,-0.084994644,,
-0.4962211,0.790215,0.5614286,1.0,,
0.11225597,0.68396795,-0.57416224,0.8341664,,
0.25808248,0.5942007,0.6712516,0.064804085,,
-0.9876708,-1.0,-0.19379319,0.37473956,,
0.08188988,-0.652636,0.17716514,0.33847535,,
0.23112044,0.523666,-0.27402028,-0.07711947,,
0.22631064,-0.40490225,0.7602845,0.5941876,,
0.62573594,0.08003962,-0.28545487,0.63742435,,
0.92769,-1.0,-0.9905294,0.6148841,,
0.59056324,0.002821684,-0.93520635,-0.47897565,,
1.0,5.6366995E-4,-0.5146183,0.18947494,,
-0.3917879,-0.93927765,0.18697278,-1.0,,
-0.89343184,-0.39799103,1.0,0.13710403,,
0.9813193,0.29082015,-0.321742,-0.14929825,,
4.1138753E-4,-0.37128502,-0.12977466,0.47055233,,
-0.14720567,1.0,-0.79152656,-0.8200768,,
0.7282692,0.7921891,-0.5016863,0.12430805,,
-0.7572294,0.15698007,1.0,-0.2341419,,
0.059146643,-0.5628682,0.22135316,0.14499918,,
0.8908439,-0.1120924,0.5894073,0.26228166,,
0.55320257,-1.0,0.3758853,0.4105916,,
0.5375695,-0.8821494,0.1423559,0.7217753,,
0.5503682,0.29768306,1.0,1.0,,
-0.95795953,-0.72721756,0.14364696,0.92871976,,
-0.76434994,0.39120588,0.32921666,-1.0,,
0.9967797,-0.6615896,0.8117051,0.24133071,,
-0.55528283,-0.58977544,-0.8066778,-0.48007953,,
0.6342659,0.62770313,-0.5483075,-0.6755402,,
0.117546946,-0.28916097,0.09764844,0.1016369,,
-0.89217746,-0.78070396,-0.9660847,-0.82834053,,
0.89338356,0.8121628,0.55577606,-0.31519228,,
0.2614761,1.0,-0.01975131,-0.0136039555,,
