L0,L1,L2,L3,L4,Graph
-0.15404108,-0.35693353,0.45295674,0.7754795,0.9307476,3
-0.17277473,-0.6007367,1.0,0.32679853,0.11959244,3
-0.013202906,0.9080547,0.45941913,-0.7574738,-0.9990974,3
-0.1782722,0.018355235,-0.48261827,-0.59506917,-0.7580706,3
0.39138788,1.0,-0.8052115,-0.8259158,-0.15923339,4
-0.49903658,-0.84869444,0.9046751,-0.70632386,1.0,4
0.3570025,0.9564663,0.14372876,0.3988536,-0.640251,4
-0.7083378,0.17306827,-0.29927763,0.3055322,-0.50465614,4
-0.934228,0.6561258,-0.3820697,-0.88015795,1.0,5
0.09143789,0.6284864,0.4819179,-1.0,1.0,5
-0.12974904,1.0,-0.6832094,-0.25738552,0.12966338,5
0.1997491,0.7647302,0.23062487,-1.0,-0.5194592,5
-1.0,0.8499105,-0.8800485,0.2984975,-0.53679556,5
-0.59619796,-0.0059513003,-0.08137782,0.14224215,0.19217631,5
0.22943881,-0.3443788,0.51433665,1.0,0.5249623,5
0.14668413,-0.7865636,-0.6735395,-0.72544336,0.5312749,5
-0.8987987,-0.93489873,-0.5061911,-0.15050569,0.16452082,6
1.0,0.2531886,0.44379944,0.45596856,-0.76124454,6
-0.2901892,-1.0,-0.77579457,-0.9267001,-0.40736052,6
-0.9238938,-0.41326964,-0.27024746,0.76733154,0.4675598,6
-0.90115345,-0.03390968,-0.25789905,0.33782852,-0.9959547,6
-1.0,0.65164167,0.83452106,0.09494628,1.0,6
0.6716407,-1.0,-0.28359288,0.19863893,-0.29260492,6
-0.6929612,-0.49000117,0.98982775,-0.97145253,0.6228726,6
-0.39777824,0.17474627,0.99367964,0.38394675,-0.24435249,6
0.7181107,0.5388954,0.42512777,-0.6371099,0.017323075,6
-0.6058632,0.17187274,0.7297705,0.6967868,0.39208522,6
-0.8504787,-0.23404963,-0.607362,0.671583,-0.34062824,6
0.9483532,0.81484133,-0.5577941,-0.32538074,0.7606086,6
0.5816367,-1.0,-4.4710934E-4,0.59755653,0.29534483,8
-0.7612784,0.09180045,-0.28874606,-0.4884321,-0.09896759,14
-1.0,0.8249958,0.34235922,0.019156497,-0.23382571,38
-0.6758924,0.8674889,0.18957186,0.15780911,-0.46568805,38
-1.0,-0.5408106,-0.4019569,-1.0,0.34544235,38
0.37475842,-0.5674789,0.79698384,0.15784201,0.09849614,38
0.03301835,-0.8153075,1.0,0.024248406,0.08404672,38
-0.90958184,0.75667435,-1.0,-0.44264606,,38
0.8913033,0.7569511,0.17916322,0.6272589,,38
-0.49114707,-0.662004,-0.5423229,-0.88910955,,38
0.046692796,0.11826995,0.82644594,-1.0,,38
0.50560796,-0.7838827,0.9608455,0.41964856,,38
-0.4403503,-0.06879003,0.1415375,0.33283794,,49
0.643474,-0.5500572,0.32621005,-0.82115376,,49
