L0,L1,Graph
0.36004338,-1.0,4
0.5552602,-0.7199415,4
-0.54884493,0.38793993,4
-0.08929771,-0.21935281,9
0.45623222,0.7823089,11
-0.4598058,0.8408769,14
-0.6736568,-0.17260897,16
0.93540055,-1.0,19
-0.79301375,-0.44136816,19
0.4537893,0.11739795,19
0.89387405,0.65984356,19
-0.7002657,0.56955004,19
-0.51775694,-0.4019296,19
-0.554942,1.0,23
-0.525834,1.0,23
0.10005517,0.010170028,23
0.45043996,0.7670674,23
1.0,0.5052489,24
0.11545549,0.091222376,24
-0.042792022,0.13217375,24
0.7710898,-0.22438127,24
0.6180746,-1.0,24
0.37049198,-1.0,26
0.6404382,-0.683235,31
-0.8146828,-0.6327626,47
0.035353728,0.75645316,50
0.56663364,1.0,50
0.8089409,0.30974287,52
-1.0,-1.0,52
-0.776583,0.91555643,52
-1.0,-0.3310451,52
0.19932991,-0.9427689,59
-0.32279098,0.10376893,59
-1.0,0.041498754,59
0.21217151,0.68112975,59
0.25904313,-0.26811543,65
1.0,1.0,67
0.18806422,-0.3744988,67
-1.0,0.2567476,67
0.51250815,-0.5362431,67
0.9143697,0.18712616,67
0.8009467,-0.7042295,67
-0.5886537,-0.21665794,67
-1.0,0.3638513,75
0.9256767,-0.2696631,73
-0.95464987,0.51372534,75
-0.25934488,0.0034781974,77
-0.18395816,0.7469194,81
0.027011782,0.661971,82
0.97030336,0.19744396,82
-0.5234871,-0.7745688,
1.0,-0.34730098,
-0.5280024,-0.111164406,
-0.22430687,-0.16951047,
0.04823105,-1.0,
-0.62771523,1.0,
0.14770913,0.4224918,
-0.5397645,0.37677985,
-0.5777501,0.32161948,
-0.069918185,-0.8698487,
0.7158028,-0.63548535,
0.9834014,0.18584424,
0.5519427,-1.0,
-0.74264026,0.61068416,
-0.26065773,0.26270238,
1.0,-0.86467254,
1.0,0.21037833,
0.4700616,0.48308176,
-0.062071495,-0.6829324,
-0.78667235,-0.2036325,
0.7239437,0.27533814,
-0.79647315,-0.5921343,
0.15090431,-0.12859172,
-0.09880304,-0.11193365,
0.039424896,0.326573,
-0.068182886,0.9855013,
0.02099654,-1.0,
-0.57329667,-0.7663826,
0.8889932,0.68628854,
0.2646146,0.114115156,
-0.6592879,-0.96416485,
0.77212954,-0.3797167,
-0.54302156,0.48550126,
0.19212806,-0.17600067,
-0.18134248,0.63682306,
-0.0032314956,1.0,
-0.46818906,0.9656291,
0.67435056,0.043803424,
0.24132395,-0.58960277,
0.36911595,0.5251693,
-0.59097815,0.90786725,
-0.68242145,-0.07703526,
0.5802766,-0.73530376,
0.82626456,-0.15221277,
0.8565638,1.0,
-0.5261567,-1.0,
-0.39098006,-0.95106864,
1.0,-0.5971661,
-0.015583023,0.97217053,
-0.19486871,0.30689555,
1.0,-0.32420477,
0.3650691,0.3024609,
-0.7437463,-0.7732549,
-0.7848523,1.0,
-0.5210639,-0.89359796,
1.0,-0.31045425,
0.30598265,0.7847279,
0.9634576,0.7876935,
-0.6201418,0.28658718,
0.7901818,-0.050846584,
-0.84627056,0.20710406,
0.3651561,-0.076845914,
-0.41332385,-1.0,
-0.96301264,0.9750973,
0.33908647,-0.22431242,
-0.23132497,-0.09961193,
-0.32823,-0.30837733,
-0.076312035,-0.5361809,
-0.03725934,0.20626837,
0.7951175,1.0,
0.61507046,-0.26782975,
0.2683782,-0.3917521,
0.88627523,-0.89451957,
0.16716179,0.33475155,
0.2867638,-1.0,
0.30045578,-0.46088296,
0.68458045,0.25522476,
-0.84665596,0.042596832,
-0.34304905,-0.82311064,
-0.490723,0.60639864,
-0.57778966,-0.036855735,
0.54427993,-0.64965075,
-0.7336459,,
-0.9047137,,
-0.87224066,,
0.27407125,,
0.3043348,,
-0.39582783,,
-0.45470577,,
-0.696357,,
0.8863789,,
-0.6008354,,
0.7648834,,
-0.89174795,,
0.96786654,,
-0.13072737,,
-0.87731606,,
-0.51543474,,
1.0,,
0.98520154,,
0.6214834,,
0.5319984,,
1.0,,
0.92251414,,
0.013637096,,
0.3712272,,
0.9986326,,
-0.066838115,,
-0.17973766,,
0.539913,,
0.8999914,,
-0.63970494,,
-0.76329744,,
0.75866556,,
0.5636071,,
-0.35019478,,
-0.014188223,,
0.74694157,,
-0.9243499,,
-1.0,,
0.6659587,,
-0.803468,,
-1.0,,
0.1057601,,
-0.13322161,,
-0.4970747,,
0.6804323,,
0.016654849,,
-0.66442853,,
1.0,,
0.12476346,,
-0.80977786,,
0.72533035,,
0.635255,,
0.29010338,,
0.909336,,
-0.21456641,,
0.03678277,,
-0.83670175,,
-0.3128239,,
-0.50672877,,
-0.8818699,,
0.98250526,,
-0.42905614,,
-0.9110466,,
1.0,,
-0.76189345,,
-0.2698034,,
-0.76497316,,
-1.0,,
0.27958214,,
0.21777216,,
-0.6903902,,
-1.0,,
0.5333576,,
0.88791883,,
-1.0,,
-0.6869377,,
-1.0,,
-0.6676415,,
-0.9811776,,
0.6193614,,
-0.09961864,,
-0.5186484,,
0.7126166,,
0.922151,,
0.24436414,,
0.05904697,,
0.03386817,,
-0.43573013,,
-0.30159754,,
-0.12374422,,
-1.0,,
0.6549966,,
0.5945106,,
-0.8381,,
0.8709007,,
-0.69958174,,
-0.28710234,,
-0.58923036,,
0.8526529,,
-0.45225963,,
0.9733386,,
-1.0,,
0.42831498,,
-0.77652836,,
0.7755536,,
0.36690202,,
0.20687,,
0.1245489,,
1.0,,
0.3417802,,
-1.0,,
-0.058526143,,
0.5339109,,
-1.0,,
-0.49348468,,
0.64197695,,
-0.8717702,,
-0.16824932,,
0.32397953,,
0.14339274,,
0.13904765,,
0.32630253,,
-0.6020416,,
-0.1587692,,
-0.8222711,,
0.06170787,,
-0.17615956,,
0.90162206,,
0.0041776784,,
-1.0,,
0.90648884,,
-0.9484098,,
-0.60210836,,
0.98092794,,
-0.06091962,,
0.32101682,,
0.71370435,,
0.95043397,,
-0.5487728,,
1.0,,
0.29451185,,
0.06895962,,
-0.9118892,,
-0.065430656,,
0.06777133,,
-0.825684,,
-0.19181016,,
-0.06752442,,
-1.0,,
-0.57675016,,
0.33315238,,
0.18802094,,
-0.35426125,,
-0.67639685,,
0.6209316,,
-1.0,,
-0.8546211,,
0.93808645,,
0.5085743,,
0.4386066,,
0.76572126,,
-0.8586462,,
-0.6009462,,
-0.12890157,,
-0.41771957,,
-0.57942194,,
0.052154344,,
-0.15526062,,
0.076343685,,
-0.79821754,,
0.55611515,,
0.43116888,,
-0.12468697,,
-1.0,,
-0.5932965,,
0.8017733,,
0.5057177,,
-1.0,,
-0.3694023,,
0.7378137,,
-0.6789703,,
0.55105317,,
0.19296843,,
-0.8622777,,
0.020438433,,
-1.0,,
0.5664753,,
-1.0,,
-0.6666905,,
