L0,L1,L2,Graph
-0.8706236,-1.0,-0.31913036,4
0.67310584,0.73723996,0.11622602,5
-0.1577456,-0.92276317,0.03815218,5
0.95044476,-0.09869853,-0.5076801,5
0.15223837,-0.052025452,-1.0,5
-0.29066893,-0.26711696,-0.90576655,7
-0.66188455,0.6799914,-0.14604616,7
0.7164914,-0.10508773,-0.15396765,8
-0.9398798,0.35058016,-0.8766974,8
0.87141514,-0.4166165,-0.1511034,8
-0.19653237,0.29640195,0.91440564,8
-0.58225393,-0.8810177,0.69893336,10
-0.94766325,0.77208936,-0.77120095,12
1.25736E-4,-0.23575164,-0.075638376,13
0.43908542,0.10342098,-0.5520618,16
-1.0,0.4738208,-0.0910107,19
-1.0,0.053195238,0.15387571,19
-0.1727475,0.64032006,-0.6475221,19
-0.67485654,-0.30826193,-0.36058903,19
0.87462133,-0.4814487,-0.22298336,19
1.0,0.34572092,-0.7513865,19
0.79830503,-0.29573667,0.44025525,19
-0.91242874,-0.33080733,-0.5734887,19
0.43798298,1.0,0.60810554,19
-0.6881048,-0.2067995,0.5805885,19
-0.8884221,-0.45362097,-0.59611857,19
0.32630032,0.050743937,0.1219995,19
-0.36122414,0.17506808,-0.9897895,19
0.9811938,-0.033494383,-0.48545924,20
-0.16837387,0.9113428,-0.4619232,20
-0.5429617,0.60103667,0.3983103,20
0.15025258,0.2094432,-0.34180418,20
-0.283786,-0.17228103,-0.9361415,20
0.93913084,-0.23313308,0.32633808,22
0.43171626,0.7334744,0.31750125,22
0.818889,-0.43861592,0.3148743,22
-0.49911582,-0.48262674,,22
-0.7600397,0.59487253,,25
-0.89281505,-0.26169354,,25
0.23446003,0.45834988,,25
0.2833423,1.0,,25
0.6439643,-0.7234629,,25
0.05963528,-1.0,,25
-0.2979499,-0.61768913,,25
0.6469389,0.28560048,,25
0.6656908,0.95730686,,25
0.6570643,-0.17379105,,25
0.77984035,-0.8018852,,25
0.50594383,-0.02460301,,25
0.14418079,-0.4394171,,25
-0.44420487,-0.1338552,,
-1.0,0.065109715,,
0.23944624,-0.43854427,,
0.44559315,-0.34916568,,
-0.8220435,-0.1358903,,
0.33708262,0.59865224,,
0.3512602,-0.22395442,,
-0.69283587,0.54892695,,
0.9507416,0.5342821,,
-0.3747794,-0.30423325,,
0.040391244,0.84951997,,
-0.43782294,-0.7176548,,
-0.23317985,-0.114729494,,
-0.94944274,-0.75975686,,
-0.7558954,-0.77987194,,
0.2563666,-0.4652925,,
0.24079326,-0.83758825,,
-0.21829891,0.15099427,,
-0.30122277,-0.81043243,,
0.2524924,-0.48846754,,
-1.0,-0.9002646,,
-0.48536602,-0.108747005,,
0.24049637,,,
0.43036166,,,
-0.7469493,,,
-0.5354403,,,
0.36700654,,,
-0.6946051,,,
0.11906156,,,
0.79737866,,,
0.48890662,,,
-0.23227325,,,
0.19744182,,,
0.87237346,,,
-0.42343193,,,
-0.4400222,,,
0.84627557,,,
-0.026960582,,,
0.7363614,,,
-0.36186963,,,
-1.0,,,
-0.5949287,,,
-0.52414864,,,
-0.9051611,,,
0.1368053,,,
-0.13487102,,,
0.07556788,,,
-0.32289717,,,
0.2750622,,,
0.37420863,,,
-0.39315975,,,
-0.20313546,,,
-0.05461148,,,
-1.0,,,
0.13231619,,,
0.5403864,,,
0.21843764,,,
-0.1941936,,,
0.71930766,,,
-0.107191175,,,
-0.48276633,,,
-0.09317849,,,
0.15114866,,,
-0.3401798,,,
1.0,,,
-0.18405542,,,
-0.38303983,,,
-0.59141684,,,
-0.06253774,,,
0.4211651,,,
0.6960838,,,
0.29357502,,,
0.3244231,,,
0.8261159,,,
0.10119152,,,
0.7071558,,,
-0.9442252,,,
-0.91295314,,,
-0.751465,,,
0.2443749,,,
-0.87385696,,,
0.38531592,,,
0.85725415,,,
0.44099408,,,
-0.573313,,,
-0.38247955,,,
-0.8166339,,,
-1.0,,,
0.31720138,,,
-0.74306476,,,
0.37002432,,,
0.42597353,,,
-0.2720828,,,
0.64672136,,,
-0.49355248,,,
0.925038,,,
0.1433512,,,
1.0,,,
0.13889828,,,
-0.7489786,,,
-0.28618646,,,
0.51511735,,,
-0.77498674,,,
0.10797084,,,
0.36841464,,,
0.6211676,,,
-0.74590516,,,
-0.23767692,,,
0.15421937,,,
0.28315112,,,
-1.0,,,
-0.25658855,,,
-0.104218215,,,
0.7830077,,,
-0.80438197,,,
0.24908978,,,
0.45056897,,,
-0.2403863,,,
-0.4551281,,,
0.6415073,,,
-0.42767987,,,
0.9863409,,,
0.55575943,,,
0.037725896,,,
0.27162713,,,
0.20950899,,,
-0.12591666,,,
0.5601367,,,
-0.0135320425,,,
-0.88350254,,,
-0.56084645,,,
-0.4445322,,,
-0.14889169,,,
-0.54225373,,,
0.664111,,,
-0.26485342,,,
0.19997047,,,
-0.20824528,,,
-1.0,,,
0.26744458,,,
-0.020405173,,,
-0.6627214,,,
0.92535543,,,
0.54478586,,,
0.72720027,,,
0.66808623,,,
0.61951333,,,
-0.4058241,,,
0.53718954,,,
0.33630157,,,
