L0,L1,L2,L3,L4,Graph
0.73637503,1.0,-0.7309416,-0.63111424,0.595873,3
0.5233969,0.74425465,1.0,-1.0,-0.55433583,4
0.69000286,0.6454015,-0.28866398,-1.0,-0.66862804,4
0.72628665,0.16380967,0.06088955,-0.96850055,0.0526174,4
0.68183494,0.46605074,0.24709554,0.17334585,0.7085765,4
-0.38005185,-0.27368706,1.0,-0.90356475,0.140384,7
0.15105808,0.41481477,1.0,0.5052265,-0.57782584,11
1.0,-0.5940851,-0.36180916,0.8240128,-0.80096364,15
0.6413166,0.54455537,-0.15381098,-0.25350946,0.255582,15
0.62985504,0.014796764,0.40325186,-0.564865,-1.0,15
0.65069985,0.51583153,0.03421356,0.25725582,0.29986712,17
0.88987166,1.0,0.030325815,-0.0012479275,0.34516424,17
-1.0,0.74926794,0.47191384,-0.8390426,0.32512257,17
-0.7230995,1.0,1.0,0.0133726895,-0.25142828,29
-0.69907516,0.013286885,-0.69797754,0.1939581,-0.10187945,29
0.06688365,0.6403205,-0.7971222,0.037519228,1.0,33
-0.13070102,-0.9603125,-0.51671845,-0.31285936,0.7308312,44
0.9208424,-0.91876364,-0.26579946,-0.83589685,-1.0,43
1.0,-0.19248968,0.112660155,-0.551968,0.7140378,43
-1.0,-0.12054327,-0.10657579,-0.505684,-0.688839,43
-0.7387354,-0.3198945,0.89601696,1.0,-1.0,43
-0.63826185,0.25766322,-0.5829071,0.030596107,-0.40498003,58
0.3393587,1.0,0.30128676,-0.3187347,-0.5245859,60
-1.0,-0.001298666,-0.10747596,0.7636835,-1.0,72
0.35484302,-0.7251173,-0.4424222,0.5733074,0.1989688,72
-0.26057208,0.006882027,-0.25023884,-0.015812755,0.10890621,72
0.42763638,0.041364357,0.9423557,1.0,-0.6951677,72
1.0,-0.40468714,-0.41386124,0.25936204,-0.472907,72
-0.78759235,-0.81749463,0.061261643,0.10664439,0.8230972,72
1.0,0.6741603,0.86018294,-0.10593334,0.71573025,72
-0.57489556,0.7662656,-0.5938023,-0.8659687,0.65710205,72
