L0,L1,L2,L3,L4,Graph
-0.35449493,-0.23865247,0.56358004,0.16981125,-0.60505486,3
-0.27475733,-1.0,0.018587098,-0.42540812,-0.46042448,3
-0.6567122,-0.37211853,-0.5120922,0.35598713,0.23452356,4
0.36436313,-0.2689916,-0.8409912,0.76600146,-1.0,4
0.08467492,-0.3503221,0.004405801,0.99946547,1.0,4
-0.16709498,-1.0,1.0,0.73776543,-0.5642767,4
0.8022415,-0.51666313,-0.09036885,-0.34689328,-0.6149567,4
-0.61862177,0.60921067,-0.89304906,-0.35887498,-1.0,4
-0.1659457,-0.66744536,0.50947607,-0.23242114,-0.9502046,4
1.0,-0.85036135,-0.76884115,-0.58699995,-0.3691633,4
-0.19187135,-0.24131197,0.14422788,0.840012,-1.0,4
-0.77111137,-0.43683714,-0.5359702,1.0,-0.02601099,4
0.9029875,-0.04710754,-0.68778384,0.2791211,-0.6067716,4
0.7567717,0.9029815,-0.98550564,-0.32838455,1.0,5
0.8321306,-0.12504071,0.92162806,0.046613246,0.1033209,5
-0.7038505,-0.6537733,-0.5927339,0.85389507,-0.6151446,5
-0.9308095,-0.43587425,-0.50936675,-0.537175,1.0,5
-0.18153936,-1.0,0.88631356,0.5416664,0.46888778,5
-0.7844185,-0.27343518,-0.9872801,1.0,0.16599469,5
0.93142426,-0.32014704,0.9723066,-0.7603732,-0.5900354,5
0.24517508,-1.0,-0.56851393,0.34001666,0.43861943,5
0.8945662,0.5367253,0.5035358,-0.8228774,0.7644057,5
0.07939289,1.0,0.7695755,0.47633427,-0.29598022,5
0.1917161,-1.0,0.79589915,-0.6962735,0.2683773,8
-0.07439225,-0.47182527,-0.24570769,0.64146256,-0.010776967,9
0.028223038,-0.18166113,-0.8445608,0.92380786,-0.5244136,9
0.4024805,1.0,0.009005636,0.27958068,-0.10923918,9
0.96335536,0.28789905,0.46098322,-0.42873085,0.23273139,9
0.41055918,-0.09776969,-0.055436336,-0.70551586,-0.016236395,9
-0.97547466,-0.4954057,0.57253385,1.0,-0.8667722,9
0.52704096,-0.53732145,-0.24192022,0.3942015,-0.68313456,9
0.19440693,0.15658031,-1.0,0.45368335,0.5008096,9
-0.25786704,-0.50859016,-1.0,0.3745699,0.24401021,9
-0.40071627,-0.17114186,-0.6283884,-0.40118417,-1.0,9
1.0,-0.35130852,0.8677921,-0.9863188,-0.8732283,9
-0.4716455,-1.0,-0.77311575,0.9809225,0.012932271,9
-0.24957867,0.5631108,0.7249889,-0.21287574,,9
0.14906293,0.7768517,1.0,-0.9991463,,9
-0.58416235,-0.07862964,0.8174895,0.13980661,,9
-0.34275454,-0.38571167,-0.1896514,0.088132784,,9
0.5942377,-0.8177365,0.3804973,-0.89921856,,9
-0.6906043,-0.2725679,0.5273202,0.5886327,,9
-0.21444994,0.122899964,-0.746583,0.66291314,,9
0.37764946,-0.024912924,0.85419565,-0.95934296,,9
-0.8691123,-0.59457016,-0.77548146,0.6896864,,12
-0.9039325,1.0,0.2854127,-1.0,,12
-0.3049385,-0.6292472,-0.6294386,-1.0,,12
1.0,-0.5620513,0.12238368,-1.0,,12
0.06842689,0.9194408,0.36669755,0.5194181,,12
-0.690078,0.68426436,-0.029517889,-0.5947028,,12
-1.0,-0.087808505,0.5784631,0.2030613,,
-0.6677548,0.92006534,0.8041985,-0.90040404,,
0.18920237,0.88518596,0.63272464,-0.02656287,,
-0.9455764,0.027152643,-0.16302738,-0.57923365,,
0.22099502,-0.85241616,-0.2828552,-1.0,,
-0.15329699,0.6679129,-0.9904466,-0.17163017,,
0.96487135,-0.59325564,-0.08420644,-0.43841714,,
0.83934397,0.4719244,-0.86791337,1.0,,
0.14042163,0.981833,0.028851256,-0.5654418,,
-0.032336704,-0.26092967,0.70016944,0.5269678,,
-0.10338549,1.0,-0.9654186,0.2612695,,
-0.28603178,0.2512346,0.45480502,0.46540996,,
0.7975595,0.6174937,0.34123898,0.3098644,,
-0.13843685,0.20946848,-0.15961757,-0.1997202,,
0.4764561,-0.95198023,0.27548683,1.0,,
-0.6613227,0.6473851,0.6809665,0.11392194,,
0.87655056,0.6492109,-0.7016303,-0.7621792,,
0.07638067,0.7845144,0.893338,0.15755896,,
0.7793062,-0.40279692,-0.8238626,-1.0,,
-0.96377736,0.7735832,0.3533526,-1.0,,
0.75446117,0.32036462,-0.89255923,0.14460683,,
-0.7314508,-0.79267347,-1.0,1.0,,
-0.12269709,,,,,
0.7174635,,,,,
-0.15364331,,,,,
-0.20297104,,,,,
-0.67713636,,,,,
-0.18728024,,,,,
-0.1902154,,,,,
5.387664E-4,,,,,
-0.09228633,,,,,
0.8276844,,,,,
0.73176616,,,,,
0.14937973,,,,,
0.999228,,,,,
-0.002040118,,,,,
0.12615675,,,,,
-0.66053164,,,,,
-0.5345889,,,,,
1.0,,,,,
0.5617267,,,,,
0.4677966,,,,,
1.0,,,,,
-0.90150076,,,,,
0.796189,,,,,
0.34728009,,,,,
0.8949077,,,,,
-0.32388908,,,,,
0.97196317,,,,,
-0.5963624,,,,,
0.17514771,,,,,
-0.55474806,,,,,
0.5675491,,,,,
-1.0,,,,,
-0.6483326,,,,,
-0.80678517,,,,,
0.59377635,,,,,
0.30958754,,,,,
0.4544313,,,,,
0.16322635,,,,,
-1.0,,,,,
0.47953436,,,,,
-0.021575065,,,,,
0.5315803,,,,,
0.64380217,,,,,
0.22832796,,,,,
-1.0,,,,,
-1.0,,,,,
-0.081235714,,,,,
-0.55233485,,,,,
-0.5200503,,,,,
0.8684899,,,,,
0.8195296,,,,,
0.37963107,,,,,
-0.5301466,,,,,
-0.68494403,,,,,
-0.012779549,,,,,
0.5367738,,,,,
1.0,,,,,
-0.08992472,,,,,
0.035059363,,,,,
-0.26568347,,,,,
0.16413847,,,,,
-0.21193422,,,,,
-0.34470534,,,,,
-1.0,,,,,
-0.8274375,,,,,
