L0,L1,L2,Graph
0.9239642,1.0,0.80258685,3
-0.36289066,-0.118034795,-0.4397456,7
0.57403153,0.85314333,0.8756148,7
-1.0,-0.55638945,-0.26060864,8
-0.48795393,0.5118964,-0.59068096,9
0.65081066,-0.93929684,-0.1154495,9
-0.1417336,-0.26662612,0.55161047,10
0.715034,-0.41570777,0.04842118,12
-0.011731084,-0.2736534,0.21497351,13
-1.0,0.7208965,-0.30432126,20
0.67199147,0.295974,-0.22193407,22
1.0,0.423634,-0.27441612,22
-0.31666192,-0.033652954,-0.6753811,22
-0.6715862,-0.4099905,-0.29317805,22
-0.9358356,-0.72188044,-0.8344998,22
0.20481735,-0.653432,-0.6265134,22
-0.19122134,0.67787874,1.0,22
0.44536093,0.29203057,0.43581015,26
0.7831529,0.479701,-1.0,26
0.17322044,-0.7292556,-0.32608712,26
0.097147405,-0.4352441,0.7305472,27
0.81822026,0.88760394,0.04097104,27
0.38134012,0.31969625,0.17012234,27
-0.49122044,0.900246,-0.64920086,27
0.4748149,0.92096835,0.8870732,34
0.93194604,-0.086470395,0.85239905,34
-0.39876246,-0.04725828,0.8101138,45
-0.57566094,-0.49584696,0.16278338,45
1.0,-0.035457447,0.910076,45
-0.50942624,0.39464134,0.24627364,45
-0.8485353,0.14686441,-0.7807567,45
0.9040651,-0.9280847,-0.29410386,45
0.5587311,-0.07864773,-0.843918,45
-0.057908222,0.46914095,-0.017977834,45
-0.9906038,-0.23976287,-0.8392872,45
0.5208142,0.050273806,0.6856626,45
1.0,-1.0,-0.49113864,50
-0.5039223,0.62561,0.8848014,50
0.17327023,-0.39990327,0.3004742,50
0.68197733,-0.4676875,0.25896442,58
-0.44723907,0.49212587,-0.26940748,58
-0.086502776,-0.8226439,-0.5503844,58
0.7611096,0.458928,-1.0,53
-0.43767655,-0.75446206,-0.82602096,53
-0.6856011,-0.69858116,-0.19958627,54
0.24070638,0.2264454,-0.2809796,54
0.09322676,0.41423458,0.015704975,54
0.19972256,0.5098728,0.17724872,54
0.7121692,-0.6322439,-1.0,54
0.37040007,1.0,-0.7896152,54
0.27952027,-0.4050178,-0.40133905,
-0.4307408,0.6228292,-0.3811552,
-0.56874526,0.6359964,-0.3368611,
0.74471056,-1.0,0.08548224,
0.16787124,-0.9187182,0.96198756,
0.442073,-0.4387561,-0.34221947,
0.76084626,0.32699072,-0.3729229,
-0.8877588,0.40907007,0.15010312,
0.2907124,-0.61754817,0.083727166,
0.95228016,-0.063424945,-0.47538108,
0.8917847,-0.29591766,-0.74920607,
0.0682696,-0.98706865,0.29488623,
0.328822,0.96023047,0.0961169,
-0.4207325,0.06370412,-0.3257999,
0.13043183,0.28776026,0.09526667,
0.15601991,-0.072265804,-0.1383418,
-0.14199114,-0.034254044,-0.09412266,
0.32786044,0.48969847,0.13376576,
-0.4643343,-0.39143947,-0.10721983,
0.08837256,0.14276136,-0.4876814,
0.5383992,-0.24483067,-0.7336313,
-0.09792709,-0.49904704,0.32250476,
0.2128699,-0.7101383,0.87804806,
0.86824334,0.31442666,1.0,
1.0,0.025557876,-0.2079114,
0.30497557,-0.15872669,0.24074595,
-0.87870526,-0.29743904,0.4007166,
0.14764474,-0.5381422,0.06012121,
0.78309494,0.7921667,0.064431734,
0.6706283,0.050994158,0.19823763,
-0.34098136,-0.46511018,-0.6632908,
-0.5797205,-1.0,0.22483854,
1.0,-0.8579898,-0.13029385,
0.083506495,-0.96877396,0.8054699,
0.7802384,-1.0,-0.12853464,
0.4073073,0.809976,-0.29384053,
0.33413357,-0.10734882,-0.29403841,
-0.3325752,-0.47311732,-0.19675161,
0.41746658,0.5265555,-0.75570565,
0.7483706,0.18609387,0.9661768,
-0.2869816,-0.65497136,0.8725555,
-1.0,0.18827495,0.6391927,
-0.1144965,-0.95728815,0.49659696,
-1.0,-0.7776488,-0.6502954,
-0.38846448,-0.09760236,0.029313564,
-0.015209392,-0.5593692,-0.39273942,
0.020303369,0.13958062,1.0,
0.42915985,0.76079607,-0.462496,
0.9154599,0.39903504,0.12527883,
-0.63749814,1.0,1.0,
0.35293114,0.9852792,,
0.14494318,0.02246844,,
-0.62540305,0.5396488,,
-0.71266925,1.0,,
0.0030100197,-0.0034377761,,
-1.0,-0.7316586,,
-1.0,-0.9415344,,
0.65883243,0.32228035,,
-0.19285151,-0.12617028,,
0.42477363,-0.57534087,,
-0.7053902,0.19987941,,
-0.856617,0.280038,,
-0.2997408,0.3268159,,
-0.5036224,0.6183549,,
-0.35228854,0.7089206,,
0.4741248,0.6513854,,
0.7947849,-0.20407702,,
0.68034196,0.19586565,,
1.0,-0.10889614,,
0.009847671,0.70017445,,
-0.11813875,0.09925814,,
-0.14557397,-0.85021406,,
-0.8826903,-0.061692722,,
0.9306681,-0.6416031,,
-0.7268189,-0.52483374,,
-0.9232912,0.34123397,,
0.25153422,0.34262922,,
-0.6420321,-0.9243744,,
0.29822278,-0.349953,,
-0.18272972,-1.0,,
-1.0,-0.8864916,,
-0.78431183,0.28606385,,
0.21574023,0.21314418,,
0.19555607,-0.13837108,,
-0.7770655,0.5599351,,
-1.0,-0.057812255,,
0.11930445,-0.2218723,,
-0.019925963,-0.41503757,,
0.38988698,0.7633697,,
-1.0,0.42891628,,
-1.0,0.108815864,,
0.6030935,0.7537929,,
0.75403124,-0.21923819,,
-0.56869805,-0.13141854,,
