L0,L1,L2,L3,L4,Graph
-0.50238997,-0.23710155,0.8113818,0.97604823,1.0,4
0.043711975,-0.9090149,0.27897567,-0.35145223,-0.29288575,4
0.17884642,0.60892415,-0.7337443,-0.4303003,-0.805216,4
-0.21403739,1.0,0.051316675,-0.49008492,0.06306243,4
0.89127386,0.54500616,0.74876344,-0.26872724,-0.34439093,5
0.0045488775,0.80006886,-0.67294556,-0.54956347,0.74182665,5
0.027921781,-0.80687815,-0.5349883,-0.6867222,1.0,5
-0.66594684,-0.2483559,-0.20151338,-0.89068997,0.4930954,5
-0.23018295,-0.18189311,0.2513317,0.65970385,-0.46451324,5
0.008962601,0.32425225,1.0,0.5910204,-0.5174924,5
1.0,0.0112371445,0.25187308,-0.093324006,0.41297114,5
1.0,0.7419111,0.6545252,0.31118074,-0.6122713,5
-0.23086943,-1.0,0.610782,0.036294267,0.73383313,5
0.56302345,0.021580756,-0.75812936,0.46070448,0.26024875,5
0.4972863,1.0,-0.49518293,1.0,0.11074734,5
-0.9978299,0.7823584,-1.0,0.5692775,0.34337792,5
1.0,-0.8533777,-0.7549126,-0.29743734,-0.5132624,6
-0.59287345,0.04300204,0.22214046,0.5516359,0.8389933,6
0.83948654,-0.08462811,0.6956743,0.50723267,-0.5161993,6
-0.82473993,-0.07712587,-0.29927117,-0.24082069,-0.35940182,6
0.4101368,0.8217334,-0.77501327,-0.4501961,0.60441816,6
-0.52175176,1.0,0.66704255,0.52882636,-0.65871334,6
-0.18638882,0.25391334,-0.45262092,-0.5634836,-0.3281273,6
1.0,-0.2734439,-0.09659984,0.31476903,-0.42726818,6
-0.0013633668,-0.33069256,-0.8977641,-0.49711043,0.45673624,6
-0.78906953,0.034253463,-0.84442717,0.24475142,0.9729417,6
-1.0,1.0,0.50851244,-0.901836,-0.84466827,6
-0.6856234,-0.79426885,0.4387755,0.515443,0.58332676,6
0.35165244,-0.6430209,0.6283568,-0.76369053,-0.31517327,6
0.021655716,0.016978793,-0.86262834,-0.8677727,-0.44962168,6
-0.69006765,-0.37702975,-0.81617373,-0.4047036,-0.38237646,6
0.66770214,0.35448924,-0.46897906,-1.0,-0.19263698,6
-0.1967384,-0.19967045,-0.82668746,-0.4607549,0.9678763,6
0.59755254,-0.66749865,0.1750088,0.89314604,0.30605307,6
0.67101634,-0.10264599,-0.9725499,0.44331554,0.31231523,6
1.0,1.0,0.14936167,0.14763999,0.63548535,6
-1.0,0.52375484,0.74848354,0.48859817,0.101324946,7
-0.40968224,0.13640958,0.75312054,-0.6669127,-0.69830227,7
-0.2951399,0.49274868,0.2406631,-0.3193757,0.15454729,7
-0.121033885,-0.79926217,-0.382635,0.6911504,-0.31650808,7
-0.23659399,0.40021852,0.13822354,-0.7739656,-0.4859258,7
0.9151146,-0.5476901,-0.5049312,-1.0,0.084539786,7
-0.0132224485,0.65687454,0.8313453,-0.43564463,-0.18527006,7
-0.31361243,-0.17197263,-0.54162574,-0.8178335,-0.6526667,7
