L0,L1,L2,Graph
0.42717683,-0.3122195,0.9261242,4
-0.5945325,-1.0,0.030154437,4
-0.36699796,0.12340829,-0.17650622,5
-0.015530348,-0.049468413,0.21589404,9
-1.0,-0.52309096,-0.51933277,9
-0.57638097,0.090002716,-0.042631507,9
0.38679376,0.49846956,0.045849644,7
-0.11039387,0.66764283,-0.0027266964,7
1.0,0.24775809,0.17676003,7
-1.0,-0.9069393,0.13693947,7
-0.5801029,-1.0,0.17034689,7
0.9671055,0.4845037,-0.019701615,7
-0.7681259,0.45609444,0.6109811,8
-0.9569218,-0.90352297,-0.19173488,8
-0.4137263,0.14008379,0.112336844,8
-0.2664262,0.008057669,-0.10823303,8
-0.45769694,-0.19496527,0.3101827,8
0.68203175,0.01850868,-0.33624446,8
-0.14357865,-0.9694573,-0.16455387,8
-0.26155972,0.61997926,-0.02342812,9
-0.69749606,-0.3217798,0.3483555,9
-0.44829142,-0.0068056583,-0.36418083,9
0.58711565,-0.07979655,0.42923343,9
0.122985184,0.285524,-0.76464045,9
0.84858906,0.73189735,0.699371,12
-0.36917755,-0.15681753,0.41413113,14
-0.3190545,-0.44208038,0.3623195,18
1.0,1.0,-0.29837924,21
-0.57764083,0.108017355,-0.24285169,24
0.31547204,0.491682,-0.31646326,22
0.5468172,0.82866585,-0.9920228,26
0.26965463,0.8803105,0.067023285,25
0.63845253,0.40532243,0.12210257,31
0.25861698,0.63266724,0.97052073,33
0.386869,0.3193032,0.79123837,33
-0.16513404,-0.29227877,-0.55678356,35
0.372562,-0.13998187,-0.23979005,35
-0.5812632,-0.58279353,-0.538191,35
-1.0,-0.72803676,1.0,35
0.94527054,-0.8051201,0.78884053,35
-0.11363487,-0.3240493,0.07299651,35
0.22540405,0.7889097,0.7380669,35
0.64829993,-0.0047201216,0.9138119,44
-1.0,0.4796008,0.92654794,45
0.6736744,0.374061,0.52764,48
0.61773723,-0.17278557,-0.88019997,56
-0.49849746,0.3433288,0.08455964,56
-0.63343877,-0.55041575,-0.12330701,62
0.21403196,-0.3582702,0.54019225,69
0.077786386,0.033701926,0.76072294,64
-0.23000753,0.10450852,0.7643543,
0.34867752,0.9332216,-0.2717389,
-1.0,-0.0816389,-0.68206334,
-0.24293068,-0.2151199,0.159989,
0.0030790716,0.673044,-0.41541424,
-0.62168455,0.2853465,0.7358633,
-0.34262136,0.8622497,-0.41083494,
0.70970374,0.41971835,0.93592596,
-0.6726407,-0.23971337,-0.4435499,
-0.5046096,-0.35037988,-0.8872298,
0.13588524,-0.7037815,0.84577626,
-0.61709505,-0.102141365,1.0,
0.9964942,-1.0,-0.872048,
-1.0,-0.66595393,0.9642272,
0.76098347,0.64355314,0.6111959,
0.56719357,0.49956328,0.16889131,
-0.14036295,-0.104186445,-0.052939326,
0.45740387,-0.32823205,-0.05333451,
0.6338489,-0.949245,0.9376638,
0.67652375,-0.43696645,0.17928386,
-0.18167326,-0.8761126,-0.0022380054,
-0.21203017,0.91581464,-0.17387259,
-1.0,0.3914541,-0.8358163,
-0.37884933,0.5759038,0.22976878,
-0.92076546,-0.104128815,-0.2788718,
0.047183804,0.45136327,-0.4165942,
0.24399826,-0.20816226,0.19181558,
0.16408297,0.45244867,-0.7287898,
-0.42377257,0.98005944,0.20873997,
1.0,0.900385,1.0,
0.7309187,0.36098796,-0.9046904,
-0.42969224,-0.6362327,0.6044474,
-0.99238545,-0.993863,0.5137213,
-0.283575,-0.96076816,-0.55213535,
0.79960245,0.20293961,-0.4939103,
0.81945807,-0.7006588,1.0,
-0.66659695,0.15845238,0.84663725,
-0.6526451,0.80333817,-0.8775264,
1.0,0.6844022,-0.016665542,
-0.125604,-1.0,-0.09573443,
-0.81564105,-0.36730963,-0.08029473,
-1.0,-0.75384223,0.6515086,
0.5754384,0.061459903,-0.33280382,
1.0,0.09117317,0.48940387,
-0.15979397,0.44080377,0.8833411,
-0.8242937,0.26114094,0.6870262,
0.2947512,0.9104166,0.05980909,
-0.22691882,0.36974698,-1.0,
-0.6737822,0.63503003,-0.45721528,
-0.19467734,-0.8257011,0.02923105,
-0.93969464,-0.35330194,-0.11092342,
-0.51046133,-0.41744927,-0.15801592,
0.9015761,-0.11780259,-0.8173845,
-0.32874247,0.4938358,-0.90522796,
0.34579155,0.011611953,0.2926057,
0.34908664,-0.9580189,-0.042684168,
-0.103306346,-0.68936837,-0.20089066,
0.007219434,0.37735,0.5588505,
-0.26017463,-0.1619655,0.09361623,
-0.55565,0.9974491,0.12567723,
0.07761072,0.97421634,0.45103288,
0.33496466,0.88252753,0.28326046,
-0.65745544,-0.6987744,0.33049616,
-0.6985672,0.71132827,-0.48632002,
0.27580127,1.0,0.45115858,
0.7315587,-0.36076915,-0.24836123,
-1.0,-0.7971239,0.69356585,
-0.1273979,-0.67672205,0.39547968,
-0.30968496,0.52950406,-0.44055265,
-0.8827827,-0.18479571,0.83974946,
-0.5815902,-0.57152987,0.8609502,
1.0,0.2872679,0.17031398,
-0.6304395,-0.86038285,0.4633593,
-0.35346377,-0.59333456,-0.34997386,
