L0,L1,Graph
-0.20696752,0.52463084,4
0.3544615,-0.5329572,4
-0.37817442,0.7045636,4
-0.38739425,0.79292196,4
-0.4059701,-0.42031807,7
-7.8064576E-4,1.0,6
-0.84612364,-0.9489467,15
0.92358613,-0.36658543,15
0.8948431,0.6299758,20
-0.7142097,-0.815764,21
1.0,0.4105464,21
-0.80427,1.0,21
-0.13598755,-0.85179394,21
0.8689798,-0.43113858,29
0.4181109,1.0,36
1.0,-1.0,36
-0.03300193,-0.6745939,36
0.6724655,0.1967347,36
-0.8430928,0.9423686,42
-0.3441989,0.0841165,42
-0.77496517,0.2861875,42
-0.0050761774,0.75376976,48
-0.027338758,-0.25817055,64
-0.745768,-1.0,59
-0.06507042,-1.0,63
-0.48608992,0.89983356,63
-0.5177707,-0.36844963,75
-0.48344922,-0.73178977,76
0.5485382,0.4262154,76
-0.056340568,0.7033551,76
-0.33417422,1.0,75
1.0,0.23464966,80
-0.07676086,-0.34796113,79
0.41598502,0.8574078,84
0.74463713,0.5556728,84
1.0,-0.7537347,84
-1.0,0.4190088,84
-0.72287226,-0.886451,81
0.022382274,-0.20865345,99
1.0,0.60021657,99
-0.10643246,-0.62844014,99
1.0,0.26907504,99
-0.13620368,0.17977957,99
-1.0,-1.0,99
0.21834739,-0.57797146,99
1.0,-0.0047458764,99
0.440255,-0.48959634,98
-0.5700044,0.028364122,98
0.3587028,1.0,98
0.9388924,-1.0,98
-0.76005036,0.23973556,
0.7448397,0.3522765,
0.14184867,0.71541303,
-0.5112523,0.25857353,
-1.0,-0.592635,
-0.645025,-1.0,
-0.37665617,-0.95497745,
0.4588089,0.74146587,
-0.11169171,0.72893703,
1.0,-0.2590568,
-0.9647132,-0.12608284,
-0.5134432,-0.832023,
-0.15774742,0.3362519,
1.0,1.0,
0.82811356,0.8227323,
-0.83234805,-0.81626487,
0.2999385,0.38307005,
0.5942769,-0.081888735,
0.017777346,-0.7198754,
-0.96937215,0.85140604,
-0.81487334,0.7732788,
-0.14310756,-0.92062455,
-0.5560612,-0.04793174,
0.4475817,-1.0,
0.29023838,-0.044903576,
-0.5634197,1.0,
-0.43769285,0.028546095,
0.47876334,-0.47492284,
0.73422074,-0.87538856,
0.57459795,-1.0,
-1.0,0.03800562,
-0.27906477,0.5355926,
-0.5057356,0.200531,
-1.0,0.498614,
-1.0,-1.0,
-0.025959104,-1.0,
-0.47081938,0.083409056,
-0.6097498,0.08347775,
-0.08837553,-0.9858843,
0.008300297,0.8923851,
-0.34133518,-0.7466603,
0.5644171,0.1306107,
-0.62822056,0.8391285,
-0.80473566,1.0,
0.42429483,-0.2036365,
-1.0,0.55942035,
0.09256268,0.4321235,
0.45144296,0.7604187,
0.7238926,-1.0,
-0.63351524,0.10668023,
0.2870733,,
1.0,,
-0.67169154,,
-0.36413196,,
-0.053133294,,
-0.42237747,,
-0.41536915,,
-0.9758495,,
-0.90221936,,
-0.55463356,,
-0.39300895,,
-1.0,,
-0.6089106,,
0.22767395,,
-0.56119615,,
0.79217196,,
