L0,L1,L2,L3,L4,Graph
0.98989946,-1.0,-0.76663136,-0.25399625,0.56759846,4
-0.67717147,-0.22995637,-0.5344747,0.90789634,0.40608564,4
1.0,0.91445786,0.10825312,0.7677538,0.17665432,4
-0.69229794,-0.02300629,0.8943638,1.0,0.5632669,6
0.7482066,0.4943644,-0.21857873,0.030952036,0.22456716,6
0.6538153,-0.55836785,0.69041723,-0.3915717,-0.51548505,6
-0.07839924,0.6217227,-0.47926748,-0.26795587,0.8150015,6
-0.10692239,1.0,0.45335698,-0.17437297,0.011792749,6
0.8281959,0.46161032,-0.15346208,-0.7968744,-1.0,6
0.06874069,1.0,0.29849306,0.9825851,0.70188636,6
-0.1249353,0.4805295,0.82004213,-0.59717,0.7864899,6
0.118189186,-0.32398015,-0.06298487,0.8295884,0.38273156,6
0.05181273,-0.7943789,0.19412127,-0.19445406,-0.323843,6
1.0,-0.22721618,0.5037925,-1.0,-0.077796675,6
0.1596698,1.0,-0.6315539,-1.0,-0.1498506,6
0.8552408,-0.71123654,-0.3721109,0.9348373,0.19108659,6
0.44952816,0.022788497,-0.7911237,0.37277377,0.4720805,6
-0.66918075,-0.044976473,0.27444527,-0.8301244,0.66133404,6
0.18564455,0.82569677,-0.029893398,-1.0,-0.5426597,6
0.3046058,0.81915474,-0.5773092,-0.75808233,-0.3544742,6
-0.89196455,-0.2118053,-0.31202137,-0.059125453,-0.92306656,6
-0.6356637,-0.45029074,0.93459463,-0.9412906,-1.0,6
-0.73092866,0.952478,0.04581213,-0.75727665,0.30293283,6
-0.5476992,0.2895571,-0.105922446,-0.8074068,0.22780488,8
-0.37386653,1.0,0.18953966,0.11623709,-0.8779544,8
-0.8749986,-0.6535285,0.43895575,0.20810668,-1.0,8
0.66327536,-0.51190865,0.3603498,-0.49857634,-1.0,8
0.8235718,-0.46619242,-0.7440227,-1.0,0.17340383,8
-0.76500934,-1.0,0.70887864,0.1656198,0.07202771,8
-0.59499854,-1.0,0.70123565,-0.123831175,-0.30565435,8
0.541661,-1.0,0.1002648,0.9055913,0.77052534,8
-1.0,-0.32041577,-0.04822521,0.8204361,0.7615614,8
0.42274997,0.26251152,0.8674238,0.20071518,1.0,8
0.5165389,-0.6309036,0.07692766,-0.29478264,0.38150412,8
1.0,0.12910601,0.29227945,0.15788078,0.6399319,8
1.0,0.74629045,-0.5087857,-0.7177539,-0.33008036,8
0.48572204,0.5801357,-0.45599377,0.23426378,0.223703,8
0.9751438,0.0028963834,0.47440004,-0.9335998,0.34504128,8
-0.4919427,0.059840202,-0.34356195,-0.39523175,-0.16976681,8
-0.50417227,0.376393,0.49601877,-0.52764446,-0.34794348,8
0.12077096,0.54692364,0.81992924,0.53199315,0.7947744,8
0.087338716,-0.3925745,-0.6828515,-0.06344676,0.610413,8
-0.10766536,-0.20273867,1.0,-0.05153972,0.2222413,8
0.3459367,0.25937366,0.5762379,-0.061156094,0.72096384,8
0.7378912,-0.32266316,-0.4200908,1.0,0.11772722,8
-0.2792123,-0.5206949,-0.4805315,-0.0446862,0.0012407005,8
-0.78438455,0.7453213,-0.99080026,-0.51325905,-0.4871118,8
0.73941505,-0.30676365,-0.4695511,-0.77432597,0.43439746,8
-0.9563541,-0.7324434,0.11524132,0.7828777,-0.8982346,10
-0.32689655,-0.46627846,0.36918366,-0.87901986,-0.18422802,12
0.20539102,0.26318625,-0.16750428,0.088012174,0.33656728,
-0.66915953,0.73962736,-0.054729313,-0.8694808,0.23299907,
0.8352759,0.5736902,-0.45437816,0.82538164,-0.5693027,
-0.909996,0.35217738,0.98495615,-0.7369261,-0.8288542,
0.6608989,-0.60871583,1.0,1.0,0.9894726,
0.00916061,0.3014983,-0.0063928366,-0.026191905,1.0,
-0.46645573,0.93546414,-0.045493484,-0.35010228,-0.30118236,
0.5651097,0.79259574,0.48550615,-0.7408568,-0.27374503,
-0.13975678,0.9151002,-1.0,0.5902059,-1.0,
-0.73051476,-0.04151933,0.34666997,-0.09471143,0.36515126,
0.1576915,-0.199545,0.5761727,-0.04459709,0.7018858,
0.42994374,-0.47062847,-0.09096426,-0.3090462,-0.50707704,
0.88514334,-0.08844286,-0.7963891,-0.49752095,0.05436051,
-0.70118284,-0.20568383,0.68856686,-0.2193926,-0.122081846,
-0.03796339,0.06609401,-0.86448646,-0.2967363,0.26229638,
0.7427239,0.047068328,0.48117828,0.72376144,-0.852461,
0.425861,1.0,0.27005225,0.25110498,-0.64848346,
0.19680035,-0.07683347,-0.9940407,-1.0,-0.14295754,
0.6024276,-0.6360144,0.27935535,-0.36169922,,
-0.90855443,-0.6869606,0.5196021,-0.26084375,,
-0.49419972,0.47023726,0.3114939,0.5980541,,
0.96833897,0.3257274,1.0,0.3955659,,
-1.0,0.2022126,-0.65812165,0.7414369,,
0.5494704,0.30145213,-0.8944385,0.25814748,,
0.6898016,-0.3076803,0.774593,0.04909111,,
