L0,L1,L2,L3,L4,Graph
0.25348338,-0.5730874,-0.26073167,-0.46668214,0.44479522,3
0.65647525,0.92923427,0.84336215,-0.88398296,-0.6163556,3
-0.6872159,0.30930984,-0.20845485,-0.75331664,-1.0,4
-1.0,0.2582273,-0.63774663,-0.099749036,0.27350852,4
-0.5837307,-0.9438931,0.08987492,1.0,-0.750085,4
-0.17665936,-0.80432373,-0.6520022,-0.8874934,0.8848249,4
1.0,-0.30185372,-0.50207984,1.0,-0.9103172,4
-0.5301138,-0.90811294,0.54108846,0.6493698,-1.0,4
1.0,0.5487431,0.19618014,0.38934696,-0.8676347,5
-0.0025686175,-0.08859278,0.8532667,-0.03779982,-0.119634874,5
-0.61042875,0.76658624,0.4561716,-0.84645104,-0.44103822,5
0.78719425,0.95697343,-0.86083794,-0.7026549,0.19920696,5
-1.0,0.8607413,0.9078732,0.4018744,0.08561279,5
-1.0,-0.39916843,-0.47377813,-0.028424107,-0.42280748,5
0.2788527,0.18727499,1.0,-1.0,-0.8058686,5
0.4127894,0.9884265,-0.81867564,0.38570592,-0.26213408,8
0.6513161,-1.0,0.038760424,-0.0315381,0.87854975,8
0.21542317,0.36590827,-1.0,-0.51446915,-0.3740836,8
-0.8917575,-0.9289638,0.23789047,-0.3191599,-0.034632284,8
0.07101041,-0.8165294,1.0,0.29577765,0.39731544,8
0.37046826,0.14252761,0.6658827,-0.32396036,-0.21873374,8
0.847347,0.83049476,0.5025812,0.120439544,-1.0,8
1.0,-0.48862645,-1.0,-0.4563961,-0.22345133,8
-1.0,-0.97724235,-0.773213,-0.20029172,0.12972783,8
0.93350554,0.6145328,-0.6759342,0.7399305,-0.2574076,8
0.5101476,-0.33650815,1.0,0.3971631,-0.73035127,8
-0.40124,0.97274953,-0.042523704,0.3948891,0.8368237,8
-0.22281516,-0.8563537,1.0,0.9632935,-0.28513372,8
0.18475361,0.4402191,0.7504926,0.06085065,-0.40194574,8
0.35530347,-0.072897196,-0.47846317,-0.7636782,0.21193242,8
-0.83315,0.39947796,-0.20271605,-1.0,-0.0063866973,8
-1.0,0.96056134,-0.9668351,1.0,0.11092386,8
0.54467463,0.48847586,0.34484273,0.114606515,0.38199234,8
-0.026039623,0.75603634,-0.51074034,0.15253586,0.5317123,8
1.0,0.72471905,-0.09612961,0.73185813,-0.361259,8
0.49755532,-0.31572852,-0.51331645,-1.0,-0.84988785,8
-0.65053916,0.8034979,-0.7288823,-0.28029683,,8
0.77007866,0.40652597,-0.5848937,0.7520101,,8
0.8523039,-1.0,-0.23405212,-0.4633817,,8
0.8057414,-0.39095363,0.19064105,-0.7007865,,8
0.27078256,0.77875036,0.27832398,-0.62357116,,8
-0.5214443,-0.46968114,0.9392942,-0.95056033,,8
1.0,-0.6320044,-0.6776265,0.9285912,,8
0.6008175,-0.91899717,-0.2465729,0.60866046,,8
0.41528785,1.0,-1.0,-0.43641248,,16
-0.78284466,-1.0,-0.20954464,0.42873013,,17
0.6326445,-0.82397723,-0.87538075,-0.47821227,,15
-0.14896215,-0.9482348,-0.40657303,0.30206105,,22
-0.8148737,0.40240258,0.3920387,0.5421108,,22
-0.8164904,-1.0,-0.4066584,-0.5475339,,19
0.43294415,-0.15701908,0.040392593,-0.8921199,,27
0.38266215,-0.40091223,0.55736697,-0.6531975,,33
-0.957017,-0.70317584,-0.902694,-0.99407125,,38
0.99511856,0.24391049,-0.96664554,-0.77647996,,38
0.87515473,-0.95762885,-0.6653163,0.94400436,,38
-0.6785926,-0.69191825,-0.8573251,-0.9178127,,38
-0.04613892,0.07084587,-0.03338427,0.23900293,,38
-1.0,0.59209204,0.098583534,0.34689003,,38
-0.06664432,1.0,0.8911647,0.8868246,,38
-1.0,-0.7776575,1.0,0.9934584,,60
0.73156327,0.34528115,-1.0,0.17612155,,60
0.35156143,0.8303845,0.7515411,-1.0,,60
-0.10369617,0.052725583,0.04705312,0.6396266,,60
-0.69392735,-0.73915064,0.3814624,0.9250396,,60
0.036722638,0.35374406,0.8622245,-0.20998597,,66
