L0,L1,L2,L3,Graph
0.70990777,0.5122621,-0.94822156,0.94888353,4
0.8486811,-0.51108253,-0.06317234,0.5630748,4
0.33591223,0.13455224,0.16671805,-0.5052341,5
0.93695056,-0.53896725,0.8029089,1.0,6
0.9036505,0.09749262,-0.27531564,0.8654586,6
-0.5167333,0.4259628,-0.99632835,0.7634952,6
0.39342332,-0.028926916,-0.094127536,0.032494664,6
-0.24135041,0.20120472,-0.74955666,-0.5649997,6
0.166201,0.5987176,0.34748673,-0.96030533,6
0.1723367,-0.4893061,0.14927685,-0.403736,7
0.010093093,0.6837652,-0.29536742,-0.7939958,7
-0.52475476,-1.0,-0.38536692,0.44018635,7
-0.5987524,0.8833159,0.5558032,0.5366008,7
0.6796477,-0.7051134,-0.30085286,-0.82461095,7
0.71790785,-0.04323232,-0.0420655,-0.22712791,7
-0.9106858,-0.85320365,0.448359,-0.060137868,7
0.6141393,0.25114548,0.2248981,0.06733155,7
0.1465782,0.42749107,0.17802632,-0.62885207,7
-0.3477782,-0.011046525,-0.60308564,-0.6590264,7
0.48489094,0.15204804,0.26598978,0.21732938,7
-0.013258576,-0.96842957,0.03991711,0.14536309,7
-1.0,0.51467323,-0.95164347,0.05240357,7
-0.790867,-0.6129947,-0.5644886,0.27074796,7
0.04034865,-0.7640111,0.36611664,0.5999713,7
0.28328463,-0.1985544,-0.07117653,0.73786646,7
-0.3317322,-0.39122725,0.84785825,-0.34224668,7
0.78075004,0.25830206,0.70722276,0.0022536218,7
0.11684549,0.7177852,0.64640975,0.5757488,7
0.24030037,-0.3975495,-0.6203848,0.03536117,7
0.41704333,-0.7415352,-0.3843465,0.3736875,7
0.82419586,-0.4849214,0.11384392,-0.1442784,7
0.28198683,0.711521,-0.09539664,-0.17368388,7
0.7079606,0.49472558,-0.3318007,0.9242398,7
0.64782935,0.27179956,-0.14728713,0.8521677,7
-0.6698228,-0.82941663,0.9435161,-0.6902231,7
-0.9581201,-0.2469648,0.18156809,-0.5325831,7
-1.0,-0.29648829,0.8138666,-0.92374825,7
0.4353387,0.5667856,-0.9956597,0.121641874,7
0.72853816,-0.24402976,-0.1099273,0.028530747,7
-0.7892189,0.68111205,-0.60210574,-0.3870747,7
0.52381396,0.6379587,0.07165682,0.029180527,7
0.42470753,0.37235287,-0.11540973,-0.4970622,7
-0.1194669,0.9635633,0.2800157,0.638695,7
0.64489555,-0.71198887,0.5204631,-0.02201378,7
0.75975716,-0.6742891,0.53730106,0.123147845,7
-0.39023626,0.98644143,0.49067736,0.5530549,7
-1.0,-0.08035967,0.19011271,1.0,7
-0.014343739,-0.0049300194,-0.27932835,0.40831754,7
-0.020730019,-0.2795425,-0.7906153,-0.69932985,7
-0.8990185,-0.85224223,0.20335507,-0.2470156,7
-0.21509385,-0.41194236,-0.0908239,-0.3915311,
0.15932322,-0.21023655,0.115947366,0.14321439,
-0.08671928,0.18596625,0.009666681,-0.8931236,
-0.24200892,-0.2572237,-0.61290455,-0.19000491,
0.03922583,-0.36347222,0.43911073,-0.0062208343,
-0.19343436,0.7204499,-0.22259283,0.7234132,
0.30381787,0.45411897,0.847118,-0.47899008,
-0.92653143,0.1554271,-0.27957392,-0.4674393,
-0.49960303,1.0,0.17619674,0.5773225,
-0.50833666,-0.48940587,-0.44018543,-0.081573635,
0.013218522,-0.7392726,-0.8041666,-1.0,
0.2292205,0.9960221,-0.37560606,0.38893855,
0.99491155,0.85939705,-0.084872246,-0.9569732,
0.67116153,-0.07576203,-0.56315756,0.15163648,
-0.95972097,-0.90547836,0.95160174,0.39275396,
-0.41553038,0.55957115,-0.6430434,0.6619885,
0.26526833,-0.49360406,-0.15286636,-0.18139482,
0.9725565,-0.11726391,-0.41828716,0.8393382,
0.6889598,-0.20580849,0.425477,0.2548535,
0.97412825,-0.804137,-0.23237324,-0.8122204,
0.4986751,-0.6735023,0.0747043,0.8508873,
0.80481744,-0.3268386,-0.7571155,-0.9286566,
-0.09773123,0.16795313,-0.36710763,-0.49818087,
0.8078654,-0.270252,-0.044397593,-0.765195,
-1.0,0.74355495,-0.13288748,0.09460652,
0.8196032,-0.6447388,0.01099503,0.30616045,
-0.33193687,-0.5841781,0.49555767,-0.34346938,
-0.07804489,0.023088913,-0.22713447,-0.13187578,
0.9180862,-0.06313884,-0.57549334,-0.77186495,
-0.6354242,0.95064616,0.7331028,0.16062677,
0.56456625,0.53259474,0.6873771,-0.6552939,
0.9264271,-0.3881539,0.41952658,-0.61010385,
-1.0,-0.41998148,0.060323834,-0.0102978945,
-0.35438436,-0.7550914,-0.15689552,0.056367487,
-0.48309973,0.49200445,-0.0451895,-0.6303128,
0.4739902,-0.7262627,-0.46367562,-0.03110439,
-0.17207992,0.8736677,0.50011814,0.65617585,
-0.90777344,-0.9108865,0.22865081,-0.33103666,
-0.5331524,0.23217559,0.6964052,0.8555107,
0.6140406,0.24992009,-0.67881006,-0.97499776,
-0.9063906,-0.38772142,-0.0790441,0.7485543,
-0.47729945,-0.058212873,-0.98315835,0.5264931,
0.30668378,-0.48205495,0.771719,0.09133291,
-0.5099455,-0.7964212,-0.8994491,-0.92814136,
-0.77178204,0.7518599,0.67282367,0.08017652,
0.30301273,-0.7474984,0.17430913,-0.048580647,
-0.86974263,0.20601666,0.23894322,-0.30497587,
0.105835676,0.5006796,0.48473322,-0.21148828,
0.71735847,0.18290102,-0.78596544,-0.15500426,
0.095504165,0.9878479,-0.27756834,0.50959516,
0.35743356,0.90953135,-0.054774404,-0.7508308,
-0.4864639,0.99032867,0.6690134,0.25913572,
-0.6692965,-0.7928344,-0.6199118,0.28742617,
0.6021307,0.010961175,-0.8946675,-0.2166897,
-0.6288079,-0.32193673,-0.8073207,-0.5398594,
-0.8161491,0.17912197,0.77517325,-0.63565195,
-0.56335914,0.5208684,0.29356062,0.6497526,
-0.13529485,-0.4037534,-0.9556712,0.6589364,
-0.6861533,-0.57781756,-0.8176495,0.22916916,
-0.7648165,0.87625587,0.3933965,-0.94594586,
0.3902433,0.4436639,-0.5277221,-0.69319284,
-0.032405674,-0.46358192,-0.43183753,-0.16314363,
-0.89705753,0.68475914,0.32651865,0.2848066,
-0.72820103,-0.5602815,-0.87294567,-0.5289569,
-0.09969318,-0.5569912,0.95674086,0.37316948,
0.73089314,-0.70117664,-0.723019,0.24805664,
-0.7967764,0.28200662,-0.17021158,-0.37081861,
0.511058,0.19906664,-0.09879255,-0.60329056,
0.7177713,-0.80449784,0.62700737,0.42849582,
-0.6098728,-0.97305703,0.420675,-0.30236492,
-1.0,0.4763701,0.42842865,-0.17176723,
0.20361078,0.54431665,-0.44024536,-0.6097729,
0.63524103,-0.619969,-0.8654952,-0.09056449,
-0.64940333,-0.10842526,0.28655416,0.5982622,
0.40122017,0.58932376,0.3210324,-0.36883926,
0.12095213,-0.5107523,-0.48771608,0.42827958,
1.0,-0.8253015,-0.15199344,-0.43370688,
0.78796744,0.81460965,-0.15159321,-0.11980326,
-0.5213927,-0.32731628,0.40971532,0.44514406,
-0.7603014,0.7691194,-0.5502622,-0.34140757,
0.38072562,-0.38965273,-0.2759707,-0.40488854,
0.3951317,-0.482788,-0.24880624,-0.2139698,
-0.98716414,-0.57240176,0.23997542,,
-0.60012233,-0.578738,-0.6579367,,
-0.29525763,0.21837887,-0.24958622,,
-0.45895475,0.8728175,-0.34585524,,
-0.05616021,0.10300195,-0.2560506,,
-0.8289033,0.63243616,-0.201635,,
-0.48909116,-0.7023064,-0.11058839,,
0.07350361,-0.26953232,0.15147424,,
-0.42956084,0.9130003,-0.8700836,,
-0.69581866,0.17420255,-0.46785402,,
0.6406537,-0.16480961,-0.22051013,,
0.190804,-0.2805636,0.37777913,,
-0.95952225,0.0091189,-0.30163717,,
0.19880843,0.021203518,-1.0,,
-0.41757834,-0.84354734,0.9742938,,
0.563105,0.23135114,-0.32621592,,
0.58350325,0.7751368,-0.5880358,,
0.82895327,-0.22785091,-0.24708295,,
-0.3874355,0.22643936,0.8496946,,
-0.1559534,-0.69319797,0.47704935,,
0.7898711,0.51404667,0.86437225,,
0.9912602,-0.5956717,0.36382914,,
-0.8851316,-0.847867,0.077685475,,
-0.012460947,-0.64884114,-0.19322133,,
0.81785905,-0.18408608,0.80996895,,
0.76047206,-0.20165701,-0.48793578,,
0.86931527,-0.80000424,-0.25798655,,
-0.02059269,0.80894876,-0.40313047,,
0.7230811,-0.2697215,0.30333433,,
-0.44902217,0.44497067,0.2888107,,
0.081058025,0.63307905,0.4626913,,
-0.93964803,-1.0,-0.23091276,,
0.8904946,-0.17256916,0.04663682,,
0.4632528,0.7874409,0.14453843,,
-0.417953,1.0,-0.43763173,,
-0.9576707,0.018642992,-0.9472153,,
-0.7819133,-0.7613965,-0.9281645,,
