L0,L1,L2,L3,Graph
-0.026033975,0.65965086,0.71218264,0.04044722,4
-0.51697934,0.065445065,-0.7436091,0.6188069,4
0.8319007,-0.85975116,0.88519955,0.28964987,4
0.12552553,-0.7410626,-0.19649628,-0.31058913,4
-0.21179667,1.0,0.78244346,-0.35242915,5
-1.0,0.39645928,-0.25961888,0.42429516,6
-0.5612508,-0.74740756,0.113333695,0.69723624,8
-0.64647627,0.5976271,0.3528312,0.8860339,8
-0.36218226,-0.7580613,1.0,-0.5716163,7
0.8411308,-0.5218552,0.67245394,-0.63832843,13
-0.81392586,-0.82529926,-0.33051902,-1.0,13
1.0,0.54449344,0.8040451,1.0,13
-0.96347886,0.22848198,-0.3819571,0.019751579,13
-0.6480234,-0.38487154,-1.0,0.50919294,13
-1.0,-0.34205803,0.43497658,-0.5600529,15
0.86476135,-0.30324718,0.12361887,-0.8392386,15
0.21349055,-0.5589662,1.0,-0.4132105,18
0.17366745,-0.39812917,-0.34106445,-0.75927436,18
-0.62128115,1.0,0.09627487,-0.49586403,25
1.0,0.34092623,-0.6852286,-0.83780533,25
-0.9193029,-0.29557437,0.06292205,0.33789408,25
-0.74649626,-0.11294928,-0.2273056,0.5022534,25
-0.8742936,0.58440244,0.77565694,-0.283683,25
1.0,-1.0,-0.99235183,0.8399421,25
-1.0,0.28635636,0.3100186,0.65162987,28
0.8278644,0.60810333,0.07525171,-0.40672982,28
-0.58038116,-0.7660542,0.54379797,-0.27766293,28
-1.0,-1.0,-0.03838545,-0.87422794,47
-0.4200356,0.9723859,0.917468,-0.004710339,47
-0.3527132,0.063696235,-0.8443935,0.3969088,47
0.9837849,0.55058134,0.9053446,0.84219396,47
-0.86715835,0.89664066,0.438415,-0.12740424,47
-0.76970536,0.054473028,-0.049721614,-0.46262318,47
0.68866956,-0.66122425,-0.6778761,0.9712146,47
0.87829554,0.20073268,-0.61227316,1.0,47
-0.02123873,0.43632656,-0.08241537,-0.75322324,47
0.4045008,0.0021915957,0.13492255,-0.8485857,49
-0.38324532,-0.566194,1.0,0.7213488,58
-0.9812471,-1.0,-1.0,-0.650743,58
-1.0,0.7224339,0.37035745,-0.12054592,58
0.16192317,-0.28367984,-1.0,-0.43662363,58
-0.79753983,-0.102578536,0.7216653,-0.37902164,58
-0.5500663,-0.44368458,-1.0,-0.15386349,58
1.0,-0.5093934,0.2607719,1.0,69
0.030059785,-0.4643768,0.20758566,-0.34323144,75
0.4923464,0.021774143,-0.10910446,-0.8537977,75
0.09420229,0.5669069,-0.8538668,0.938297,75
0.18130471,-0.081601486,-1.0,-0.7849689,75
0.52002895,1.0,-0.7008531,-0.012635946,75
0.7150672,-0.6948037,-1.0,0.4582824,75
0.037653998,1.0,-0.70885265,0.8323022,
-0.89481807,-0.27303118,0.5928189,-0.7147962,
-0.29333597,0.15469205,-1.0,0.85487235,
-1.0,-0.92634493,-0.89641505,-0.83852714,
-0.8807392,-0.68227446,0.23823471,0.27718964,
0.17411649,0.7471976,-1.0,0.731532,
0.41445446,0.23471867,0.6911573,-0.3133126,
-0.33155638,-0.09863447,0.15030928,0.65498894,
0.26653022,-0.67221165,0.38203618,-0.017825805,
0.021685243,0.55148447,-0.3153893,-0.34374338,
0.501583,-0.43603894,0.46087396,-0.74958485,
1.0,-1.0,-0.22923407,0.5450878,
-0.33691365,0.5249378,-0.6933059,-0.8826939,
0.3399055,-0.6096105,-1.0,-0.13491458,
-0.47092485,-0.9308059,0.09304845,0.26674813,
0.5973104,0.8784952,0.23390129,-0.52453727,
0.85635567,1.0,-0.82277143,-0.07423228,
0.04804638,-0.49040753,-0.1953288,0.6094289,
0.4886874,0.47388825,-0.4380822,,
1.0,-0.74676,0.45548576,,
0.0071253106,-0.7548926,-0.07901803,,
-0.005376745,0.7188765,-1.0,,
-1.0,0.80807817,-0.3584816,,
-0.37644327,0.3059329,0.2052351,,
-0.8624401,0.3133979,-0.43347332,,
0.88868,0.93843305,-0.33468863,,
-0.09204486,0.73831046,-0.4191565,,
0.405697,0.12208232,0.25519612,,
-0.1280151,-0.58765525,1.0,,
0.2979158,-0.60518324,0.3319564,,
0.17954049,0.23046902,-0.25670022,,
0.6767469,-0.53910154,1.0,,
0.8062803,-0.66532636,0.28984693,,
-0.7981788,0.12674093,1.0,,
0.45423374,0.89700085,-0.4750813,,
0.28733292,-0.519845,-0.07956432,,
0.09288527,-1.0,0.580683,,
0.35144588,-0.44526976,-0.6409443,,
0.8035429,-0.1823053,-0.7530143,,
0.08162502,0.05275069,0.26882362,,
-0.41888952,-0.57292163,-0.09805723,,
-0.7847874,-0.44478774,-0.36651325,,
0.62716275,-0.44276747,0.6530371,,
0.12128873,-0.24936457,-0.18647428,,
-0.46303856,-0.8386527,-0.67992127,,
-0.4196784,0.01757487,0.1579893,,
-0.06718883,0.640906,-0.6973395,,
0.12902467,0.398306,-0.46734604,,
