L0,L1,Graph
-0.40013218,0.5604439,4
0.27755213,0.36965963,7
0.4081987,-0.10829388,8
0.7829203,1.0,10
0.27618113,0.040265612,16
0.79923475,-0.13023505,16
0.3243752,-0.11245382,16
0.0980214,-0.54582584,16
-0.71281946,-0.29508996,16
-0.46883523,0.04738228,17
-0.89983094,-0.5250693,25
-0.9717328,0.27838993,25
1.0,-0.58209914,25
-1.0,0.47804525,25
0.32187748,-0.5076346,23
0.5212703,0.36034572,28
-1.0,-0.06612432,28
-0.036605358,0.07501733,28
0.11054072,-0.2974015,28
-0.23421708,0.47189158,28
0.28830206,0.20369312,41
0.04173185,-0.035986833,41
0.9269502,-0.0070742993,41
1.0,0.87335986,41
-0.1668485,0.24051075,40
-0.08174099,-0.5684636,61
-0.38864404,-0.9838649,55
-0.6889514,-0.6098708,55
-0.05091036,0.7086228,55
-0.8251557,-1.0,72
0.45534086,0.59944767,72
-0.9397844,0.45174113,72
-1.0,0.30701506,72
-0.99658924,0.33794606,76
0.18470986,0.3337674,77
-0.5858562,0.6025863,77
-0.270065,-0.8810794,83
-1.0,0.36248428,83
-0.5370764,-0.32555228,83
-1.0,-0.48498568,83
-0.44288146,0.88188946,83
-1.0,-0.8224667,84
1.0,0.17288679,84
1.0,0.63458407,84
-0.17812453,-0.221674,88
-0.6110456,-0.89419794,88
0.43203264,0.26082242,91
-0.20348883,-0.39825246,95
-0.20855182,-0.0373457,95
-0.2159369,-0.37204778,95
0.28207955,0.10588488,
-0.04184687,-0.15586926,
-0.47679204,0.45659387,
-0.9876566,0.9338877,
-0.5722343,0.823229,
-0.8331548,0.8781464,
-0.8824154,0.6033042,
1.0,-0.6341482,
0.097047195,-0.44580668,
0.10033846,0.9953259,
-1.0,0.0928225,
0.010156225,-0.9480635,
0.18939283,-0.678656,
0.19319881,-0.8172232,
0.5226479,-0.09949389,
-0.11548974,-0.10097654,
0.66466475,-0.8589885,
0.352144,0.15449625,
-0.53679895,-0.96584845,
0.18180776,-0.19801563,
0.6407305,0.7746635,
-0.37725493,0.101133525,
0.91480744,-0.1355471,
0.9913855,0.43473262,
-0.39135495,-0.76365966,
0.37146634,1.0,
-0.14502239,-1.0,
0.5068049,-0.23435074,
0.7121032,-0.17859676,
1.0,-0.73424244,
0.35923976,0.83874965,
-0.7177714,0.9910579,
-0.45533913,-0.7312795,
0.751932,0.1047729,
0.5721513,0.78502744,
-0.28961504,-0.44338703,
-0.14474156,-0.45941132,
-0.5622982,-0.31922016,
-1.0,0.7202827,
0.39976305,1.0,
-0.5581292,-1.0,
-0.7992892,0.3226425,
0.93439674,0.09166302,
-0.31523854,-0.14703125,
-0.7940237,0.19655024,
-0.6865118,-0.61924666,
-0.181842,0.08048196,
-0.5871507,0.5253483,
1.0,-0.47896722,
0.05996737,1.0,
-0.052922696,,
-1.0,,
-0.65712786,,
0.44134268,,
0.009611368,,
-0.66344833,,
0.52390707,,
0.6915138,,
0.16637155,,
0.3118275,,
-0.13877104,,
-0.33398095,,
-0.6662935,,
-0.14303988,,
0.6553627,,
1.0,,
1.0,,
0.49119833,,
-1.0,,
1.0,,
0.9624277,,
-0.4309436,,
0.053666286,,
1.0,,
0.43134308,,
-0.45981082,,
-0.52618146,,
-0.6160539,,
0.77017784,,
0.4381814,,
-0.47117916,,
0.65673125,,
1.0,,
-0.15142432,,
-0.053785026,,
0.57339203,,
-0.7965609,,
-0.3415668,,
0.8980229,,
0.23225728,,
-0.81762123,,
0.3238454,,
0.9507798,,
-0.46155417,,
0.128863,,
0.55509806,,
0.68319476,,
0.65973526,,
-0.63994867,,
-0.3405768,,
-0.069675624,,
-0.13356708,,
-0.1309875,,
0.8349947,,
0.43126416,,
-0.3434593,,
-0.8258878,,
1.0,,
-0.98966527,,
-0.65589005,,
-0.85736895,,
-0.5798436,,
0.058162987,,
0.3802363,,
0.10868165,,
0.4643138,,
-0.020747185,,
0.95881504,,
-0.52399135,,
0.28889525,,
0.6605954,,
0.08433917,,
1.0,,
-0.500872,,
0.10587454,,
-0.3323054,,
0.54307246,,
0.7487706,,
0.815182,,
0.7175571,,
1.0,,
0.09185247,,
-0.4297597,,
-0.38480508,,
0.3761977,,
-0.77574193,,
1.0,,
-0.5202377,,
0.34492788,,
-0.9843972,,
-0.14745334,,
-0.2501675,,
0.022401035,,
0.033208378,,
-0.727503,,
-0.6546775,,
-0.4002482,,
0.5033936,,
0.034716025,,
-0.6760883,,
-0.099057615,,
0.4236877,,
0.02725704,,
-0.16911118,,
0.8422682,,
-0.7197742,,
0.9996942,,
0.99056786,,
0.51429135,,
0.6327176,,
0.5835622,,
-0.809255,,
0.38620317,,
0.38153726,,
-0.6845732,,
0.8697489,,
0.66419995,,
0.7591403,,
0.40733647,,
-0.3829349,,
0.7729578,,
-0.20253165,,
-0.24844462,,
-0.9428226,,
0.1445097,,
0.08672713,,
1.0,,
1.0,,
-1.0,,
0.7640909,,
0.18897109,,
0.783327,,
0.55151534,,
0.92163473,,
0.81721056,,
-0.08450657,,
-0.49460322,,
-0.62502897,,
-0.6279905,,
-0.77368057,,
0.8826052,,
0.15009105,,
0.3855622,,
-0.70075953,,
0.3704337,,
-0.92823684,,
-0.40053853,,
0.574613,,
-0.051587507,,
-0.67529184,,
-0.2793004,,
0.52158296,,
-0.8698534,,
0.955861,,
1.0,,
-0.112258896,,
0.8429419,,
0.42961928,,
-0.5464817,,
-0.038641274,,
0.40760535,,
-0.3242412,,
-0.6565333,,
0.42714196,,
1.0,,
0.025568929,,
0.09191792,,
-0.8036448,,
0.98943955,,
-0.44847333,,
0.9057031,,
1.0,,
0.8501551,,
-0.33794653,,
-0.15728422,,
0.8795863,,
-0.21293116,,
0.14750367,,
0.16495058,,
0.21370867,,
0.14639565,,
0.9210543,,
-0.23278312,,
0.34391809,,
-0.43838155,,
0.22987399,,
-0.2889425,,
-0.15473345,,
-0.13878897,,
0.3064308,,
0.23956496,,
-0.5743929,,
-0.7463837,,
0.7656703,,
0.31514692,,
1.0,,
-1.0,,
-1.0,,
-0.13721357,,
-0.9932463,,
-0.9649438,,
-0.034907997,,
0.0426108,,
-0.048740506,,
-0.12030971,,
-0.76773596,,
-0.020274416,,
-0.12808791,,
0.7392682,,
-0.58120817,,
-1.0,,
-0.51846975,,
0.7979657,,
0.15323657,,
0.98363817,,
0.44641924,,
-0.15986201,,
0.38561973,,
-0.32050884,,
-0.22035013,,
-0.34409875,,
0.048955187,,
-0.2209832,,
0.5950617,,
0.8713014,,
-0.6811903,,
-0.84201837,,
0.10443789,,
-0.8299285,,
-0.59487057,,
1.0,,
0.10535872,,
0.9492689,,
