L0,L1,L2,L3,L4,Graph
-0.7759534,0.35056686,-0.11935784,-0.29152322,-0.5685327,5
0.7980176,-0.43317914,0.886347,1.0,-0.033863068,4
0.8695593,0.6130445,-0.5011533,-0.0737623,0.15316936,4
-0.06981316,-0.4035034,-1.0,-1.0,0.4468455,4
-0.7940401,-0.5424601,0.6437498,-0.38609645,1.0,4
0.1760929,0.036488123,1.0,-0.300134,-0.16260248,4
-0.1225082,0.97282743,-0.7953588,0.6992868,-0.31812036,4
-0.36848745,-0.028563738,0.1763076,0.7036488,-0.8942399,4
0.089404464,-0.21784347,-0.7810228,0.8748461,-0.80701864,6
-1.0,-0.83018243,-0.8516668,-0.66515887,0.77056783,6
0.59235525,0.114622384,-0.8642538,0.7255963,0.79937613,6
-0.21561988,-0.23316932,0.74201894,0.44264206,-0.3768588,5
1.0,-0.44352522,0.73537135,-0.7948845,-0.010044813,5
-1.8203259E-4,-0.96312225,-0.22875571,-0.5227093,-0.0880328,5
1.0,0.7035719,-0.8856478,0.05002039,0.18743408,5
-0.6427001,-0.911708,-0.5084453,0.3631965,-0.40209234,5
-0.5927779,0.5757124,-0.6340761,1.0,0.3187142,5
0.085027695,-0.7699359,-0.9804283,-0.3832227,-0.537694,5
-0.8063357,0.82881534,-0.027182527,-0.017835185,0.5538839,5
0.37518108,-0.5912648,-0.83599746,-0.5021914,-0.16175984,10
0.15992567,-0.040683806,0.6539484,0.5759423,-0.29919755,10
0.6376161,-0.28814447,0.59164,0.68327487,-0.23735142,10
0.6540495,0.88998204,0.26750588,-0.28083175,-0.6102198,10
0.16381522,0.07801865,-0.2098205,0.3316896,0.9704488,10
-0.8206091,-0.46352196,-0.78253925,-0.50036067,-0.42033854,10
-0.9398366,-1.0,-0.040015146,-1.0,0.6726022,10
0.66197073,-0.4654481,0.42014804,0.8596237,-0.9076276,10
-0.9899517,0.70796967,-0.5461378,-0.14007998,-0.13196665,10
-0.15216705,0.43073353,0.5745781,-0.14461724,0.24804328,10
-0.070704274,0.33103776,0.17695093,-0.62581253,0.35861057,10
0.94135606,0.6766825,0.3549047,0.72131646,0.6994019,10
0.114349924,-0.93987304,0.905666,-0.93747747,0.51066333,10
-0.010373175,-0.6988779,-0.12866923,0.84458363,0.28322598,10
-0.27481145,-0.42644805,-0.7765292,-0.6151966,-0.19098505,10
0.6872617,-0.042933106,0.07756594,-1.0,-0.31536484,10
0.8922619,0.96183574,0.8718511,-0.09940344,1.0,10
-0.040697366,-0.26451284,0.3263973,0.33829576,0.276066,10
0.67279124,0.68402666,0.75340223,0.09806157,0.05491638,12
0.38241208,0.54939437,0.3175997,-0.8062907,-0.5230721,12
-0.8257381,0.2699093,0.024747267,-0.11468735,0.75313544,12
-0.8169147,0.88195384,0.3685525,-0.9353222,0.13740417,12
0.8081917,-0.6318797,1.0,1.0,0.88677275,12
0.26325393,-0.8804791,-0.6099045,-0.6357587,-0.055036977,12
0.48609242,0.44287926,-0.7316717,0.8200946,0.54785204,12
-0.35831648,0.18597057,-0.74232274,0.09541744,0.40573278,12
0.49014878,0.1501418,-0.2860438,0.07726213,0.18409944,12
-0.27015334,0.12460363,1.0,-0.77012384,-0.77665347,12
-0.037138358,-0.7932254,0.18053809,0.9623374,0.85793436,12
-1.0,-0.41213018,-0.44191515,-0.40498918,0.7993983,12
-0.9027517,0.013346374,0.6282587,0.9361325,-0.455859,12
0.49228263,1.0,-0.8696183,-0.29560685,-0.7259979,
0.46014905,0.101126194,0.72954154,0.05912599,-0.007399082,
0.47828382,-0.80624884,-0.8037938,-0.3602757,-0.017003,
-0.56682074,0.3398964,-0.62016076,-0.72034824,-0.9134084,
1.0,-0.6754384,0.8723619,-0.699574,-0.9014517,
1.0,0.3601143,0.7679305,0.34031606,-0.2307697,
-0.076404996,-0.566952,-0.74040926,0.8720492,-0.06844616,
0.4045533,-0.6332955,0.23300529,1.0,-1.0,
0.80096376,-0.92615724,0.7369113,0.6947533,-0.30071095,
0.08288099,-0.40908128,0.38690305,0.55086887,0.62844014,
-0.56487143,-0.07930152,0.7211435,0.34560782,-0.07543382,
