L0,L1,L2,L3,Graph
-1.0,0.878725,-0.28216073,0.8923282,5
0.611325,-0.68160504,-0.15944898,0.39963204,4
-0.76301396,-0.644028,-0.5583843,0.8409245,5
0.24865055,-0.4006424,-0.90868753,-0.628941,5
0.59520644,0.78040725,0.4744698,0.021170676,5
-0.88095206,0.94782054,-0.40814358,-0.1977736,5
-0.5365803,0.10890599,0.8134519,-0.09410375,7
0.9435343,1.0,-0.0070279427,0.84187955,7
-0.4665658,-0.43256843,0.60430074,-0.6613591,7
-0.33996123,0.36345518,0.69410616,-0.32322794,7
-0.07671915,0.21336986,0.49004257,-0.3975911,9
-0.9973928,0.12657256,-1.0,-1.0,9
0.08624607,-0.5646923,0.02401207,0.20116222,9
0.8584393,-0.39445528,-0.6337995,0.34591925,9
-0.34335446,-0.038637094,1.0,-0.13461524,9
0.002111353,-0.5869027,-0.9253673,0.22480434,9
0.9571351,-0.77954346,0.61773604,0.7186442,9
-0.4543466,-1.0,1.0,0.024910405,10
-0.08359188,-0.45885593,0.91641366,-0.8927877,15
-0.4168802,-0.35383183,-1.0,-0.7758274,20
-1.0,0.023968443,-0.5497978,0.4466431,21
0.76271355,-0.39765036,-0.75155526,0.897249,48
0.03427426,-0.43567583,-0.0026081502,-0.22521138,48
-0.1691492,-0.29954955,-0.9644898,-0.51886725,48
-0.3257442,0.5395711,0.001406461,0.11694741,52
0.22618029,0.78424454,-0.026779927,0.48329958,52
-0.49635902,-0.95198214,-0.20982832,0.48851418,52
-0.5133382,-0.9289874,-0.14944065,-1.0,52
0.54614705,-0.4142213,-0.35558096,0.8716629,52
0.18144262,0.8949306,1.0,0.5817016,52
0.47996154,0.728108,0.43943244,-0.2601052,52
0.36859804,0.27273196,0.41030887,-0.23105255,52
0.8741447,-0.1696953,0.36503047,0.02710563,52
1.0,0.93130517,0.75395983,-0.47000208,52
-0.1181061,-0.89064634,0.52044934,-0.09349542,52
-0.61689144,0.63547087,0.92090905,0.7924952,52
0.9619555,-0.3813797,-0.50525457,-0.25701195,52
-0.062423617,1.0,-0.4606884,-0.21470648,54
-0.8610921,-0.27732363,0.5164093,-0.8215317,54
0.795799,-0.3855469,-0.18332905,0.5336925,54
0.90272343,-0.44039327,-0.16412508,0.2749772,69
-1.0,-1.0,-0.21084458,0.5949883,69
-0.8990823,-0.7585374,0.386853,-0.006403595,69
1.0,1.0,-0.47663826,-0.3724174,81
-0.33667156,-0.031507805,0.008415416,1.0,81
-1.0,0.26019052,-0.33553302,-0.9006201,81
-0.29698014,-0.40713072,-0.84964466,-0.16601944,81
-0.12893167,-0.0062249675,0.8348372,-1.0,81
0.07833666,0.7081013,0.13068804,-0.5577432,81
-0.5279701,0.35031474,0.90957206,0.44579145,86
-0.3589417,-0.6041832,-0.3674541,0.8628973,
-1.0,0.38517895,0.20274669,-0.22074038,
-0.09889857,1.0,0.13846435,0.0149204135,
0.47932205,1.0,0.5447115,-0.50476456,
0.07749545,0.996281,0.86788464,-0.6516782,
0.20982957,0.272192,1.0,-0.6272773,
0.7872362,-0.9048393,1.0,0.39603937,
0.91293377,0.11197865,0.76268065,0.4760282,
-0.8572676,0.671995,-0.38646263,-0.5754873,
-0.077272385,-0.89411,-0.14367527,0.8073018,
0.27319494,1.0,-0.2891224,0.31735662,
0.5036387,0.19447838,0.37742108,-0.28074965,
0.4104026,-0.7032155,0.6657404,-0.19584072,
-0.42245775,0.42398137,-0.4704629,0.7600602,
-0.81073505,-1.0,-0.3765964,-0.08692605,
-0.33055595,-0.5617071,0.92679435,0.16921026,
-0.02571992,0.5400158,-0.3260672,-0.024899542,
0.11025849,-0.04166181,-0.8167755,-0.3017724,
0.8836012,-0.042989608,-0.2552646,,
-1.0,-0.35595015,-0.06659019,,
-0.56995165,-0.2740578,-1.0,,
0.83844644,0.449824,0.30295974,,
1.0,-0.65839076,0.4227289,,
0.642194,0.7344805,-0.7144704,,
0.47983313,-0.006593749,0.05862309,,
-0.60831827,0.6035081,-0.9165096,,
1.0,-0.6833904,-0.47028416,,
0.038612723,0.87544686,-0.44157752,,
