L0,L1,L2,L3,Graph
-0.83171564,0.670277,-0.34403145,1.0,3
-0.82037866,0.42202324,0.5885296,-1.0,3
-0.5076245,0.19609486,0.40671408,0.49876595,4
-0.026006699,0.9996398,0.14624369,-0.06780913,4
0.13069528,0.20368911,0.9798928,0.789459,4
0.3307852,-0.947522,0.37228772,1.0,5
-1.0,-0.11721815,-0.2638849,0.22556084,5
-0.7752533,0.27778393,-0.9506916,-0.78735495,5
-0.39332867,0.9955076,0.6169189,0.18522486,6
1.0,0.6615963,0.7939661,-0.9095861,6
-0.712445,0.33586854,0.49721003,0.50786936,6
1.0,0.6700652,-0.82540286,1.0,6
-0.024839416,-0.7943177,0.8293083,-1.0,6
0.42353177,-0.19308375,-0.26306367,0.52634126,9
-1.0,-0.20530838,0.36891794,-0.77539647,9
-0.87663525,-1.0,0.23455924,0.6381874,9
0.51164013,0.87904173,-0.60927784,0.16909477,9
0.65445435,0.7743309,0.25937673,-0.78699327,9
-0.24454153,0.3304901,-0.6443108,0.8879968,10
-0.73945236,1.0,-1.0,0.25237697,15
-0.4331788,-0.41324776,0.74833786,1.0,15
0.6793102,-0.9321978,0.35292265,0.91314507,18
-0.33951098,-0.65864253,0.3036136,0.073387384,18
-0.5292739,1.0,-1.0,0.3305496,18
-0.16008988,0.8162685,-0.008605242,0.45268765,22
0.60154295,-0.6032829,-1.0,0.8987726,22
0.71115464,-0.7514709,-0.79860437,-0.58799404,28
0.8551956,-0.29769894,-0.36816478,0.009140849,34
0.62863106,-1.0,-0.38369972,-0.8716347,34
-0.2679633,0.99923724,-1.0,0.7384789,34
0.632207,-0.2783103,0.537822,0.65374225,34
-0.21460292,-0.7947369,-0.2630381,0.7598361,46
-0.4584704,-1.0,-0.69755936,-0.20862819,46
0.31300187,-0.8712608,0.35826647,-0.43210533,45
-0.9000481,-0.43237332,0.7872671,0.47403413,46
0.74207574,0.24335705,-0.5511402,0.5731243,46
-0.09130788,-0.9914724,-0.7054199,,52
-0.85075444,-0.48063552,-0.12734357,,52
-0.16414443,-0.7556758,0.1437498,,55
0.18468286,0.5520268,0.7089673,,62
0.46979558,0.48866633,0.3254819,,62
0.100054026,0.043038458,-0.020568803,,62
0.29891193,-1.0,0.6389961,,76
-0.14197706,1.0,0.03140825,,76
-0.7976833,-0.107680686,-0.55852014,,73
0.5542139,0.77703685,-0.33865267,,73
0.3600275,0.015120945,-0.22808957,,73
0.087908134,-0.48249674,-0.5112294,,73
-0.5617523,-0.776942,0.48581496,,73
-1.0,-0.4400595,-0.309227,,73
0.27286947,0.110378265,-0.26534355,,
0.75962126,0.8637383,-0.7715913,,
0.8115545,0.06500006,-0.32582423,,
0.48768127,-1.0,-0.9124493,,
0.35386497,-0.46618158,1.0,,
1.0,-0.35589087,0.4943151,,
-0.07360379,-0.8193248,-0.85986495,,
