L0,L1,L2,Graph
0.56082094,-0.51902103,-0.24640927,4
-0.5414653,-0.035078287,-0.0021432638,4
1.0,0.3364619,1.0,4
-0.076397724,-0.4233689,0.6272209,4
-0.38770533,-0.65976423,-0.0822179,5
0.040702306,0.0019173622,-0.9260203,6
0.5905286,0.07493138,0.28562346,6
-0.90156066,0.17968145,-0.9824854,6
0.6643362,0.46514416,-0.5235869,6
-0.931026,-0.44814414,0.14089945,6
0.0054083113,-0.018123806,-0.79195654,6
-0.9989306,0.36137164,0.19605383,6
0.32980013,-0.5844795,0.10000977,6
-0.94822097,0.6485745,0.35933104,6
0.18428583,0.506889,-0.43466446,9
0.9676353,-0.5367473,-0.18215168,9
-0.23795962,1.0,0.13162854,9
-0.67555404,0.307866,-0.25847775,9
-0.064830184,-0.14643517,0.05993478,8
-0.9276922,1.0,1.0,8
-0.53482795,0.1709885,-0.796062,8
0.17686957,-0.7798867,-0.43269557,9
1.0,0.6049417,-0.23377228,9
-0.3212618,-0.8268663,-0.18432263,9
-0.29308996,-0.7510616,0.41989455,9
-0.012215272,-0.46850085,0.68900305,10
0.80744755,0.7909281,1.0,10
-0.08905694,-0.84046113,0.8549426,10
-1.0,0.077732265,-0.23079579,13
0.086536646,0.0707396,0.8304769,13
-0.8170435,-0.41830122,-0.9613148,13
0.38133904,-0.18584368,0.11697291,13
-0.59427315,-0.060226765,-0.8685733,13
-0.0180417,-1.0,-0.92544484,13
0.6257502,-0.34960508,0.49999654,13
0.74805385,-0.61591834,-0.6062817,13
-0.01524803,1.0,0.38073367,13
0.14294873,-0.11082505,-0.16510129,13
0.6866435,0.6747791,-0.4397477,13
-0.4459984,-1.0,0.7679218,13
0.77573586,0.34871826,0.5993473,13
-0.4331652,0.52888536,-0.0457929,14
-0.80703926,0.37749285,0.08107589,14
-0.6468999,-0.108385324,1.0,14
0.9556238,0.43842244,0.7273917,14
-0.14080682,-0.7398852,-0.88565,14
-0.8403735,0.2289778,0.6471806,14
-0.08475916,-0.46619186,0.3544807,14
-0.647297,0.54001045,0.15826598,14
0.3651098,-0.9944183,-0.18648542,14
-0.7809841,-0.5613133,0.3395582,
-0.13836135,-0.67387927,-0.5926161,
0.052936915,-0.9624794,0.557447,
-0.06512513,0.18447909,-0.05802107,
