L0,L1,L2,L3,L4,Graph
-0.64904606,-0.6908683,-0.43475607,-1.0,-0.15463471,3
-0.19523863,0.18859896,-0.35794777,1.0,0.6865072,4
0.22937442,0.3629863,0.37983438,-0.6553324,0.58934474,4
0.2524425,0.93019825,0.16427433,-0.20164247,-0.8621254,4
-0.7126633,-1.0,-0.9627419,-0.59002566,-0.56412274,6
1.0,0.77912706,-0.98413736,0.33023003,-0.3930502,6
-0.18720561,-0.4927723,0.944503,0.43859017,-0.64559126,6
0.72293687,0.90531856,-0.5495726,0.8559598,-0.43452165,6
-0.4967144,-1.0,1.0,-0.011759646,1.0,6
0.84406334,-0.3510607,-0.7167327,-0.456003,0.5692229,6
-0.9656145,-0.791296,-0.18984748,-1.0,-0.15122601,6
0.005627483,-0.2212013,1.0,0.59940624,0.11450425,6
-0.72011304,-0.019781664,-0.21024545,0.37605673,-0.63241863,6
0.02026093,0.019852832,-0.8740903,0.3485365,0.2097999,6
-0.44710773,0.2752943,-0.48274055,0.33172685,-0.6384394,6
-1.0,1.0,-0.13252825,-1.0,0.1642246,6
-1.0,1.0,-0.8543679,-0.08856073,0.86364406,6
0.5692114,0.02726674,-0.083962485,-0.16661346,-0.6039349,6
-0.70845705,-1.0,0.6032927,0.0125852525,-1.0,9
-1.0,-0.5519246,-0.21565916,0.8697552,-1.0,9
-0.97614306,-0.77023554,-0.12209609,-0.6952644,0.50106657,9
0.50499034,-0.113931194,0.08344275,1.0,-0.34913087,9
-0.70376873,-0.63549775,-0.88507104,0.012194902,-1.0,9
-0.11539449,-0.24444297,-0.70681703,-0.4255059,0.7451268,9
-0.050151616,-0.7945156,-0.40845603,0.65591294,0.12770359,13
0.14687696,0.87237096,0.9835951,-0.5215487,0.22029907,13
-0.2932823,-1.0,-0.27806225,-0.7206077,0.7945597,18
0.26491505,-0.048315942,0.3081146,0.026337981,-0.803327,17
0.34042817,0.3631706,0.12919217,-0.26662824,-0.10231392,17
0.8800502,0.75404716,0.79575676,1.0,-0.8412571,17
-0.6682689,0.4347865,0.092444815,0.5359259,0.3530511,17
