L0,L1,L2,L3,Graph
-0.5299221,-0.042597875,-0.18462443,0.7619188,4
-0.688951,0.08835316,-0.8097262,0.13791728,4
0.47184744,0.53025174,0.24097055,0.6023629,4
-0.31782338,-0.86929876,0.48982856,-0.44966027,4
0.5904693,0.23803341,-0.8275179,0.46815303,4
0.85592127,0.70978224,0.268762,0.56996536,4
0.59219944,0.96258837,-0.22433914,-0.0130907595,5
0.85400784,0.17686802,-1.0,0.9960679,5
-1.0,-0.58535,0.15067957,-0.09051454,5
0.3745241,-1.0,0.5640597,0.8741336,5
-0.53698504,-0.69182146,-0.78475296,-0.33361542,5
-0.14325196,1.0,0.78022385,0.5220717,5
-1.0,0.26574597,-0.11496595,-0.82760215,6
-0.30003357,-1.0,-1.0,-0.5274323,6
0.1519921,-0.8550337,-0.93672013,-0.8706169,6
-0.92796826,0.14100945,0.864383,-0.16811548,6
-0.3945889,0.47914958,-0.04393412,0.3081528,6
-0.043902114,-0.19863689,0.024771571,0.88864535,6
-0.17237806,-0.75299776,0.36383358,0.14248937,6
0.7426301,0.078235276,0.30472898,0.53395355,6
0.18492025,-0.9065721,0.37818357,0.6442729,6
1.0,0.8681705,-0.7355943,-0.035248436,6
0.44799402,0.90805197,-0.85201275,0.95945585,7
0.51539797,1.0,0.075731635,0.088250354,7
-1.0,0.85901105,-0.2471025,-0.46674186,7
-1.0,0.40488863,0.742126,0.2643562,7
-0.6969147,-0.017405644,-0.82671523,-0.2705562,7
-0.6651665,0.14999753,0.8709023,-0.11394368,7
-0.51563525,0.08667129,-0.0035543144,-0.35059977,7
-0.5965051,0.10831405,-1.0,0.021443255,7
0.53542984,0.55255544,0.2129493,-0.8420243,7
0.34905264,-0.11234863,-0.8676053,-0.5973346,7
0.27858073,-0.98051226,0.43465167,-0.6339549,7
0.119616136,0.33969408,0.091810316,-0.182777,7
-0.7100274,0.17278907,-0.7716322,0.015402675,7
-0.5867545,0.27097374,-0.8141981,-0.77645594,7
0.50851685,-1.0,-0.80815876,0.9521436,7
-1.0,-0.35680893,-0.5828953,0.6699098,7
-0.5211779,0.85267955,-0.803597,-0.73920375,7
0.25493693,0.7714597,-1.0,-0.5881783,7
